0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
29.38,5.055,4.797,4.341,2.672,1.835,0.895,2.621,4.318,3.739,4.721,2.216,0.0,0.0,0.0,0.0,0.0,0.619,0.0,0.17,0.0,0.0,0.0,0.0,0.031,0.867,0.0,0.0,0.0,0.0,2.518,0.545,2.23,0.124,2.202,0.372,0.506,0.124,3.609,3.23,3.355,2.282,2.284,2.727,3.4,4.725,5.54,3.053,2.561,3.738,6.293,5.849,3.202,4.137,1.464,2.647,1.963,3.204,4.955,10.098,4.842,6.138,4.08,9.47,7.028,6.753,9.463,9.169,9.533,7.323,7.686,10.754,8.929,5.964,16.085,15.535,15.138,10.086,13.124,10.137,30.402,17.535,12.33,17.936,13.401,16.895,6.967,15.308,13.488,21.9,22.345,20.111,14.443,18.115,19.9,13.047,21.737,17.506,20.52,24.156,14.018,22.744,25.806,19.915,18.676,27.691,24.748,30.333,24.444,32.59,26.904,38.664,35.007,22.373,23.016,25.217,24.366,26.062,24.18,26.624,21.979,25.496,27.923,30.21,36.372,38.886,33.426,30.041,31.421,42.297,32.621,29.437,39.775,42.228,38.61,36.847,43.03,29.474,29.084,37.727,27.501,39.293,43.078,30.965,24.93,20.041,24.934,30.663,23.667,23.509,21.486,23.282,26.783,32.48,28.902,41.602,32.548,27.211,23.375,29.589,33.938,36.245,37.868,37.932,36.908,26.804,22.975,25.02,26.687,24.4,26.357,28.579,27.567,21.212,28.082,28.098,26.453,29.059,22.495,30.662,29.38
28.246,1.304,2.51,0.789,0.585,0.068,0.0,0.085,0.097,0.303,0.759,0.08,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.006,0.051,0.017,0.0,0.006,0.125,0.693,0.102,2.27,0.18,0.051,0.12,2.636,0.833,1.102,1.911,1.095,2.501,4.087,1.478,1.257,0.857,3.042,4.634,1.904,1.606,10.46,1.524,4.183,4.597,14.233,5.614,6.437,3.256,11.23,8.484,3.909,5.132,7.695,10.822,9.483,12.025,13.684,11.846,12.746,12.85,9.974,27.386,29.781,17.518,25.269,21.946,23.869,12.632,15.338,23.643,20.342,24.183,18.381,14.98,17.514,21.076,16.68,18.11,20.73,18.854,21.059,13.929,27.716,27.084,21.843,28.001,28.551,30.012,31.472,31.789,36.434,31.448,40.881,41.657,26.339,31.041,25.169,33.435,30.116,28.522,29.355,23.286,32.086,39.321,39.794,46.319,47.915,39.369,42.209,44.573,44.749,37.694,35.431,46.027,43.706,42.268,41.756,41.507,42.486,40.722,42.712,34.464,50.423,51.123,44.69,42.094,36.078,32.572,43.067,36.711,24.192,31.974,29.242,28.118,39.98,30.459,47.892,40.088,29.312,29.585,28.294,37.442,36.469,37.758,36.204,36.988,30.147,35.073,32.37,31.281,31.123,27.755,27.505,28.727,32.906,31.422,26.183,32.797,27.099,25.031,34.144,28.246
20.175,2.556,3.65,1.328,0.0,0.0,0.386,0.027,0.0,3.395,3.911,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.0,0.0,0.151,0.071,0.0,0.697,0.482,0.211,0.543,0.09,4.467,0.301,2.239,3.888,4.329,1.712,1.437,1.447,3.596,0.411,4.343,4.505,9.556,9.484,4.318,9.093,7.795,21.4,11.099,8.095,11.427,9.889,15.066,7.648,5.163,12.053,17.199,14.522,14.354,21.262,23.341,19.796,24.163,20.319,38.699,38.132,27.31,38.009,32.767,28.782,22.879,29.672,36.24,34.147,39.766,31.175,23.248,28.554,35.579,35.489,26.044,28.683,29.567,30.212,31.322,34.443,36.186,31.464,39.172,47.231,39.146,35.029,40.827,38.591,36.391,45.921,38.252,38.492,40.802,37.089,37.686,32.796,32.162,31.125,33.258,35.002,36.451,45.612,55.898,58.337,41.816,47.956,52.454,46.806,48.095,39.198,43.614,45.346,42.439,46.059,44.926,45.176,43.954,39.111,49.819,49.069,52.745,43.062,48.493,41.785,39.153,45.797,36.675,30.586,30.478,26.573,28.954,35.442,26.965,33.373,28.141,26.116,25.136,25.665,24.137,26.472,28.816,26.713,30.916,22.811,30.629,26.284,28.527,26.413,22.626,19.71,28.006,25.219,23.714,19.76,24.927,18.149,19.457,22.105,20.175
13.989,1.631,5.417,1.241,0.535,0.0006581,0.191,0.966,1.132,1.386,3.441,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0006581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002194,0.548,2.493,0.59,1.053,1.466,1.081,0.632,1.909,2.156,0.449,0.854,0.797,2.083,1.111,8.655,10.438,15.081,8.475,8.119,3.821,5.45,0.211,6.496,5.345,7.295,7.642,8.002,9.769,10.831,23.122,10.399,14.555,15.166,16.85,16.397,6.046,5.176,14.893,16.85,10.532,13.623,23.483,22.188,13.25,21.039,20.926,39.646,32.896,31.347,30.339,44.343,32.074,33.268,33.435,31.86,36.265,39.984,35.604,31.972,32.311,36.294,42.052,36.823,35.624,31.828,34.923,35.182,38.322,39.2,37.76,44.263,42.25,33.934,32.566,38.485,29.27,30.851,37.402,28.237,30.614,38.213,30.493,29.441,30.557,24.831,27.823,24.863,32.694,33.922,42.944,60.089,46.602,35.284,32.721,34.091,47.826,37.007,31.859,37.876,37.592,37.19,33.741,37.709,34.723,32.15,31.685,39.569,35.697,40.667,27.469,39.109,33.229,31.615,33.104,17.0,22.757,22.646,19.292,21.145,19.083,13.529,14.951,24.573,21.687,19.341,21.083,11.21,12.393,21.653,26.085,29.427,13.401,10.972,11.788,15.187,20.388,15.61,13.221,13.869,17.988,11.747,9.877,15.158,12.31,8.295,7.383,13.989
3.162,0.297,2.308,1.415,0.341,0.0,0.0,0.288,0.757,1.176,1.168,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251,0.675,2.628,3.322,2.564,3.193,2.693,1.298,2.157,2.656,1.507,1.036,0.363,1.31,5.976,4.964,14.122,3.296,7.091,3.852,2.706,0.471,0.71,1.807,2.941,4.915,2.126,5.204,7.523,9.475,4.599,8.951,7.354,13.779,4.806,2.484,0.849,5.54,7.363,1.875,7.466,12.093,15.287,9.929,16.836,16.862,18.103,22.549,16.327,18.474,23.324,25.019,19.847,19.663,20.473,22.973,32.352,24.722,22.542,15.976,20.837,31.168,26.651,26.208,17.205,21.603,19.608,19.713,22.302,22.279,28.187,27.005,16.466,16.881,23.475,19.557,17.922,21.836,14.933,13.675,22.042,13.761,19.487,21.249,16.014,12.849,15.495,25.709,27.309,24.216,39.958,28.27,28.785,23.865,27.692,34.371,27.28,14.787,25.201,22.445,29.712,24.378,26.952,24.941,29.568,21.594,33.441,24.798,25.442,21.37,20.21,16.342,15.811,18.359,12.232,15.994,14.192,10.095,14.307,7.094,4.895,8.104,11.802,14.96,15.733,11.116,5.769,7.275,9.689,9.591,7.989,6.883,4.078,3.701,5.738,6.259,4.691,7.001,8.315,7.614,6.647,4.549,6.165,3.55,2.03,2.826,3.162
0.681,0.328,2.182,1.41,0.251,0.093,0.0,0.0,0.417,0.324,0.442,0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.039,0.131,0.33,1.59,0.131,0.594,0.026,0.131,0.949,0.0,0.0,0.0,0.344,0.882,0.735,3.272,0.026,1.902,0.131,0.268,0.0,0.109,0.0,0.087,0.341,0.102,0.768,0.996,0.888,0.676,0.961,1.217,4.647,0.382,0.19,0.0003602,0.837,1.652,1.26,1.397,2.804,2.353,1.436,4.258,3.348,4.575,9.971,5.8,6.31,7.544,8.77,7.499,4.024,7.547,5.178,10.143,8.715,10.621,5.636,6.907,9.175,9.777,10.151,5.165,13.489,6.703,5.509,5.915,9.112,15.289,12.94,10.651,6.094,10.917,10.323,8.276,12.166,3.844,7.514,10.092,4.32,11.438,7.95,6.709,3.283,6.682,26.144,22.771,24.892,28.416,19.2,18.048,15.643,14.275,25.058,13.467,12.202,20.144,19.475,15.302,16.084,21.293,19.103,21.894,18.371,29.246,16.468,12.878,13.676,5.51,11.307,7.217,12.339,12.364,11.598,8.172,3.394,8.657,3.627,4.947,4.345,5.218,4.041,4.168,7.041,3.472,5.056,3.613,4.185,2.311,2.397,1.126,0.768,2.324,4.662,0.817,3.789,4.312,3.573,3.128,3.824,2.032,0.449,1.783,0.373,0.681
1.952,0.0,0.097,0.087,0.0,0.051,0.0,0.0,0.0,0.0,0.01,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0,0.424,0.141,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.371,0.305,0.014,0.15,0.0,0.209,0.009,0.146,2.354,3.982,1.136,0.513,1.877,2.155,3.621,1.011,1.757,0.947,3.829,3.534,1.608,1.498,5.498,5.539,5.743,2.038,0.848,4.636,2.334,1.398,3.229,4.445,8.605,5.646,9.759,6.629,6.859,6.013,8.879,7.849,5.187,6.788,11.207,4.838,5.694,4.113,4.459,4.758,7.207,17.108,11.183,19.065,20.179,13.293,9.606,17.396,11.575,23.441,8.889,13.879,14.246,13.265,9.766,8.34,15.827,19.187,17.625,13.738,21.053,16.441,14.061,9.228,5.589,8.471,5.709,13.31,10.22,8.8,4.586,3.253,4.39,0.822,1.592,3.785,4.943,0.994,1.673,4.328,7.414,3.128,7.585,2.376,1.825,4.469,2.765,2.632,3.572,2.423,1.126,2.286,3.001,2.2,2.0,5.439,2.576,1.194,1.408,1.611,1.952
11.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.339,0.0,0.036,0.107,0.963,0.116,0.0,0.027,0.128,0.296,0.0,0.099,0.172,0.537,0.864,0.063,0.0,0.081,0.0,0.412,0.0,3.999,4.355,2.482,0.63,0.468,2.751,7.071,6.801,3.333,2.783,4.277,5.649,8.649,2.132,6.013,7.53,6.479,3.39,1.797,2.65,2.767,2.26,4.342,3.693,8.05,5.006,7.146,15.743,13.315,9.433,7.4,6.041,7.818,10.605,10.621,7.004,8.03,5.689,3.214,10.135,8.312,13.711,13.111,17.153,20.7,11.743,11.036,16.035,18.263,19.598,15.317,17.588,16.426,14.99,14.139,12.59,25.307,20.689,18.862,17.746,20.105,16.378,18.108,16.301,7.916,11.038,7.755,12.754,11.591,9.493,9.381,4.779,3.001,3.361,2.936,7.738,7.688,3.705,6.893,7.365,5.951,13.448,17.421,15.401,13.745,14.121,16.88,11.668,6.389,8.502,6.323,10.033,11.706,8.655,10.87,16.705,14.26,12.021,11.43,14.261,11.458
18.293,0.0,0.0,0.0,0.386,0.103,0.0,0.0,0.0,0.0,0.154,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,1.518,0.0,0.261,0.0,0.184,0.0,0.283,0.0,0.57,1.225,0.334,1.149,0.0,0.314,1.041,1.031,2.198,0.985,1.674,0.237,0.714,0.138,0.0,1.347,2.695,3.525,2.139,3.284,4.481,5.237,3.348,1.994,2.319,2.711,7.862,0.456,1.82,0.778,3.522,4.778,3.941,1.049,1.407,1.991,1.272,1.931,10.225,9.421,5.961,4.198,4.793,5.905,8.621,15.659,7.513,4.767,6.392,12.342,11.985,8.33,5.772,9.82,10.387,4.948,12.26,6.075,8.34,5.952,5.548,8.689,12.752,10.701,14.817,16.981,11.023,15.544,10.548,11.718,10.05,16.155,10.741,14.328,13.223,11.839,7.431,16.83,13.966,18.99,15.951,24.768,27.747,23.138,16.707,18.491,22.656,30.513,24.721,20.752,20.775,17.861,16.979,21.486,34.874,21.219,25.849,23.604,24.438,21.402,23.818,20.087,11.283,16.726,10.551,15.058,17.751,12.584,7.84,9.726,6.189,10.433,7.371,13.246,10.085,10.199,12.565,21.378,11.243,14.948,27.497,22.833,18.641,18.573,18.903,14.241,16.991,18.238,13.527,18.463,20.119,17.996,17.354,24.722,19.655,17.243,18.759,17.811,18.293
13.323,0.219,0.73,0.0,2.516,1.021,0.657,0.437,0.521,1.358,1.793,2.271,0.001,0.007,0.151,0.0,0.003,0.008,0.0,0.011,0.005,0.0,0.017,1.613,0.967,1.741,0.08,0.023,0.849,1.247,0.253,1.208,3.644,1.273,3.694,2.818,2.891,3.728,5.791,2.676,4.481,3.296,6.091,7.411,5.315,3.863,3.789,3.948,7.028,9.668,8.0,6.849,16.28,6.565,0.691,4.867,1.381,7.652,10.193,15.211,10.481,13.871,15.601,19.053,9.086,13.076,13.251,11.666,15.947,7.377,9.014,6.391,14.12,13.246,11.433,6.152,5.713,11.258,7.013,9.172,24.151,19.186,14.748,11.085,14.729,19.864,22.167,27.232,15.45,11.715,13.106,15.369,17.711,12.912,14.103,12.782,17.763,7.953,22.009,18.324,13.907,8.58,18.629,13.1,21.873,16.149,19.924,18.569,11.881,19.786,15.207,13.801,15.163,16.209,13.573,25.341,21.305,24.715,12.434,18.758,19.686,22.606,22.206,28.046,31.292,25.429,20.335,20.945,28.27,34.705,26.732,30.526,37.229,32.421,33.163,34.509,42.86,25.914,25.597,18.098,29.89,22.912,22.628,19.471,15.508,16.441,11.969,15.385,11.412,14.723,7.597,13.804,16.287,12.992,7.368,8.741,13.057,10.692,15.725,21.458,15.717,11.171,20.479,15.847,11.832,13.07,15.26,10.167,13.165,13.99,11.289,16.082,16.655,16.179,9.549,24.996,24.224,21.161,19.94,16.011,13.323
6.865,3.145,5.532,2.972,9.718,3.646,5.121,2.471,4.827,9.062,7.658,8.937,2.783,1.942,2.261,1.656,1.367,2.385,0.058,1.792,0.945,0.644,2.866,4.056,3.758,6.714,4.04,4.047,5.33,4.84,5.459,3.298,15.721,7.298,14.482,8.598,10.917,16.521,15.141,16.875,20.31,19.072,17.634,21.554,11.088,15.336,18.391,14.539,19.855,24.373,23.109,17.635,23.041,12.672,4.696,10.144,6.062,10.35,20.32,27.939,22.565,30.158,23.012,22.378,20.4,20.65,21.11,23.951,23.529,9.794,15.559,14.462,22.422,16.336,15.553,12.239,12.264,12.497,13.114,16.823,25.71,22.228,19.746,14.746,20.551,21.806,31.883,35.17,16.716,16.554,12.582,16.735,16.061,14.133,18.017,14.316,16.206,9.735,23.211,16.508,20.758,12.62,22.128,17.171,23.181,19.248,16.256,12.739,9.651,16.945,5.748,10.138,9.272,8.873,14.323,18.343,11.908,13.623,11.003,17.166,15.75,17.887,13.68,17.13,24.26,14.05,16.302,12.177,23.172,26.447,19.036,22.963,29.482,30.083,35.512,34.221,35.783,21.004,18.858,15.286,28.443,22.467,19.02,18.914,9.221,11.511,14.337,10.615,12.632,12.763,3.077,6.777,11.411,8.893,3.254,6.089,7.328,4.045,15.043,16.33,8.452,10.391,12.17,11.317,8.006,8.271,5.856,5.51,9.464,7.475,4.782,4.642,11.042,9.367,7.349,16.357,18.167,11.723,13.247,8.576,6.865
5.168,5.846,10.909,7.993,19.576,8.291,12.185,9.297,10.169,12.056,11.364,19.643,11.505,3.598,6.801,5.733,4.465,5.994,3.085,2.703,2.437,3.823,2.801,5.832,6.661,4.834,6.513,8.974,6.628,6.227,7.108,9.694,19.819,10.881,11.266,12.204,13.776,16.257,17.164,16.03,19.549,20.674,18.125,20.899,15.626,12.761,18.335,16.427,21.412,16.262,21.223,7.991,15.95,6.435,10.604,14.539,5.08,10.562,14.707,29.365,22.276,21.767,26.315,18.976,11.589,13.88,12.496,18.568,13.823,7.027,8.493,9.297,10.871,11.659,4.156,6.02,8.137,7.511,5.744,13.181,9.289,8.806,14.491,6.457,7.839,11.639,16.637,20.386,9.897,6.284,5.567,10.941,12.338,4.849,12.51,6.497,5.293,6.771,13.43,12.107,10.754,7.517,13.063,9.035,15.342,16.406,6.717,11.835,11.175,6.859,1.337,2.769,4.404,5.018,6.845,4.437,5.936,10.655,5.935,3.921,4.955,6.022,8.214,7.644,13.062,7.712,8.975,8.626,14.035,13.11,8.895,16.789,19.714,29.921,26.958,30.982,28.237,19.594,14.654,8.427,24.403,19.766,17.312,19.138,6.667,14.489,13.281,15.438,15.286,14.379,6.724,3.6,8.097,4.59,2.777,4.089,2.885,6.112,9.188,10.961,4.501,7.594,10.117,10.077,8.186,7.47,6.433,6.963,8.026,4.339,0.649,5.678,6.957,3.996,4.102,7.668,7.648,3.781,8.369,3.565,5.168
