0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
276.145,253.395,253.31,261.055,253.13,251.352,258.205,252.167,258.926,261.177,252.898,276.145,260.595,251.33,266.092,252.87,253.744,256.471,257.505,266.49,262.362,253.754,260.536,245.923,252.068,251.769,260.993,254.409,246.582,255.461,260.564,253.02,257.291,263.92,248.731,260.032,254.455,259.589,252.793,251.551,257.076,250.982,248.89,258.614,256.725,255.768,254.785,256.568,255.936,252.315,256.95,254.254,254.615,259.117,252.313,251.737,256.042,250.428,250.26,256.992,251.223,251.555,245.671,258.241,244.289,253.768,248.506,244.235,248.835,245.288,248.083,259.01,243.558,252.703,245.997,251.262,248.768,255.512,247.207,258.389,249.343,248.235,247.259,253.861,253.003,253.311,250.579,253.872,249.773,252.734,246.303,239.537,254.649,245.977,253.626,249.766,242.532,253.59,250.601,240.528,249.933,238.051,249.379,256.544,257.454,258.62,248.386,252.188,256.696,248.6,252.537,249.68,247.554,249.262,246.687,246.085,248.675,250.154,247.185,248.948,248.434,244.977,239.436,246.911,252.425,239.352,245.077,256.409,245.998,242.135,253.429,247.171,249.117,253.562,248.631,248.094,252.336,246.49,243.299,244.278,246.191,251.212,251.778,252.824,246.734,257.891,250.496,249.612,241.977,248.359,239.521,245.865,245.74,242.116,247.712,253.313,248.95,244.08,254.694,243.81,252.378,248.648,244.125,250.251,256.136,250.794,251.169,243.31,241.612,247.553,250.51,242.556,239.105,252.999,251.689,248.889,245.609,247.269,243.969,252.218,251.767
278.933,259.105,253.441,258.378,253.871,260.569,258.391,260.096,259.413,265.166,252.982,278.933,260.778,249.106,267.437,247.268,255.355,256.399,262.402,259.663,261.566,261.3,251.311,258.267,254.453,251.836,255.885,253.372,257.915,263.245,270.415,256.755,251.168,252.92,250.951,254.599,251.663,255.178,244.854,254.165,260.429,249.746,253.69,263.056,258.937,261.787,244.013,258.52,249.695,251.557,250.115,247.473,257.168,254.572,251.642,242.991,259.817,249.723,252.306,248.27,249.379,261.33,247.579,249.026,240.181,250.948,253.882,250.095,254.553,256.427,244.467,253.613,250.266,248.981,245.827,257.099,250.655,249.324,243.928,246.94,246.799,246.735,253.491,249.628,250.688,257.621,250.23,248.051,251.894,246.097,256.715,247.452,251.281,249.02,247.465,250.014,247.047,250.289,254.651,238.478,257.921,244.813,246.013,250.453,255.81,256.108,252.37,254.218,253.102,247.435,247.708,247.468,253.47,249.507,250.629,252.342,253.729,247.754,246.574,255.732,252.285,251.726,243.56,248.43,251.109,241.744,250.582,257.424,251.883,248.699,248.914,248.587,251.52,252.112,246.787,247.936,248.1,247.483,245.245,250.171,245.257,257.826,254.31,255.136,246.238,254.995,249.279,246.853,242.128,250.689,246.474,247.347,241.77,239.126,251.337,255.142,251.838,245.968,249.581,243.699,253.688,247.631,243.515,242.924,247.817,247.417,250.332,247.981,246.702,251.878,250.994,248.44,238.983,254.052,249.508,250.47,246.027,248.66,244.985,247.054,249.5
286.761,259.841,258.42,258.542,259.849,261.273,264.115,263.226,267.136,268.455,255.354,286.761,253.518,250.775,269.459,249.08,261.12,257.539,261.255,258.614,262.544,260.757,260.291,266.742,245.214,247.304,252.742,260.248,258.787,255.257,267.171,256.859,253.697,254.555,257.344,251.793,256.237,258.363,254.309,262.056,251.667,255.824,257.339,253.085,256.78,257.298,255.596,253.929,256.226,255.897,250.73,247.773,255.556,249.246,256.262,252.16,258.053,249.444,253.512,252.439,244.679,257.305,253.118,251.522,249.269,254.442,257.859,254.932,249.234,256.129,247.944,254.534,255.156,246.954,250.56,258.9,257.262,254.037,250.062,252.478,250.809,251.417,254.96,255.006,254.977,245.756,249.269,246.622,252.813,260.82,264.385,252.676,243.104,249.741,253.808,251.249,254.288,246.024,251.618,246.878,254.938,242.027,252.925,252.492,250.562,261.236,254.65,256.513,251.9,252.218,257.178,256.77,249.862,246.48,254.366,246.788,254.569,251.843,249.958,250.749,255.337,246.943,250.806,244.733,253.688,246.06,249.757,255.565,246.501,258.578,248.326,247.145,253.686,253.326,249.23,243.025,245.214,251.349,248.536,249.114,251.827,256.806,252.497,258.093,251.052,256.606,250.374,253.722,249.131,254.597,248.219,252.94,247.187,243.633,240.298,246.371,255.853,255.105,253.032,248.76,253.683,253.078,253.092,248.147,249.199,248.08,253.237,243.823,249.277,249.012,252.51,241.417,243.722,246.182,248.4,242.462,247.379,245.918,246.29,258.148,251.246
297.351,255.78,260.786,262.395,271.05,254.191,258.953,262.952,269.365,281.401,263.256,297.351,265.576,258.61,272.527,253.985,256.946,253.897,258.654,268.116,263.719,258.372,266.892,265.032,253.311,249.929,258.319,263.329,269.039,258.469,264.782,257.01,258.348,258.284,258.445,255.051,254.169,258.138,258.039,255.58,249.905,255.792,260.25,254.199,256.275,258.468,259.968,255.991,254.68,259.955,254.156,258.7,257.335,255.654,252.032,263.68,260.576,253.573,258.014,257.4,254.675,257.795,256.697,252.658,256.82,244.714,257.407,249.732,257.836,253.12,253.457,249.478,257.113,253.136,258.815,251.397,246.602,252.714,250.393,253.664,256.126,257.985,252.166,256.517,250.011,249.446,251.512,255.243,257.675,253.832,249.675,255.622,244.06,251.338,255.589,254.046,257.843,246.565,250.186,251.132,251.148,253.055,253.69,253.998,248.062,260.36,250.574,255.982,253.187,258.206,252.802,251.718,246.698,249.501,249.829,251.594,251.186,253.473,245.278,255.735,256.601,244.894,248.111,248.902,247.244,247.626,250.05,253.234,253.611,245.271,251.619,248.942,257.373,250.15,247.113,250.503,245.879,252.331,250.785,255.296,251.532,250.153,248.727,255.377,248.073,249.039,252.332,252.073,252.287,245.303,250.37,246.423,245.756,250.693,245.25,248.942,245.66,248.197,261.444,253.749,255.813,248.805,250.764,249.169,250.143,246.953,250.074,238.846,248.871,248.509,247.665,247.049,246.179,249.963,249.499,248.55,242.453,250.47,245.74,247.22,251.318
310.906,262.793,257.554,273.271,266.142,258.6,258.818,267.621,267.214,284.478,270.229,310.906,272.31,257.59,279.513,249.636,262.999,261.707,271.229,259.606,251.536,262.144,263.173,252.541,258.292,261.266,265.819,263.474,256.333,263.32,263.489,265.499,260.313,259.122,257.693,258.39,256.07,257.008,262.618,258.737,256.378,257.842,263.02,251.479,264.608,261.451,259.516,255.31,256.903,252.687,261.789,250.573,259.762,250.952,256.962,259.069,263.648,256.866,262.14,242.866,255.176,262.101,255.234,261.508,260.476,246.835,254.369,248.151,257.343,251.861,247.569,248.534,255.837,255.83,247.989,261.321,255.513,247.057,253.446,246.594,253.802,255.922,249.895,253.508,253.319,261.239,256.817,251.31,255.542,254.57,250.609,251.405,253.919,250.984,253.717,257.073,251.514,252.034,245.63,250.696,251.026,262.928,246.187,256.661,247.849,255.184,247.468,253.627,254.869,260.28,256.482,254.548,254.483,254.211,251.582,257.16,249.748,258.572,250.871,247.291,254.695,255.885,250.656,241.938,250.366,251.916,250.257,255.201,253.7,245.511,255.731,258.341,246.428,250.517,250.24,252.54,243.334,246.566,249.784,247.285,252.69,253.729,251.19,257.567,247.433,248.847,247.144,254.828,247.936,249.585,247.075,250.27,259.53,252.447,246.134,250.756,249.931,254.004,260.995,246.346,251.946,251.08,249.796,247.899,259.568,251.948,250.029,254.758,245.747,254.206,249.575,252.697,250.537,257.389,250.166,259.46,235.36,258.964,248.665,244.969,255.664
321.017,263.12,267.658,264.754,259.204,262.486,269.928,270.717,274.078,269.213,265.413,321.017,268.984,266.425,277.973,267.161,261.432,268.107,265.332,271.634,255.319,262.498,264.676,257.83,263.22,261.572,273.023,264.726,260.302,266.781,271.429,270.857,268.131,266.786,265.488,259.407,266.504,258.335,255.5,257.474,266.947,264.994,257.165,265.738,260.219,258.833,264.444,260.814,271.801,266.968,263.324,253.979,257.008,266.338,260.238,253.184,254.956,260.504,262.603,251.231,253.514,268.093,256.282,260.369,251.3,263.72,250.652,250.761,253.433,263.159,252.353,260.725,245.055,252.535,250.66,258.566,250.448,260.481,251.719,252.448,257.399,254.418,253.537,249.165,254.04,258.427,247.838,245.023,257.179,252.067,254.209,253.026,251.624,250.986,257.225,252.951,254.441,259.823,249.787,249.112,252.882,245.358,247.346,260.576,245.521,258.358,252.301,261.152,250.138,244.914,249.832,254.399,251.954,263.501,251.322,251.001,248.078,251.719,257.058,253.225,250.671,255.794,256.337,249.973,252.196,252.385,247.36,259.216,247.003,253.571,252.298,255.379,250.611,250.434,251.228,252.016,252.634,251.476,258.132,256.109,250.486,252.58,253.941,252.927,253.399,257.365,255.074,253.264,250.296,251.151,246.27,251.999,252.124,255.117,251.108,246.483,251.176,252.414,250.984,254.814,244.156,253.057,245.284,247.767,248.379,257.392,264.26,259.029,248.612,250.522,250.024,255.358,244.746,258.139,252.326,253.203,247.539,253.217,247.481,253.178,254.639
352.139,261.978,265.616,265.448,265.153,270.501,268.981,270.517,279.044,294.621,275.87,352.139,261.952,271.368,291.699,266.028,259.872,259.965,266.214,271.138,261.133,263.236,265.843,267.426,261.19,263.209,264.89,259.614,252.182,261.973,273.968,266.921,272.71,261.815,266.42,260.638,263.279,265.482,259.02,258.039,270.924,272.332,266.588,259.398,257.353,266.085,259.946,263.291,264.677,255.672,259.084,267.634,256.575,264.642,258.72,263.832,255.956,261.448,266.523,256.555,259.729,258.14,256.685,252.7,254.45,256.798,255.974,252.059,256.948,257.66,256.14,254.034,252.354,258.224,262.459,258.083,259.858,259.149,251.267,260.46,247.887,256.34,250.73,261.536,259.995,252.167,253.774,252.978,256.779,256.069,252.857,250.249,254.832,250.913,258.989,258.348,255.812,253.181,253.141,249.902,250.478,243.772,246.85,255.922,256.116,256.095,256.919,257.0,251.398,251.551,250.128,250.284,257.941,261.36,251.481,255.182,256.457,249.001,257.981,245.507,257.418,251.628,253.162,258.658,253.911,255.936,248.473,249.897,260.99,258.831,254.993,255.5,253.086,253.76,252.661,253.082,256.424,259.473,251.244,251.57,250.996,260.504,251.379,260.855,255.823,251.86,260.057,260.281,249.362,249.691,247.078,257.64,255.507,253.585,247.38,260.077,256.225,245.251,255.897,253.858,253.404,250.679,250.749,255.497,249.956,246.707,247.816,258.397,255.977,258.597,250.733,252.509,245.38,254.667,249.521,255.359,251.866,254.994,244.349,258.339,256.536
392.639,261.871,262.739,272.173,271.11,265.46,259.242,274.606,279.259,303.033,287.275,392.639,276.878,285.256,304.791,266.806,267.043,265.322,269.585,278.16,264.721,267.69,267.593,272.1,256.164,260.274,272.298,266.072,267.565,270.666,277.668,273.349,282.286,270.86,271.057,272.878,267.926,272.002,266.183,265.498,267.389,272.374,267.927,271.462,261.025,273.678,266.417,264.138,272.995,260.787,272.648,270.387,260.163,263.232,257.246,263.321,266.673,264.337,271.155,261.988,266.765,266.121,268.679,262.927,262.891,259.43,253.745,254.168,253.253,259.274,257.069,258.245,255.663,260.412,260.803,263.602,260.389,258.578,253.293,262.411,256.107,256.118,260.326,262.484,252.055,252.458,256.77,253.363,262.857,259.445,264.991,245.678,254.877,254.497,254.591,259.004,250.157,252.19,261.283,247.885,251.205,247.202,255.409,252.854,257.81,264.249,262.018,262.965,261.574,258.878,261.084,254.685,254.766,256.266,257.902,257.677,257.139,253.677,246.042,253.429,245.927,251.506,244.657,251.819,258.973,255.983,251.453,252.513,256.445,259.059,258.333,257.746,248.5,260.092,253.786,257.158,258.486,259.404,254.997,245.448,257.453,262.262,259.752,250.065,261.673,254.332,259.109,261.933,246.232,248.26,245.691,265.549,262.904,256.454,263.098,254.161,260.13,249.866,262.613,253.984,263.683,266.337,256.448,253.217,258.939,249.926,256.451,267.617,257.616,260.412,257.798,251.786,255.685,262.942,250.579,252.649,245.285,262.184,250.273,254.797,255.241
464.492,263.655,264.478,266.938,270.68,262.358,268.322,277.703,284.819,306.001,297.805,464.492,282.079,300.774,326.342,265.576,274.115,273.022,275.349,275.993,272.592,272.881,274.546,281.064,262.954,281.618,274.19,282.691,274.3,275.987,286.18,275.88,274.308,275.032,274.434,268.51,276.678,272.613,271.257,272.891,267.472,267.358,272.661,268.521,276.789,276.015,277.54,268.887,278.807,273.555,269.994,266.145,270.754,270.44,269.272,255.102,265.432,269.317,263.2,260.553,263.608,276.683,266.913,264.991,260.117,270.157,253.313,263.666,262.848,261.557,263.685,258.826,260.842,262.537,257.548,261.178,255.915,267.163,257.957,265.419,263.144,265.924,256.02,263.426,263.652,266.864,262.285,257.175,269.077,254.984,260.656,254.691,258.0,256.684,264.831,257.721,253.309,262.138,257.057,260.216,259.187,254.12,255.191,259.278,251.667,265.821,260.801,260.623,256.063,258.586,260.401,257.004,260.464,268.477,259.671,259.859,264.35,255.95,258.5,259.556,255.843,261.433,249.955,260.547,259.044,255.556,258.301,259.533,247.558,259.041,269.694,253.497,256.565,258.196,258.162,255.598,254.204,260.966,255.197,259.889,262.919,255.071,256.455,257.948,259.376,262.793,269.116,259.087,263.495,258.29,256.312,254.967,260.364,261.118,263.204,260.852,253.957,252.165,255.859,252.019,258.874,262.963,264.765,259.909,252.357,252.81,270.95,259.923,259.194,259.633,256.722,248.221,256.276,254.971,252.591,257.2,252.261,258.662,259.727,262.741,256.081
587.632,271.229,269.801,267.059,264.998,266.638,278.886,277.456,292.186,320.265,306.539,587.632,291.67,304.587,343.225,282.827,284.047,279.978,286.86,283.812,279.382,281.702,287.299,278.076,281.656,288.848,289.861,300.322,289.321,289.803,304.065,299.222,294.527,289.786,287.389,288.43,287.005,291.892,286.489,274.765,290.218,281.176,285.203,289.215,284.486,288.389,293.988,293.842,295.553,294.187,283.964,289.994,278.953,281.569,278.624,266.721,274.552,269.685,273.179,266.605,269.371,274.005,276.198,282.245,267.619,267.308,268.481,267.68,263.614,268.247,264.117,271.749,267.606,268.335,267.495,272.27,260.683,262.151,264.2,265.659,272.813,262.516,265.126,266.992,270.367,272.745,269.627,264.579,275.376,261.388,267.052,266.009,255.529,259.318,260.492,260.919,260.492,253.369,257.346,254.317,255.116,258.398,256.673,256.662,258.224,261.233,256.207,258.763,265.722,262.45,262.943,260.802,258.741,263.573,257.191,263.741,267.238,256.6,264.274,266.416,258.931,255.262,261.496,258.545,263.75,255.552,258.847,267.728,258.814,264.049,259.876,262.598,255.76,257.776,254.351,265.801,265.09,275.604,266.388,270.87,260.388,259.68,261.789,263.498,258.597,266.108,266.469,264.134,259.846,267.983,265.094,256.718,261.188,258.131,257.749,266.233,255.877,262.57,264.89,256.255,268.751,270.947,296.384,274.963,252.933,259.37,270.084,258.401,263.775,260.017,267.475,255.335,264.069,257.033,260.339,261.294,255.921,259.474,261.725,249.222,256.038
