0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
73.226,378.981,450.188,209.283,101.214,98.685,84.671,118.609,62.164,31.055,71.276,65.236,4.696,0.516,3.18,15.637,42.78,16.969,0.123,4.402,2.457,8.434,1.82,0.0,0.0,3.355,0.0,0.0,17.772,0.0,2.319,43.964,57.58,20.378,14.856,5.177,3.179,21.444,12.543,30.871,75.841,6.219,15.306,0.004,3.121,0.656,39.89,5.422,15.583,19.323,1.575,35.936,32.23,71.441,39.319,65.541,49.374,27.841,49.271,16.567,97.867,66.912,51.47,62.524,39.689,21.837,39.15,31.9,0.021,43.649,16.807,42.539,7.485,4.886,0.449,4.682,16.465,26.146,0.938,14.096,1.126,28.76,7.45,30.204,9.175,20.985,9.551,13.542,18.457,51.12,32.84,38.716,7.018,23.503,36.508,35.291,67.935,49.287,24.875,29.311,13.784,24.451,14.071,36.387,61.867,1.826,33.401,10.199,33.617,4.18,7.079,16.039,21.195,25.685,20.803,8.646,4.861,4.756,13.656,6.741,5.362,10.351,24.212,24.418,16.785,22.055,27.985,51.506,9.26,36.831,30.072,7.24,5.391,11.805,40.232,41.814,10.043,15.997,0.046,17.1,30.024,35.458,33.418,22.697,42.913,29.497,28.976,11.694,15.436,44.366,30.207,17.534,12.64,51.879,0.542,81.239,13.149,40.769,5.491,13.713,26.845,69.407,16.001,3.67,67.57,38.738,25.914,65.047,19.222,62.507,68.59,50.24,9.66,3.748,52.304,37.999,62.14,19.772,38.713,44.815,73.226
52.917,344.7,306.573,199.804,107.824,123.606,107.451,65.05,65.939,75.427,83.699,72.621,0.085,2.009,0.665,0.385,14.742,0.78,0.0,21.322,5.649,8.896,0.0,0.0,0.0,17.245,22.208,0.0,0.711,0.0,0.0,2.186,8.74,2.165,8.985,0.655,8.223,29.62,0.0,15.957,40.415,6.63,13.492,0.0,4.45,0.0,36.338,4.185,4.3,21.343,8.603,4.939,14.562,29.282,26.976,39.475,15.753,8.946,13.585,12.813,38.501,6.586,13.518,27.459,34.198,16.735,5.549,31.56,2.365,14.362,7.236,27.448,11.508,11.966,1.201,13.961,12.471,27.161,1.667,36.29,12.546,29.302,40.951,47.358,12.456,7.527,8.976,2.729,31.016,65.919,37.793,7.228,0.388,6.381,1.499,29.821,45.914,14.217,11.76,0.452,5.912,2.759,44.806,67.672,26.92,38.08,44.88,0.58,1.677,13.296,0.0,1.203,14.383,3.809,17.597,8.272,2.302,1.726,0.42,19.228,5.467,26.36,32.252,19.919,6.461,1.727,12.955,24.16,8.133,17.741,1.724,10.537,14.251,18.373,15.067,27.786,8.379,9.719,50.253,58.445,35.773,13.766,41.653,37.823,28.177,37.622,3.021,28.943,21.595,31.117,39.176,20.723,12.86,28.029,3.828,24.527,0.0,1.539,1.475,40.344,52.233,53.105,1.732,9.193,91.652,72.927,67.851,48.21,10.452,48.008,30.575,67.437,41.545,1.965,67.389,9.286,22.825,0.444,15.513,27.573,52.917
50.641,200.262,169.494,221.863,137.942,46.676,111.431,23.359,76.224,35.587,37.589,66.523,12.842,10.964,0.349,0.0,0.0,0.0,0.0,0.0,8.324,0.0,0.0,4.632,0.0,7.107,1.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.481,0.807,10.136,5.926,0.0,2.063,7.804,0.0,0.223,0.0,1.215,0.0,22.056,0.811,0.398,15.181,10.192,11.421,11.458,2.681,2.581,1.41,13.194,0.0,0.451,5.123,7.616,7.578,16.415,9.93,10.614,10.826,10.755,14.823,7.022,16.303,2.445,8.912,2.213,10.362,1.767,9.452,2.444,2.332,12.824,41.737,0.902,3.184,18.959,28.613,14.251,2.57,10.09,6.074,68.538,23.166,3.344,14.708,0.0,4.05,2.53,2.736,15.694,27.539,6.226,0.0,0.0,0.332,17.313,34.144,11.205,55.008,36.29,17.312,7.59,23.415,1.054,13.268,4.081,9.513,53.95,16.976,12.258,9.298,29.572,53.522,24.958,38.034,41.277,18.131,43.197,11.689,27.833,35.034,19.412,4.107,4.363,4.892,7.91,77.123,30.05,1.503,5.451,23.181,73.312,46.63,21.163,29.919,103.033,65.825,61.16,23.682,5.243,77.045,48.132,28.97,40.382,1.008,13.135,26.445,6.711,17.434,21.974,17.847,16.634,28.242,79.039,74.31,15.521,16.328,81.539,83.233,92.924,56.149,68.307,69.819,22.606,44.849,19.185,17.717,42.177,2.18,27.854,56.377,27.481,78.441,50.641
39.534,92.622,93.094,244.236,71.987,67.257,130.434,45.432,12.22,12.263,16.187,13.209,2.89,0.47,4.633,0.0,0.0,0.161,0.0,0.0,0.086,0.0,0.0,2.289,0.0,0.674,0.0,0.0,0.0,0.0,1.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066,0.0,15.461,0.0,4.596,1.899,6.077,3.639,32.361,2.092,8.199,4.999,12.165,0.22,5.051,2.688,9.814,3.644,27.122,0.0,21.248,0.704,0.0,3.118,33.522,7.883,0.131,11.999,3.549,0.103,12.096,12.605,14.302,0.76,12.5,3.389,9.923,4.65,1.152,3.594,2.742,5.89,11.731,9.845,18.016,50.747,17.201,31.401,1.919,25.021,22.852,24.798,43.974,0.347,4.684,0.0,18.971,8.523,13.174,10.174,5.425,0.0,6.635,6.833,47.545,34.64,44.927,76.441,25.842,9.46,23.417,50.819,16.663,70.295,41.209,103.584,72.246,91.051,41.164,67.116,63.389,75.849,32.301,107.509,48.234,42.846,59.206,46.02,41.79,71.271,67.205,29.799,44.435,15.071,28.205,62.538,47.221,3.677,27.494,42.527,42.903,30.453,60.11,25.205,81.634,61.426,98.487,108.971,25.816,78.829,58.894,57.289,48.101,31.03,29.894,36.962,28.491,46.914,39.247,66.389,31.438,64.754,88.973,78.63,23.995,24.841,40.93,77.597,65.891,61.292,52.368,90.517,67.826,57.69,44.121,56.116,42.155,28.337,23.209,54.887,17.642,62.44,39.534
81.261,83.644,121.269,282.903,109.875,66.424,114.092,81.58,12.826,45.088,80.076,19.407,3.897,11.868,10.358,7.205,0.678,14.531,0.268,0.0,0.0,0.0,0.0,0.0,3.224,1.507,6.841,0.0,0.0,0.0,4.365,5.333,0.0,10.194,3.049,3.2,19.213,11.041,18.793,6.993,0.0,0.0,0.18,25.157,2.536,16.337,3.676,4.52,2.379,8.157,4.863,2.614,16.731,8.257,0.384,8.147,50.025,1.406,25.233,8.478,0.0,4.247,2.486,6.547,8.998,2.11,3.88,2.208,0.0,0.0,31.724,3.971,23.67,5.459,41.869,9.261,0.0,28.988,11.962,7.947,35.35,35.03,15.336,82.936,60.202,46.621,41.388,41.387,33.883,58.993,42.186,22.322,42.688,0.0,11.26,29.189,41.25,0.337,6.259,0.0,20.849,6.451,91.855,65.462,69.535,39.28,46.229,66.552,34.553,38.175,84.155,130.195,57.42,168.742,102.881,120.4,65.96,73.01,84.798,143.334,55.621,153.624,75.712,95.701,99.422,122.068,158.254,201.702,100.455,72.572,120.116,68.222,103.252,27.186,102.759,82.618,75.29,90.264,66.473,42.64,105.243,60.499,84.179,25.901,83.758,172.892,61.752,121.053,52.541,69.977,82.758,68.748,27.021,16.949,34.44,57.35,39.041,93.161,44.873,152.69,76.465,149.309,46.69,48.769,158.082,76.789,48.377,75.634,45.038,87.524,79.564,112.98,51.301,38.529,62.17,26.271,34.58,78.913,60.193,34.693,81.261
13.779,168.495,295.866,387.267,134.087,181.607,132.948,123.195,21.825,56.266,105.973,51.63,10.261,11.225,1.326,21.572,10.141,20.597,4.337,0.85,3.345,0.0,0.0,0.0,1.481,0.0,9.456,0.0,0.0,1.844,8.677,0.778,0.0,4.684,5.468,0.467,7.544,14.478,7.569,16.712,0.0,11.561,2.601,7.022,0.011,22.867,6.932,0.0,7.817,17.344,1.925,1.201,25.801,8.561,2.634,1.372,14.038,1.505,2.818,14.811,1.378,0.0,1.299,11.815,19.089,6.178,30.818,18.332,0.0,11.521,10.65,2.677,0.0,4.896,6.152,20.659,1.776,24.916,26.415,5.933,27.791,4.91,7.201,37.722,63.34,53.162,44.829,84.395,17.968,37.726,4.972,28.753,53.715,0.0,5.072,33.062,50.282,0.0,16.513,1.869,18.182,2.423,60.277,86.557,100.374,119.063,8.208,47.529,35.228,41.308,45.017,68.376,70.625,151.573,135.562,93.52,92.965,119.515,116.606,186.433,102.451,191.991,166.713,153.714,172.246,138.075,212.659,230.087,157.299,59.953,137.245,129.002,173.801,40.952,67.244,123.942,87.776,121.088,38.636,47.639,94.961,56.505,62.543,83.77,67.211,107.967,107.805,72.122,75.318,66.043,26.82,78.895,63.179,43.022,34.95,47.346,31.516,87.82,40.352,84.886,41.021,108.832,37.722,73.385,129.922,81.806,64.434,25.735,40.759,58.7,35.463,33.515,79.923,26.684,22.884,51.537,9.435,42.443,13.506,69.502,13.779
1.453,140.618,322.293,382.694,190.054,216.567,142.124,78.424,24.219,21.275,69.874,87.881,6.286,10.819,6.641,6.414,5.758,2.012,4.835,6.535,1.847,0.0,0.0,1.184,0.0,0.0,0.0,0.0,0.0,3.439,13.923,0.0,8.72,0.0,21.072,0.0,3.918,2.638,3.099,4.03,0.0,7.412,4.159,15.446,14.491,8.75,63.594,0.675,4.463,21.233,3.302,2.249,0.467,11.974,0.677,29.573,4.559,0.848,7.431,4.148,5.864,0.0,5.526,0.628,0.262,5.41,5.93,0.353,0.557,6.362,1.693,0.103,12.675,15.616,35.313,3.042,7.556,11.038,18.999,12.957,3.44,4.749,18.995,20.303,27.528,53.587,35.32,47.821,6.946,2.128,0.062,28.555,17.814,0.0,33.174,31.632,39.154,0.0,19.499,3.487,3.821,0.0,9.926,31.035,66.062,108.365,51.431,47.256,40.298,28.818,39.569,28.416,36.767,101.256,91.493,64.797,79.455,92.702,80.627,107.671,88.379,136.321,155.816,166.043,165.715,129.041,145.122,221.545,129.702,101.473,81.971,58.851,122.089,82.717,47.798,109.512,56.656,54.958,39.388,57.918,60.138,60.024,52.55,86.411,44.648,73.839,94.353,25.267,80.824,59.473,16.224,29.141,49.641,41.789,14.263,71.587,24.732,94.467,33.905,12.668,60.778,73.832,72.442,69.083,74.233,102.889,69.699,32.954,50.161,58.283,35.713,31.248,30.812,37.551,41.156,42.219,56.227,41.12,36.242,38.122,1.453
14.787,127.533,320.462,313.697,256.484,115.408,75.788,29.182,19.266,31.092,93.153,60.437,15.354,7.768,21.071,0.0,0.072,6.799,0.0,2.364,0.0,0.077,0.0,8.853,0.113,0.43,0.0,0.627,2.106,0.0,5.617,0.107,22.407,0.0,0.0,0.0,0.735,1.103,1.811,0.0,0.0,0.376,12.155,3.227,14.959,12.435,44.191,6.622,23.774,36.995,21.519,20.824,0.0,4.922,9.486,5.011,3.716,0.0,8.761,0.0,0.22,0.561,0.0,0.0,20.002,4.791,3.267,0.506,6.926,3.529,0.0,0.137,16.2,8.131,6.43,0.0,0.0,0.941,10.376,0.201,5.751,0.489,3.153,12.144,5.73,5.974,36.205,78.733,18.391,4.16,8.911,21.133,42.291,15.328,21.611,27.553,23.108,30.246,57.033,13.176,8.935,9.853,23.005,20.929,53.677,31.893,59.575,4.847,57.143,20.0,51.556,20.196,42.353,50.686,81.956,51.55,47.375,43.746,53.353,92.183,71.207,60.92,78.314,113.993,116.459,91.436,109.711,190.152,126.346,90.738,21.084,52.465,132.113,35.275,80.281,60.008,37.193,46.172,38.83,31.06,13.473,40.535,101.156,35.051,67.34,26.365,59.38,53.454,75.626,66.168,37.204,17.635,28.656,39.49,40.937,9.884,10.371,21.616,21.14,42.602,59.736,37.696,97.373,68.401,63.672,45.568,79.425,61.09,26.94,24.712,50.0,66.517,43.224,33.538,23.529,42.142,28.069,45.334,22.232,47.266,14.787
57.869,96.843,271.353,265.166,207.578,82.769,64.386,47.166,61.169,70.963,165.411,83.017,43.757,13.626,31.895,1.904,1.001,1.504,0.0,1.962,0.0,0.582,0.0,9.079,0.851,16.819,0.0,8.757,5.59,0.0,0.0,1.501,1.222,1.178,0.0,6.429,10.259,7.252,0.0,0.0,0.0,5.254,17.628,18.104,2.474,13.186,37.942,8.994,7.452,55.648,32.799,37.177,11.634,16.191,16.816,0.42,15.031,0.0,19.593,0.0,12.311,15.968,0.002,0.0,10.67,1.331,14.747,19.813,1.5,8.85,0.804,7.72,27.941,1.016,14.045,3.707,2.157,2.307,17.692,0.751,7.086,19.986,5.438,16.382,0.643,12.474,16.798,36.01,4.534,25.435,12.031,14.465,42.736,46.349,16.166,48.31,76.017,36.563,98.953,33.541,7.789,6.613,55.805,69.162,86.138,3.716,36.232,38.232,20.611,20.068,7.129,1.13,44.088,62.033,59.058,33.124,24.228,11.839,63.704,44.423,48.292,31.432,42.87,54.359,44.446,31.601,32.653,86.844,96.879,67.079,30.539,33.242,102.26,35.229,97.092,48.259,35.7,20.259,33.287,43.289,43.872,7.889,100.629,50.074,22.53,23.773,49.224,113.428,41.173,44.301,50.158,25.938,58.823,36.656,29.107,2.043,9.126,51.887,6.864,39.346,12.839,41.319,28.387,22.581,77.965,53.402,116.935,50.209,22.759,55.644,54.268,37.926,31.017,36.385,14.362,71.25,89.118,170.881,100.957,104.657,57.869
186.461,114.82,229.129,235.65,137.811,171.687,106.739,62.26,63.522,133.043,101.976,92.965,24.569,8.116,21.355,8.086,3.979,0.082,0.0,0.0,0.0,0.0,1.088,0.0,0.0,7.22,0.0,0.074,2.197,0.0,0.0,0.013,0.197,10.505,0.0,6.655,3.403,6.332,0.0,0.0,0.0,0.044,20.503,0.151,17.552,0.1,3.76,3.129,30.442,19.046,8.188,10.982,29.128,3.166,22.67,13.18,32.503,2.313,3.447,7.886,1.219,1.116,15.292,2.24,1.534,13.943,29.686,48.17,12.049,24.86,0.494,7.554,30.61,20.777,19.528,4.584,3.553,5.964,0.038,0.509,21.906,32.913,3.694,29.539,38.539,15.683,47.945,10.34,15.81,39.179,42.527,0.056,12.81,35.659,14.943,20.766,42.382,27.602,79.203,29.129,13.524,9.013,36.374,42.959,67.433,15.284,39.947,39.293,67.859,11.505,14.977,5.283,59.177,45.066,73.85,10.111,8.142,21.707,84.998,34.324,16.327,69.73,4.212,60.297,43.268,14.035,44.706,59.82,89.712,61.556,77.447,62.543,54.825,54.859,69.266,49.314,37.014,88.838,40.069,55.119,124.182,37.11,68.027,65.653,28.246,68.511,93.202,99.466,77.095,102.733,75.526,76.949,131.456,34.778,60.242,48.934,48.452,111.019,74.329,71.66,35.485,51.103,88.418,20.461,114.064,106.446,210.45,70.265,55.148,91.784,67.915,68.345,18.718,67.965,86.675,155.457,175.342,294.537,223.71,228.834,186.461
