0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118990209795939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566336365927057,0.0,0.0,0.0,0.0,0.37807137567346577,0.1406351409231782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804671191315623,0.0,0.0,0.0,0.0,0.3519586601437644,0.2544809437148954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116855580662145,0.0,0.0,0.0,0.0,0.018430318831163472,0.2367741320071149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4139290341622519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001991227944386,0.0,0.0,0.0,0.0,0.04183953550475865,0.23737826216256147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975494147187698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32983656746657053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325187204311184,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9183432655728572,0.0,0.0,0.0,0.0,0.07841798515002765,0.2570564459565362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7161891873065787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448890540643676,0.17987416978907683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4125574960253407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909315655702808,1.0,0.0,0.0,0.0,0.0,0.0,0.39060100663420944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840506303921666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521022819656028,0.14941378729591775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8495609706426045,1.0,0.0,0.0,0.43361004243682005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8946687545566006,0.9391487295678913,0.0,0.0,0.0,0.0,0.015133536875779459,0.3461815420468977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213882227286146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810036401283503,0.0992301112061591,0.0,0.0,0.0,0.0,0.0,0.16926929242288954,0.9999999999999999,0.5775096343641322,0.8367030799412527,0.014783811300954533,0.0,0.3719593350890607
0.0,0.0,0.0,0.0,0.0,0.0,0.485533883697723,0.0,0.5576566419932651,0.8171634835016931,0.0,0.0,0.0,0.0,0.18691721291842975,0.3108277705352817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19758921848619643,0.0,0.0,0.3749201347272909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034127743487441,0.5171321628733454,0.0,0.0,0.0,0.0,0.0,0.42056294793840787,0.06250470678099215,0.9125648976891068,0.4427225303129994,0.8088428154357981,0.16289296374673795,0.0,0.3974234498828841
0.0,0.0,0.0,0.2565871149420646,0.054433395379963806,0.0,0.23078109407602287,0.5026985473967952,0.5758190917678789,0.6210951343976433,0.0,0.0,0.0,0.0,0.24285100748004723,0.5038913089424355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26742824541676213,0.3686876982784998,0.0,0.24878013745056576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08528383804081313,0.0,0.21040508455850934,0.5016541513059001,0.1670193447691084,0.0,0.0,0.0,0.0,0.40545924581094106,0.20793079149229163,0.7919762117512105,0.15896896638155217,0.9274736191364443,0.16765526563602184,0.0,0.24763644307438376
0.0,0.0,0.22793981915513675,0.230067069724252,0.033160551166429936,0.27266141218750056,0.307823641476912,0.5646343533170268,0.8560379182251232,0.5505028260277256,0.8001353361247838,0.0,0.0,0.5065083608354568,0.34167325105373136,0.523606900176376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31449620039870113,0.061861281543391794,1.0,0.5438709107858144,0.0,0.3667067207465097,0.0,0.11027788013163414,0.0,0.0,0.0,0.0,0.8101725110473714,0.1839873651166078,0.0,0.18285399821148277,0.4522170936710877,0.43898668827758014,0.0,0.0,0.0,0.0,0.350203510614697,0.3026366042323375,0.6741237710286139,0.11663063571137643,0.812700335545288,0.0,0.0,0.253852284266013
0.0,0.0,0.10085858431699155,0.4604381989583753,0.05367400873995917,0.0200564444690976,0.31417762859475645,0.42580741776069486,0.9839242220204174,0.5234655560585979,0.547860555702494,0.0,0.0,0.5009984363214226,0.3537701695605851,0.22856881005063096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653163238567197,0.16748313123017214,0.8409745877887227,0.724236996736559,0.0,0.450073888157526,0.0,0.21034776310941133,0.0,0.0,0.0,0.18907866456020814,0.81953092501726,0.15847874444096005,0.0,0.15385625574545522,0.47267580957184513,0.41370225297108365,0.0,0.0,0.0,0.0,0.3361456583647615,0.46459290378801743,0.6262082936161961,0.0,0.8055427507566741,0.004251496797912285,0.0,0.2427697610349892
0.0,0.0,0.0,0.495239765432597,0.07003588552697224,0.022675279574935148,0.42977410868184707,0.4666280636949034,0.7848809482479815,0.5166232707352998,0.30105074417693994,0.0,0.0,0.5206935664981391,0.32901883914732416,0.11015742921109577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706500286918824,0.46937855290915825,0.4363280014369574,0.7637544084882382,0.0,0.5637850968748249,0.0,0.22075905619862013,0.2397506273738932,0.9827288287995493,0.0,0.2385718623117181,0.793936305288582,0.10741438225396832,0.0,0.19810850754700068,0.22967982134502246,0.2611502141915001,0.0,0.07704462681161899,0.127173332974568,0.0,0.40691483341105505,0.5961568460801928,0.6180443033083075,0.05143027226869694,0.7280582326518797,0.05671500203279574,0.0,0.32305990104817733
0.0,0.0,0.07127834149475362,0.41613382655739023,0.09296976278684879,0.0,0.4489739635307993,0.5702510857085809,0.6383150947498828,0.23876298036837712,0.15757040741669442,0.4996581299331663,0.4950320743016699,0.37046642460998297,0.21625237795024133,0.08353829493147892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592459176261034,0.48722804644346746,0.19328508504912517,0.7026019245473303,0.0,0.5291595068290156,0.0,0.3209534579368004,0.2603350162994865,0.4210541995731635,0.36149786871626166,0.27307798527880556,0.7512147208265547,0.11538755262503675,0.0,0.1765212297827722,0.22572445854335127,0.6108684885867361,0.0,0.0,0.14430213420513305,0.5862294193781415,0.5300104584987753,0.8374708179578488,0.7112542660612035,0.29129264968512086,0.6170102521771136,0.061506840270900434,0.703669636174887,0.23241946510997574
0.0,0.0,0.08538168266246896,0.4347306613105089,0.06778978414585032,0.10514505287256626,0.46622516556291393,0.47958867868017774,0.6302753785518644,0.18185114546821513,0.0638879252010291,0.25995461768783135,0.2619547281129238,0.23458978611993025,0.15066362362450547,0.24912419831180221,0.8029837197313272,0.0,0.0,0.0,0.0,0.0,0.0,0.0751080616056066,0.0,0.0,0.38228865028741643,0.1690162165644073,0.3617270194100526,0.6416245082768104,0.6495683608958303,0.7055122889471244,0.0,0.18287231744660307,0.38805284350589864,0.3568689265169489,0.6156633698914945,0.3470630513800905,0.61305343029321,0.1751156491545059,0.0,0.0,0.3249121491357598,1.0,0.0,0.0719249455062284,0.23682546516164615,0.7889323661318967,0.5268502714229444,0.7883158868651224,0.7699086245961053,0.5076761600401042,0.41549190081581455,0.11688923174219283,0.8540378069095386,0.12903786950172136
0.4897535085194364,0.0,0.33663423901115275,0.587883291614518,0.26337091529132206,0.05618056851245795,0.6177773745804227,0.17692207857035888,0.49845874986067545,0.09895091787004164,0.20961470423560846,0.16192431522674255,0.15830621060781763,0.2461150282241134,0.18199475267940962,0.2810776335305328,0.8160419297236317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804208585009238,0.030594070567016112,0.6261240138799917,0.47821155656107234,0.7523535645715793,0.7769712280471516,0.0,0.0,0.29768653328004413,0.406391172933797,0.7790875350169292,0.31649024219126576,0.43282392373883555,0.027286213580874796,0.0,0.2018022750439312,0.2183446541214416,0.8332191089833698,0.0,0.20167137009983127,0.08409683075694996,0.7858682238208469,0.41549668814205454,0.39445648782691967,0.7630720793158573,0.7207522636839305,0.4692434686592124,0.19257699431164665,0.6617778421573598,0.33023451501065987
0.4940617855128628,0.0,0.45646249307769127,0.6658373369938229,0.11405225942571132,0.20811334614175658,0.5879325047627687,0.5350152248789497,0.5363130226957535,0.3221057030653028,0.1593531345426566,0.292610722698294,0.2852738490213045,0.32250348170230075,0.05342025641943325,0.22728199411580968,0.9631714023146523,0.0,0.0,0.0,0.0,0.0,0.0,0.03544210835536532,0.0,0.0,0.22078818093465882,0.0042965038568690914,0.6790084993490773,0.221409728675037,0.710703412914597,0.3542926900620771,0.3694105253264197,0.0344484962453782,0.1577882725263252,0.42982655703251105,1.0,0.2692870461379593,0.6044943037161419,0.09637835756265045,0.5625965627983683,0.28768862290427677,0.22612596768680954,0.7087695953122992,0.033825051194403655,0.4311328554736346,0.13244045617009065,0.4065436595129881,0.22388431361008362,0.16539493926907725,0.5085822914223186,0.6935567252561333,0.4895709379902302,0.3325619133994252,0.5376861978223607,0.7881678540076298
0.7341107421422504,0.0,0.5877966781638766,0.8958955751140536,0.31999230595066597,0.31231037398242784,0.3830808309897487,0.6601547446712923,0.46860399464262564,0.6389178536529404,0.12098499967368193,0.4144272925017751,0.4135290140173982,0.3500626041423233,0.24219853372353278,0.16491631020493663,0.7409558213728025,0.7708974250808199,0.830738163274393,0.0,0.0,0.5254755906086828,0.0,0.13957782533887278,0.0,0.0,0.29086271348916515,0.06052788379470828,0.7152074289429302,0.25965079236824656,0.4806092703317337,0.10463137259726779,0.42264613504813064,0.1631856473069642,0.11157059621590915,0.46430931565320077,0.8611680520358873,0.42102410248229327,0.4849365905928013,0.1606446780265794,0.4703693255793769,0.6044771297008507,0.3535039138845843,0.49012918190352783,0.06774742637638964,0.544353488626347,0.12810612277845793,0.3441230472865182,0.1054972767155786,0.0844988219599574,0.43619247003757255,0.6797611774289566,0.17629885328559228,0.3639017169305826,0.5839718983124502,0.7288169876734996
0.7744671988242919,1.0,0.522968983696055,1.0,0.41554077745964135,0.4909492184676621,0.5141975868638302,0.28008186492287723,0.5477367285298467,0.5813361303393897,0.25479086446808435,0.3947547364031512,0.3970784532864335,0.16969997511034113,0.4155886166730446,0.09362895186223587,0.4639054713358188,0.38394549311976167,0.9678783862713102,0.0,0.0,0.749811954576989,0.30145988264073065,0.25386713668219396,0.0,0.0,0.17289761475923698,0.03932879205114579,0.5237010556232882,0.4112997951558625,0.1887967796433882,0.0,0.4447298959059471,0.16735829638006178,0.3046848448761975,0.4858434354924328,0.48277229706880653,0.38331540785187534,0.1563793805631601,0.2166762262385062,0.6044440586754624,0.7117652331430168,0.5328109290125196,0.4733673838621837,0.11106653186963356,0.6016539457590522,0.0,0.31481202781205786,0.0667261276842348,0.11413674947015096,0.36716261676160356,0.502451671523013,0.34844895173365065,0.4285967454418464,0.6054609980444701,0.40397708654441306
0.6364853258821905,0.7055463884065966,0.35634664887578793,0.8888466934474544,0.30940096616421586,0.37408664343669157,0.7937113308536696,0.3803304547496631,0.6177992007791218,0.5028608537287382,0.40877864299772937,0.2845673840928985,0.2824080075394753,0.17385141823557032,0.43719320656438154,0.008429766596278324,0.34714366832781696,0.30677817173124367,0.9851413963891996,0.0,0.0,0.8950158834483515,0.2660780728372608,0.27959209366738014,0.0,0.0,0.04095144272072018,0.09783725461777543,0.3207737316545516,0.4809378240435244,0.05534285160104235,0.04295355777288379,0.376242431837585,0.35980585238173896,0.28567194938594864,0.18525409773906637,0.2508088858458546,0.20037600627134552,0.2117937359389666,0.15262438681981488,0.8225674854613316,1.0000000000000002,0.6416315207905416,0.38994192066993827,0.3364966939637279,0.3673666012969177,0.09883311583186463,0.0,0.24299031570178334,0.19788652085507422,0.5680746081054144,0.5130103079863396,0.41240981550369316,0.5076238528603348,0.48722870041766253,0.5641669801894083
