0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.04400000000004,0.0,0.0,0.0,0.0,0.0,106.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.559,0.0,0.0,0.0,0.0,970.319,136.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.082,0.0,0.0,0.0,0.0,1276.714,221.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.313,0.0,0.0,0.0,0.0,1042.4089999999999,121.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.35400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.1030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.903,0.0,0.0,0.0,0.0,902.378,74.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.56099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.337,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.506,172.362,0.0,0.0,0.0,0.0,474.996,83.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.709,491.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.88,0.0,0.0,0.0,922.9889999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.89,625.038,0.0,0.0,0.0,0.0,473.537,255.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.285,527.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.9580000000001,178.199,0.0,0.0,1060.8419999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.316,1024.787,0.0,0.0,0.0,0.0,566.8290000000001,532.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.345,640.217,0.0,0.0,0.0,0.0,0.0,1089.499,1613.7820000000002,1356.4460000000001,194.045,114.84700000000001,0.0,1287.9
0.0,0.0,0.0,0.0,0.0,0.0,806.0989999999999,0.0,488.06199999999995,702.408,0.0,0.0,0.0,0.0,426.18300000000005,347.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.175,0.0,0.0,25.921999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.7,0.0,722.825,442.425,799.755,0.0,0.0,0.0,0.0,1113.951,1401.9389999999999,1236.4180000000001,1721.882,101.811,3.918,0.0,1304.121
0.0,0.0,0.0,351.17900000000003,1013.878,0.0,1124.087,165.5,419.767,259.408,0.0,0.0,0.0,0.0,559.4490000000001,203.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.722,260.173,0.0,83.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.201,0.0,570.634,916.038,773.7819999999999,0.0,0.0,0.0,0.0,1244.6860000000001,1554.539,1037.337,1570.881,191.5,0.061,0.0,1038.14
