0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
273.049,260.753,247.833,252.408,249.533,248.475,250.096,255.981,254.839,252.137,252.112,256.731,263.706,270.77,265.131,260.947,264.489,263.994,277.357,273.049,287.715,295.878,286.717,301.095,299.521,301.743,295.325,306.109,305.907,287.329,306.746,294.679,296.662,292.617,276.751,285.731,293.436,293.396,287.014,280.554,277.787,284.393,279.533,285.782,299.96,300.231,301.412,360.524,368.911,299.451,329.621,301.445,349.109,332.026,349.645,341.651,350.238,442.025,435.257,310.332,326.045,310.169,299.873,303.9,304.384,302.361,311.327,314.117,308.287,320.859,437.12,378.369,374.238,379.053,512.754,330.272,286.234,363.973,351.819,284.659,273.583,277.899,265.661,281.55,269.694,271.512,292.912,311.079,302.629,380.984,341.991,303.444,305.534,288.558,300.065,295.884,295.384,304.616,279.252,280.771,278.006,282.377,266.594,269.262,266.152,267.829,292.817,279.072,274.848,280.944,318.976,292.014,317.451,276.687,287.874,281.154,296.363,306.155,297.828,286.901,304.366
275.682,254.964,249.764,254.764,252.433,252.378,248.533,251.947,255.005,251.363,249.6,257.921,264.531,268.24,268.695,262.153,267.014,263.914,277.036,275.682,293.157,304.571,294.791,305.039,303.662,305.916,300.186,317.157,311.594,291.451,313.011,302.617,301.689,295.463,281.133,294.059,292.593,299.039,289.575,282.749,279.75,288.242,284.383,290.073,303.95,307.655,307.184,375.894,387.893,303.75,343.342,309.243,365.903,348.632,374.04,360.501,366.579,430.038,474.682,325.359,348.024,326.705,310.643,316.102,316.568,315.618,318.001,325.851,317.648,340.846,493.393,411.21,401.559,506.578,620.683,350.795,291.044,385.788,376.246,301.447,280.871,285.005,269.283,283.973,275.803,278.641,298.62,331.763,326.559,455.099,414.226,329.157,325.178,308.042,305.079,298.5,302.993,313.679,280.79,279.217,279.808,280.061,268.109,269.56,263.378,264.665,287.959,276.993,278.493,278.824,313.894,292.886,323.054,275.029,293.207,282.923,299.61,304.246,298.812,285.27,299.909
280.445,256.564,252.903,255.644,251.173,250.262,250.987,255.242,256.819,252.808,253.863,259.871,264.894,268.623,265.789,263.85,264.424,262.681,280.832,280.445,298.878,309.647,298.279,312.922,312.113,315.005,305.783,326.399,325.747,295.629,314.834,307.44,314.059,306.779,284.822,299.045,301.738,298.646,289.538,290.293,286.638,290.126,285.435,291.562,311.443,315.061,315.491,404.052,414.417,316.441,356.702,319.684,390.294,382.097,418.997,373.914,376.676,421.952,486.394,337.912,363.925,344.36,317.379,327.848,328.211,329.392,326.384,337.87,326.453,362.621,553.756,454.094,432.793,825.856,767.51,363.233,299.637,409.115,399.618,307.653,286.674,294.091,275.607,292.115,281.195,288.351,306.222,356.973,364.481,600.139,596.511,370.317,348.996,327.735,323.723,309.985,328.338,335.006,286.196,277.687,281.312,280.834,269.969,267.001,263.1,266.504,287.625,270.929,279.062,276.0,313.146,295.732,322.445,277.747,302.605,291.773,302.455,303.301,297.029,283.021,298.953
288.746,260.007,252.245,255.856,255.326,251.412,253.61,253.681,254.186,251.324,254.097,257.282,261.743,271.157,269.02,264.78,265.146,266.249,292.625,288.746,302.243,316.98,305.107,319.306,322.076,326.856,311.214,335.758,333.906,300.534,319.766,316.012,321.088,313.543,289.431,300.404,310.12,304.521,293.641,289.131,290.977,293.061,289.434,296.661,309.374,319.919,332.814,444.481,439.202,331.838,378.692,336.432,432.243,431.097,501.746,381.89,385.14,412.298,471.413,344.767,379.363,351.758,325.442,349.096,346.705,355.002,347.796,353.369,337.662,383.842,590.548,497.823,463.423,1385.133,892.388,375.627,301.171,421.047,437.647,322.171,296.636,306.221,285.392,298.752,295.984,301.607,317.308,388.289,442.029,857.233,968.572,460.98,393.628,356.392,352.449,335.555,370.588,369.055,290.357,278.975,278.17,284.216,270.949,268.059,264.611,268.566,287.29,270.064,278.95,275.803,309.698,296.68,321.832,276.178,303.692,290.744,301.053,303.964,298.895,279.486,300.15
290.499,260.277,253.001,256.279,254.543,251.372,255.243,254.223,256.541,253.822,253.19,258.96,263.26,272.021,264.396,267.25,269.123,268.231,299.882,290.499,307.908,325.309,311.375,327.17,328.08,329.552,315.592,352.578,349.184,304.583,327.846,323.021,328.386,315.865,289.475,303.238,315.592,312.05,300.218,294.804,295.842,292.446,295.939,302.765,315.312,331.416,346.693,491.922,478.929,350.502,414.895,363.055,493.48,526.789,657.496,387.979,386.855,394.06,452.195,355.069,389.439,361.033,332.505,372.471,356.736,383.151,362.403,370.378,355.33,403.345,606.089,536.366,470.893,1752.534,912.443,392.681,306.71,422.52,450.391,338.445,313.653,321.827,296.532,309.828,311.628,334.452,335.147,445.084,586.365,1233.018,1401.91,646.671,458.772,400.084,392.077,380.074,454.93,432.686,302.265,286.113,279.436,285.233,275.127,270.239,266.067,267.729,287.691,269.826,273.682,281.277,300.934,298.881,315.962,279.217,301.233,288.917,298.056,304.137,298.25,281.953,299.889
301.281,263.043,253.535,261.382,254.454,251.564,257.556,256.321,256.939,255.082,254.61,260.938,268.195,274.94,270.642,270.816,276.636,273.602,305.978,301.281,317.878,336.409,321.652,341.867,340.697,340.028,324.89,361.426,361.689,310.942,342.685,328.976,330.255,322.449,293.101,308.214,320.833,317.213,307.536,300.619,302.827,294.394,302.923,308.673,323.284,344.481,368.338,573.515,528.656,376.345,470.51,390.439,556.601,680.251,892.054,388.584,387.954,378.345,434.944,354.917,393.401,366.649,336.097,390.317,368.474,412.921,378.767,387.302,372.309,406.111,596.121,552.873,456.154,1424.125,834.9,397.599,304.457,418.901,436.812,350.772,337.492,346.134,316.114,327.167,335.113,385.161,362.714,525.184,821.192,1503.085,1552.336,1002.872,572.205,460.633,461.422,439.383,594.435,559.681,311.819,290.952,283.282,295.709,280.411,274.158,264.921,269.954,284.781,270.635,276.888,280.23,301.656,297.358,309.928,277.149,299.589,291.939,297.279,298.865,297.936,281.979,303.436
308.337,256.993,251.217,258.86,254.68,250.578,257.993,257.235,255.863,255.637,255.784,260.44,266.677,273.342,269.996,266.647,274.678,272.748,305.242,308.337,329.672,350.347,332.387,352.023,357.102,353.092,334.194,373.059,377.838,320.553,353.559,337.502,336.244,333.287,303.475,313.706,327.41,328.529,313.966,306.916,306.261,302.883,312.513,318.288,332.821,362.289,382.731,679.332,602.208,419.12,552.263,437.537,625.117,843.563,1154.709,386.644,383.687,364.603,415.799,354.912,390.776,371.31,336.809,392.415,374.39,439.779,388.748,397.075,381.984,413.052,581.214,545.121,436.392,934.603,733.727,398.415,307.576,411.579,422.706,358.479,343.631,374.074,327.202,345.245,356.558,477.517,411.323,656.558,1000.618,1452.38,1320.17,1507.993,801.283,543.581,566.566,555.467,898.814,767.011,340.2,298.257,293.494,307.495,287.104,278.925,273.745,271.156,288.645,271.144,275.999,279.348,300.257,297.976,307.914,280.912,300.273,297.483,298.799,300.126,303.211,287.381,307.048
313.835,255.54,251.524,255.823,254.773,248.064,257.244,256.903,254.781,252.607,252.389,258.861,263.225,269.484,266.703,267.05,270.764,275.97,301.208,313.835,335.456,358.274,341.012,361.707,370.033,371.173,349.056,387.282,392.45,332.536,361.912,350.772,349.406,344.264,308.791,322.217,337.62,337.564,321.634,313.282,313.446,312.624,314.607,325.603,343.358,374.866,404.043,791.229,686.734,491.473,675.0,487.077,675.391,942.933,1293.201,384.257,376.584,351.476,395.9,349.199,385.716,366.912,338.576,378.999,372.869,444.717,389.597,404.545,389.818,422.075,562.384,543.336,418.102,612.924,641.008,397.945,307.465,396.598,416.586,365.659,343.781,388.578,333.944,355.634,375.252,619.805,473.239,787.058,1072.065,1353.848,1032.072,1733.663,1110.363,625.013,707.71,750.779,1566.361,1143.905,386.58,310.393,305.312,330.411,303.633,285.824,282.527,274.994,287.798,270.679,276.092,278.885,301.153,300.248,307.405,282.063,303.14,302.141,298.619,308.449,305.306,290.792,308.683
318.826,259.833,249.66,255.754,251.147,249.467,253.314,255.965,254.102,252.166,252.711,258.833,263.292,265.327,267.713,271.181,268.54,276.968,310.605,318.826,342.742,373.9,357.92,387.533,385.019,382.589,366.651,409.5,420.55,343.089,385.317,373.073,363.343,355.876,313.61,331.499,346.138,348.225,333.574,321.235,324.747,319.989,323.532,334.776,355.275,392.258,422.432,900.536,786.883,603.553,856.485,542.512,705.613,910.814,1193.468,388.754,378.447,340.374,378.59,346.619,375.727,355.8,343.048,373.401,373.053,441.593,393.425,409.749,396.157,445.386,551.922,537.815,408.794,465.135,568.374,402.821,304.424,386.69,408.398,371.098,332.205,381.862,333.631,383.011,394.333,755.953,585.409,877.82,1157.022,1503.133,943.859,1475.793,1350.42,725.645,964.638,1092.376,2767.097,2200.399,439.546,329.916,323.562,364.661,321.879,301.843,297.757,283.11,287.506,276.677,275.22,280.855,308.036,304.559,305.548,284.024,303.086,300.832,301.762,311.611,307.278,293.356,307.424
330.684,258.675,249.904,254.367,248.415,249.089,252.394,257.043,252.745,253.274,251.821,256.308,263.323,262.547,265.536,274.345,268.855,282.363,321.368,330.684,355.942,394.241,371.24,414.233,404.821,400.352,387.582,437.352,445.807,364.776,419.47,397.775,381.93,369.952,323.434,335.697,358.02,358.532,342.483,333.865,336.366,332.052,328.144,350.691,379.015,412.098,434.041,963.461,850.838,732.757,1036.709,595.47,694.89,819.655,996.85,394.18,384.83,337.196,367.153,340.144,372.736,352.562,342.055,369.468,378.555,445.478,400.532,440.001,420.756,491.533,555.925,543.12,405.962,399.868,524.018,405.75,307.095,378.689,400.76,380.126,334.208,381.012,336.57,412.61,405.511,790.085,731.47,842.62,1128.426,1490.877,1018.067,1151.276,1454.233,826.957,1386.947,1611.281,3821.396,4099.665,580.079,360.783,353.915,418.819,360.292,322.823,315.915,301.474,293.791,282.96,281.484,283.499,319.561,312.707,305.35,285.568,305.042,299.515,302.097,314.803,315.231,296.884,315.716
