0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
5.754,49.033,222.71,315.335,226.05,374.323,485.459,407.623,329.113,461.59,296.642,367.912,333.205,350.267,257.82,356.169,327.003,334.748,359.234,442.765,432.679,491.127,413.695,361.349,256.839,344.001,282.515,535.098,694.993,377.307,495.083,421.611,528.877,558.218,727.646,505.658,528.83,388.671,242.094,223.947,131.025,155.181,285.221,353.073,306.088,294.758,327.102,436.767,343.537,303.437,147.166,228.111,229.836,208.698,280.143,98.405,156.257,251.855,134.051,121.528,177.627,172.006,141.602,152.032,84.387,133.722,137.305,102.338,259.927,156.959,191.165,174.511,283.065,248.111,252.521,129.682,138.532,246.729,305.624,96.257,144.809,298.787,326.576,229.242,286.487,189.573,309.557,114.311,161.028,183.219,221.454,260.928,144.022,121.362,175.824,167.174,206.38,104.233,137.512,118.035,346.25,207.843,267.222,316.261,25.518,98.87,26.43,316.362,35.053,69.006,17.539,33.743,42.34,2.401,63.186,45.88,2.127,0.0,1.676,0.0,5.754
3.179,35.209,239.297,248.156,272.51,367.699,349.927,382.048,154.148,312.711,143.321,258.164,290.931,244.041,182.765,234.708,283.742,224.639,228.332,403.514,397.038,413.98,364.036,285.89,189.088,248.258,218.845,514.026,826.31,373.746,505.909,498.655,448.232,398.657,679.073,501.697,519.303,717.829,285.854,193.982,176.706,224.02,115.854,458.056,380.855,541.176,638.654,656.276,540.1,411.921,476.51,607.874,458.981,404.932,482.565,245.426,429.132,592.751,328.103,315.015,497.027,434.653,328.585,310.357,216.195,284.203,283.752,248.705,410.21,261.986,437.608,428.086,516.79,441.028,343.523,282.377,220.716,467.05,322.219,194.374,318.433,428.247,352.255,444.751,580.999,287.972,504.406,314.887,312.785,356.413,327.013,496.223,235.649,113.936,246.678,174.323,258.054,247.696,136.926,257.339,424.081,378.531,290.206,326.182,108.522,253.052,104.784,417.737,102.14,168.245,6.346,43.76,97.742,51.932,84.386,98.273,12.835,29.812,2.357,0.0,3.179
15.603,64.329,267.521,243.121,256.015,332.887,235.838,492.177,193.286,244.156,146.58,213.887,255.821,186.198,198.252,176.676,267.825,184.084,155.056,421.597,365.682,388.935,318.537,229.395,232.301,230.683,206.139,458.694,741.61,352.94,430.761,423.247,406.859,431.771,652.625,584.258,573.429,741.807,279.436,242.003,299.64,294.733,199.668,443.24,410.135,631.069,731.845,797.789,745.55,613.67,742.378,1175.284,649.202,630.938,558.831,376.331,632.934,822.452,438.997,468.668,674.984,507.642,305.418,327.623,248.637,299.601,245.786,161.772,381.451,394.053,403.791,383.407,379.14,403.282,294.933,257.905,206.148,444.066,248.231,227.862,272.618,350.066,264.187,386.153,528.491,244.142,405.362,306.421,319.878,343.279,365.306,402.8,193.855,162.704,176.853,174.528,149.91,172.316,199.257,190.031,298.713,314.626,191.653,236.379,218.851,318.035,138.446,434.204,119.742,239.584,27.844,59.117,130.213,88.92,85.487,153.557,26.95,9.313,12.153,2.509,15.603
62.135,17.084,294.596,176.916,189.664,189.286,229.623,466.313,121.062,193.901,246.048,192.278,287.146,284.279,251.252,209.412,293.418,132.489,260.371,355.681,426.461,253.375,243.367,206.861,223.698,300.966,321.404,398.344,520.346,296.843,388.114,330.394,232.884,388.413,470.879,490.879,424.982,438.436,205.216,154.475,192.021,295.535,231.659,317.567,260.467,305.071,398.379,441.949,341.473,557.914,605.952,1367.53,556.55,650.346,448.147,388.894,623.805,581.702,374.124,353.274,461.914,322.638,169.011,170.255,59.427,106.925,55.101,22.715,179.038,272.217,88.839,178.125,118.353,115.091,80.655,89.933,99.021,225.29,122.358,46.817,211.72,198.984,88.521,189.691,238.365,87.503,249.028,210.746,175.759,194.821,217.553,337.892,222.848,244.473,150.837,184.12,132.438,112.865,172.397,149.033,280.511,208.362,209.967,167.179,197.599,246.839,169.335,415.712,129.379,196.112,144.866,166.283,179.202,119.296,125.444,175.613,55.115,14.623,182.531,100.35,62.135
88.247,68.823,359.875,235.716,166.097,168.609,154.22,267.738,80.967,191.703,143.382,192.467,329.491,332.655,308.333,406.333,270.638,239.361,320.596,372.353,384.57,216.794,221.953,196.06,146.981,177.061,165.141,177.139,233.342,278.117,187.636,231.317,143.143,326.106,259.441,434.12,383.173,309.856,159.084,80.367,187.134,237.901,152.108,184.696,162.429,164.675,171.172,249.289,190.263,330.917,221.891,1182.003,545.563,556.603,461.331,302.982,687.444,509.496,348.281,324.609,292.778,279.293,165.993,125.971,83.858,56.858,68.858,68.425,112.006,173.322,69.908,218.69,152.702,118.93,80.936,80.85,99.872,242.832,105.891,47.456,82.768,158.418,96.104,68.189,160.43,71.916,280.684,132.788,171.957,167.293,153.513,328.466,215.738,219.233,123.086,163.306,98.283,89.143,114.673,51.919,123.04,132.531,117.964,183.749,110.455,179.291,217.824,365.555,182.014,185.933,174.864,245.645,221.865,206.854,232.483,158.406,130.15,76.096,213.174,122.803,88.247
108.56,187.955,327.006,342.146,205.712,197.429,153.242,204.512,193.961,288.933,258.291,244.762,396.835,500.305,482.396,483.292,430.948,421.581,433.334,419.06,461.143,299.63,149.189,219.794,162.313,216.285,161.741,176.532,133.923,308.776,125.274,207.942,177.143,377.7,212.509,486.833,384.027,402.935,283.449,226.179,348.881,449.249,303.298,310.502,304.889,326.446,312.119,378.067,324.508,394.822,279.464,1174.653,563.259,596.134,556.603,471.767,709.716,696.768,523.755,558.292,239.396,346.677,205.611,245.489,208.276,158.986,166.719,280.402,235.156,350.0,301.285,260.494,213.292,286.403,219.282,227.751,249.422,326.583,276.967,133.738,171.338,160.371,116.775,89.472,286.816,111.804,416.796,172.425,300.144,202.464,216.356,375.249,271.117,219.463,152.508,71.034,136.884,42.562,63.05,150.55,65.901,116.932,92.765,206.879,94.929,233.368,187.742,321.845,141.185,240.761,139.737,235.748,426.969,300.42,419.974,307.406,177.396,189.147,223.391,124.445,108.56
120.246,104.758,169.107,198.076,146.591,124.255,160.176,282.037,228.154,257.774,199.011,263.978,268.417,373.089,402.875,315.017,371.216,370.924,350.234,361.621,480.872,313.955,133.975,215.402,184.184,242.768,168.628,252.54,120.975,178.814,83.465,135.188,163.736,351.705,171.251,373.13,387.729,500.856,410.145,367.495,386.587,483.461,289.17,360.298,462.84,416.391,450.255,492.512,444.316,445.008,533.169,1160.863,622.226,515.162,573.955,391.485,642.252,625.506,518.647,497.044,253.081,347.651,318.741,263.245,266.354,155.088,175.988,291.049,386.358,258.498,489.272,320.801,225.948,314.831,258.227,338.947,375.855,299.709,296.953,201.035,287.993,182.12,246.987,263.838,249.805,217.315,433.195,238.451,329.18,267.461,292.865,382.765,362.403,206.54,139.6,64.749,108.189,45.376,68.979,120.21,70.459,136.119,72.596,133.303,111.381,178.863,110.507,310.8,182.26,233.317,123.22,302.761,322.802,180.53,381.51,322.371,286.4,216.503,208.865,191.515,120.246
139.9,138.854,246.0,176.574,77.341,96.538,140.491,236.818,148.011,190.695,144.49,345.069,159.909,214.488,248.781,207.054,196.647,318.313,319.247,293.259,338.633,248.54,183.349,224.0,216.537,250.766,67.351,227.666,156.227,133.136,72.411,169.124,110.744,209.023,179.965,289.805,539.197,509.666,394.339,418.146,392.18,514.635,314.672,436.845,480.107,510.17,467.6,456.091,409.675,385.216,555.1,755.647,540.53,448.628,474.062,216.115,384.38,370.451,408.586,359.429,209.417,277.35,262.419,203.08,181.728,175.846,196.572,200.022,327.964,195.617,533.891,281.384,122.313,310.699,299.072,211.391,370.032,158.917,289.62,213.361,171.323,181.75,222.397,252.376,251.529,121.856,382.174,182.868,279.825,203.631,193.189,273.903,297.234,157.189,68.064,92.738,211.104,56.307,74.625,90.591,110.927,91.672,49.342,56.457,75.445,74.308,111.582,246.955,174.987,259.373,200.872,374.726,286.659,116.787,343.694,383.022,335.011,286.392,306.863,219.294,139.9
316.947,185.878,300.85,99.126,82.338,71.941,113.569,204.912,75.835,129.496,122.791,234.449,125.869,186.774,155.737,128.145,149.09,216.199,223.01,181.371,244.066,181.749,205.258,164.558,229.071,256.077,39.71,119.759,198.701,136.185,135.012,241.657,175.082,102.601,203.511,214.149,336.276,450.632,247.792,297.956,244.964,327.884,366.759,318.94,200.887,489.15,279.931,339.978,327.26,332.638,387.329,489.121,275.418,259.147,164.723,80.446,125.628,116.677,139.886,149.547,99.895,107.187,105.579,51.538,72.703,45.692,134.17,78.964,133.145,39.683,270.031,144.53,40.953,140.092,65.363,17.651,64.605,23.349,103.247,21.275,5.356,53.084,29.75,64.31,47.712,28.03,132.613,8.267,62.931,46.697,36.037,56.656,46.536,97.43,57.169,109.725,91.666,130.672,47.103,68.06,121.191,74.535,39.587,85.065,77.287,80.765,92.228,179.129,112.4,300.385,160.345,404.274,156.991,113.3,291.406,293.945,245.128,321.859,246.151,239.659,316.947
323.263,35.503,203.705,76.318,60.686,80.876,109.819,130.706,0.093,9.451,28.595,27.299,41.016,47.158,45.842,24.703,50.536,12.131,50.738,8.947,37.955,60.884,30.297,65.405,87.027,26.969,4.121,29.749,138.331,49.139,34.833,81.916,34.417,0.295,64.017,50.55,73.988,134.639,64.377,55.33,34.087,35.619,142.62,112.357,35.505,187.543,127.813,131.983,46.511,112.403,74.056,187.96,53.916,22.197,7.048,7.182,7.368,0.027,3.954,0.16,2.533,0.339,0.022,1.506,14.777,0.283,5.291,5.826,17.704,24.362,23.406,12.717,63.189,77.232,18.857,11.567,13.795,39.051,33.854,10.877,15.145,29.926,13.506,1.529,16.428,6.695,59.799,18.53,7.311,5.153,2.683,70.754,26.916,84.125,16.251,101.849,184.651,165.262,121.837,108.241,127.152,51.618,60.224,88.822,116.338,125.188,48.965,206.925,72.162,367.087,107.734,333.038,148.692,177.216,252.348,106.924,227.605,258.317,259.56,307.961,323.263
