0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
362.127,698.667,579.087,617.335,442.774,420.04,389.843,442.411,294.632,411.71,184.735,187.854,236.649,160.474,286.232,213.611,443.99,464.099,361.151,224.325,232.855,386.642,447.231,290.65,399.668,373.653,323.518,468.84,499.854,431.722,507.555,875.325,623.848,545.227,543.286,471.552,353.272,737.77,752.431,476.833,493.57,420.962,792.544,475.025,452.633,459.724,205.672,339.36,296.16,309.517,303.651,423.424,234.227,285.527,364.695,380.662,323.129,415.508,345.445,298.541,459.561,487.099,512.466,481.191,483.175,562.55,496.932,406.183,401.227,592.099,594.561,819.582,841.609,690.122,434.752,378.422,651.914,643.771,593.942,749.66,777.982,843.083,583.194,858.152,502.41,984.778,668.447,987.86,630.105,1013.019,789.508,749.487,920.752,594.963,890.097,597.084,734.752,709.031,611.344,389.864,602.76,626.828,536.443,622.301,493.66,552.376,439.494,598.776,602.125,676.096,578.59,699.093,897.303,497.608,471.493,502.08,510.4,499.043,339.274,284.555,362.127
447.033,641.108,555.011,579.748,556.901,360.221,379.415,449.626,461.023,398.527,339.24,224.972,332.961,311.476,442.624,438.031,580.707,467.766,388.243,364.932,256.423,468.519,423.308,257.145,305.958,379.438,247.253,456.44,425.418,488.047,472.669,704.798,539.818,526.512,558.289,440.383,381.413,610.722,601.352,438.476,549.616,498.357,561.945,491.093,365.379,427.672,240.493,321.265,350.803,197.025,273.507,253.856,179.787,335.837,320.782,291.415,302.982,368.083,298.844,258.568,319.23,402.575,498.542,453.611,424.438,749.981,413.399,340.599,433.155,510.874,571.103,792.002,673.81,594.616,400.678,326.703,561.492,478.27,399.302,495.071,579.75,699.231,464.844,852.811,655.668,978.554,751.102,935.339,678.155,961.638,772.174,836.584,938.887,646.236,1096.069,766.684,984.399,690.387,825.945,487.076,698.499,711.77,704.911,784.442,636.11,852.85,549.315,761.601,680.662,810.166,617.472,732.984,1005.285,590.077,627.057,618.562,684.244,576.621,467.867,414.538,447.033
558.133,621.616,500.4,448.845,542.137,415.597,262.8,368.55,314.791,294.625,307.338,207.447,353.3,360.437,449.527,466.931,578.298,450.733,323.356,443.436,284.73,451.537,283.104,255.617,258.79,359.02,322.681,355.981,343.832,506.126,430.508,656.125,534.585,482.661,423.565,437.182,434.608,393.1,528.568,322.42,390.259,559.295,426.444,447.807,353.328,376.412,223.424,413.895,261.915,259.735,185.691,144.266,220.76,353.248,318.988,328.6,228.534,244.025,262.422,314.785,398.175,395.063,375.075,288.393,361.795,587.063,387.633,292.048,396.755,534.582,504.334,764.144,493.766,441.691,405.436,285.922,435.946,388.691,337.775,367.313,431.242,558.972,442.585,754.663,647.301,925.975,696.691,782.95,633.674,768.775,667.514,673.255,718.949,834.203,1003.769,713.059,1007.263,652.023,884.476,566.657,664.491,754.61,560.312,760.288,661.698,738.605,624.874,605.733,607.209,660.351,526.861,706.695,1001.364,702.693,718.407,697.53,640.972,711.03,488.469,570.185,558.133
559.409,565.329,409.163,496.721,463.324,351.646,264.003,291.069,356.21,238.707,236.743,230.81,236.562,322.087,308.856,437.38,524.52,524.596,373.039,401.642,338.453,439.405,358.691,237.777,393.219,334.832,308.963,477.568,252.523,524.256,361.439,552.336,516.307,469.629,373.343,444.857,465.456,492.68,470.693,286.302,433.173,550.901,401.69,413.228,345.203,379.067,331.175,511.915,309.623,268.762,103.794,227.279,229.529,366.532,264.926,421.82,248.014,253.092,275.181,365.557,340.161,450.566,410.097,256.908,367.623,450.324,345.364,356.003,404.033,455.445,372.871,529.021,332.983,357.051,295.474,236.274,210.825,321.969,254.524,255.109,304.906,417.177,345.239,523.727,471.79,755.697,454.752,567.694,501.0,691.498,622.579,528.195,531.442,839.912,714.164,588.287,737.238,620.174,872.754,567.935,812.84,815.796,602.731,589.678,554.729,798.357,542.502,569.81,622.226,627.218,464.634,681.716,907.889,619.295,654.445,660.193,550.174,673.416,359.549,601.35,559.409
547.578,391.913,408.24,524.653,315.031,291.435,279.951,333.313,235.076,209.536,218.329,198.201,203.053,184.842,295.17,308.296,459.711,378.212,393.045,280.075,380.576,456.633,430.022,331.315,392.594,368.141,395.101,472.797,297.533,403.658,368.346,546.217,539.898,411.388,391.551,431.699,376.545,436.007,402.054,302.747,450.139,442.145,374.855,478.347,380.087,410.563,352.053,456.019,400.857,246.173,236.959,295.359,328.73,435.049,201.369,424.497,338.023,365.41,322.878,380.103,321.481,533.868,475.92,356.793,471.444,414.323,266.704,337.304,430.889,440.539,262.508,357.163,233.118,229.793,249.257,244.624,228.581,197.086,170.965,229.817,266.839,255.137,284.179,459.52,341.727,534.764,367.831,410.901,430.226,600.565,608.266,491.998,376.603,670.729,399.819,421.292,467.965,475.188,636.219,438.807,717.145,768.301,500.157,261.537,456.156,707.18,413.055,526.689,588.216,403.722,472.533,614.083,722.747,538.624,546.102,507.45,413.75,527.854,290.415,513.311,547.578
511.852,232.242,523.669,605.976,248.34,301.588,299.78,290.855,202.348,210.079,228.368,199.733,168.681,166.566,286.998,242.528,396.9,355.53,434.259,354.07,399.06,412.531,519.226,391.238,448.776,436.761,421.751,464.314,463.534,457.264,393.06,613.439,636.834,510.579,407.89,494.425,390.995,317.072,393.219,447.637,467.799,360.566,395.742,434.843,413.728,383.97,293.607,453.417,399.94,349.532,314.674,282.906,317.088,376.534,256.548,468.546,348.599,393.424,284.465,463.803,394.376,536.609,507.587,474.114,539.275,545.163,360.583,471.858,464.72,409.345,299.238,443.954,304.935,243.651,346.525,304.386,377.825,277.8,272.875,335.926,318.45,235.594,364.329,314.202,384.637,363.664,393.868,465.837,441.959,720.835,646.44,461.703,414.206,546.957,420.245,307.653,314.592,451.435,488.221,343.18,513.23,568.338,394.997,257.433,383.182,641.871,386.184,448.671,552.351,520.497,401.404,509.846,596.525,478.429,612.16,495.719,393.819,338.889,290.891,383.393,511.852
465.184,208.177,542.288,570.487,300.828,286.638,290.808,213.365,169.77,279.111,215.23,194.609,93.338,224.615,201.701,298.363,375.313,514.424,422.703,396.4,425.213,518.362,497.655,383.017,372.502,442.585,566.306,441.521,394.386,499.24,404.653,531.92,583.801,508.309,414.005,472.731,365.094,311.478,409.91,430.176,466.738,331.778,352.756,334.7,275.226,367.364,286.605,321.489,353.789,317.959,261.236,193.438,342.971,286.58,310.702,427.569,320.415,322.768,281.187,490.789,434.783,422.515,466.211,393.56,543.62,526.597,323.205,392.543,500.082,461.879,285.73,382.275,325.587,249.992,292.399,318.766,327.904,318.074,230.569,332.997,288.313,192.343,336.053,281.235,309.4,440.562,367.655,484.775,472.297,582.262,639.888,496.926,305.093,418.047,488.023,437.515,396.455,441.173,389.42,337.591,444.252,404.154,324.585,300.153,389.952,633.802,459.547,448.163,574.694,559.604,464.085,582.898,531.734,475.031,581.743,461.906,516.445,397.132,414.582,251.075,465.184
519.633,222.039,501.737,450.603,294.354,252.239,228.479,247.23,135.274,192.493,149.998,196.861,140.043,203.196,156.005,257.734,419.62,518.742,487.526,468.69,448.25,403.105,440.136,265.399,299.106,364.624,604.917,402.186,248.246,404.854,231.589,552.143,475.063,557.731,341.639,458.703,293.393,246.125,332.816,426.251,358.233,321.964,308.481,255.338,159.925,220.705,239.899,267.18,251.612,169.549,196.148,226.369,255.558,255.801,339.67,409.815,180.608,280.862,280.953,426.677,440.197,278.107,435.177,251.548,496.455,456.053,259.582,293.72,321.194,506.341,292.314,281.337,296.782,160.415,178.392,181.568,217.13,153.792,145.881,183.839,143.621,112.548,218.46,159.453,180.133,198.81,125.107,439.866,420.041,331.882,547.435,449.427,269.599,458.627,588.45,507.445,441.054,388.264,352.973,278.766,312.018,410.818,375.871,344.112,395.0,543.952,437.534,465.657,413.728,466.962,503.955,540.065,367.937,459.304,634.971,385.737,454.691,471.586,407.405,350.93,519.633
492.533,183.239,269.033,233.716,167.979,133.819,141.841,120.125,56.759,115.009,135.308,104.907,75.324,198.54,115.472,139.085,220.91,336.156,345.165,367.225,462.294,335.509,406.739,226.304,335.778,308.372,462.608,359.458,81.338,264.226,157.975,515.383,475.275,727.774,262.786,425.727,314.719,96.336,230.167,279.75,332.551,256.646,368.943,143.595,132.689,120.055,259.332,234.887,162.997,153.114,190.743,104.482,205.434,213.468,281.435,295.406,193.367,230.54,304.526,338.14,336.506,237.305,359.675,208.695,441.766,387.108,125.051,156.162,243.802,483.52,252.191,130.468,324.091,194.831,89.952,105.093,97.977,95.961,191.159,84.172,40.955,95.624,149.479,92.635,34.778,93.191,17.508,337.164,431.802,259.509,453.325,342.781,221.88,318.238,663.1,325.911,242.143,239.028,165.947,203.964,155.793,250.188,221.109,379.81,197.253,460.148,362.61,295.038,131.558,278.284,327.982,229.698,142.501,259.51,458.753,273.597,356.636,291.586,329.971,308.165,492.533
379.745,232.525,256.68,124.392,37.902,61.397,21.557,74.486,16.749,42.881,67.227,46.645,49.582,74.868,69.399,39.704,151.581,219.762,159.818,219.432,497.064,425.801,460.484,218.037,265.146,380.403,430.742,309.574,191.771,181.613,260.466,593.449,509.167,654.138,250.803,405.752,368.18,93.246,336.87,287.01,238.349,348.488,404.834,170.935,170.641,97.232,228.934,248.684,239.484,224.904,142.168,183.827,201.754,179.618,279.345,358.044,232.492,235.979,304.714,376.95,278.775,330.782,287.788,267.33,502.258,520.308,216.279,164.5,416.744,483.957,202.454,188.541,374.406,278.866,186.651,188.759,182.91,194.506,279.92,199.125,152.288,206.724,146.297,131.455,62.981,113.984,18.771,290.227,405.969,346.938,418.146,312.587,215.202,236.876,485.565,198.64,153.728,156.697,20.327,106.453,29.475,90.65,181.928,288.072,150.342,504.537,319.82,204.111,151.609,189.397,261.543,140.029,123.511,162.122,393.198,34.696,158.696,130.54,189.466,175.463,379.745
