0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
259.578,257.496,261.293,268.111,266.272,264.93,263.065,258.706,259.515,262.623,265.633,265.024,264.163,269.586,260.304,255.647,261.822,270.346,262.9,265.369,253.413,253.24,265.118,261.944,257.161,270.397,266.539,262.545,262.087,272.686,259.706,259.778,259.665,254.442,263.061,265.421,266.165,267.35,257.405,262.623,259.578,258.205,257.755,268.574,261.888,255.53,260.304,261.502,261.59,268.974,276.51,261.037,267.551,262.372,262.965,262.795,271.994,259.102,259.571,257.857,262.106,263.905,264.322,261.862,269.418,266.419,268.258,262.475,264.939,258.466,267.857,270.711,263.924,261.344,260.199,259.247,256.805,263.877,260.295,259.36,264.164,261.218,257.807,261.152,265.108,262.658,258.019,264.698,260.023,262.592,258.501,261.374,261.39,258.795,269.816,254.855,255.011,252.533,255.439,261.33,264.476,254.152,259.974,257.708,265.667,258.323,266.13,260.141,255.518,254.249,254.894,253.353,264.83,260.857,251.158,253.8,258.024,257.45,256.676,255.592,246.652,248.011,253.803,252.08,258.236,243.21,248.203,251.751,252.586,250.274,256.919,254.03,254.669,254.478,243.286,253.797,248.573,255.299,251.106,250.174,257.423,258.075,253.653,253.999,251.43,251.089,250.352,255.831,247.415,249.771,251.934,250.864,250.029,253.768,256.794,254.732,260.286,253.878,251.539,246.004,254.838,213.465,249.016,247.255,255.227,251.056,247.316,251.615,251.035,255.425,253.921,250.842,248.37,247.364,249.473,254.007,244.478,249.182,254.755,253.595,250.984
256.515,257.824,258.965,268.039,262.636,269.831,255.606,252.132,260.94,264.399,263.901,264.182,259.143,266.941,260.658,263.276,263.343,274.238,264.929,260.249,262.419,265.834,265.532,258.839,259.99,259.438,265.383,255.988,262.818,259.343,264.894,247.765,259.351,256.316,256.661,265.933,266.032,262.848,264.46,256.248,256.515,265.5,266.526,265.238,257.137,258.496,256.839,266.796,270.093,271.506,275.755,261.014,264.802,258.223,264.638,266.844,270.876,268.725,264.929,265.975,262.638,266.248,261.668,270.296,264.525,266.184,270.307,265.402,266.084,268.62,265.398,273.485,269.221,271.017,257.783,261.1,264.851,265.256,263.43,262.987,260.023,266.64,258.349,255.252,264.328,258.875,255.348,268.574,265.049,256.941,263.688,259.464,267.109,266.084,256.425,255.774,255.03,263.313,254.072,265.416,257.763,251.073,256.917,257.583,263.239,260.582,261.145,264.638,253.737,252.005,256.665,253.803,264.383,257.692,250.886,254.445,256.328,251.765,254.4,257.885,250.988,257.107,255.362,251.224,257.901,260.764,253.477,257.437,249.916,252.289,248.525,255.458,251.591,248.641,252.283,251.277,250.659,254.056,250.669,251.727,248.203,252.008,249.274,255.625,246.185,254.818,252.819,249.15,251.403,257.136,252.772,247.774,252.675,253.039,249.363,249.816,243.204,259.861,251.777,257.077,252.771,203.551,256.586,256.451,258.193,248.67,247.189,252.254,251.515,245.555,253.786,246.67,246.224,252.974,251.788,257.126,245.049,250.811,253.477,244.092,253.128
260.094,266.492,253.138,264.159,261.139,259.559,260.977,257.716,267.616,264.434,263.17,264.596,256.523,265.967,263.092,265.174,259.658,265.52,269.612,267.08,266.381,265.327,265.29,257.637,269.619,264.555,270.624,260.28,258.04,257.945,261.356,254.576,264.424,258.9,268.177,263.158,265.896,265.452,257.071,262.695,260.094,261.449,265.79,266.237,257.965,261.956,268.596,270.038,270.135,274.039,272.049,264.765,270.151,268.938,267.648,266.432,270.529,269.014,270.945,258.071,268.438,264.51,274.997,273.166,269.277,266.925,269.016,261.946,271.519,271.011,257.033,269.78,269.211,262.738,263.123,268.977,266.615,273.79,264.449,257.827,267.977,263.716,258.417,266.42,270.254,270.439,262.932,261.022,268.805,261.911,260.045,267.593,261.659,254.062,261.606,261.435,257.618,264.352,260.082,264.688,261.668,253.049,252.981,262.091,262.843,257.5,269.818,258.594,256.147,251.205,255.153,254.624,255.83,252.206,250.008,246.227,256.198,245.518,260.957,251.874,259.413,268.983,256.401,247.641,258.937,257.684,258.942,257.277,258.552,243.643,253.822,258.148,251.213,257.021,250.449,252.567,252.345,266.468,254.492,259.142,251.815,253.476,250.323,250.672,252.088,253.233,249.882,248.319,254.353,253.954,254.364,248.798,254.497,260.251,241.766,251.737,247.126,256.128,252.863,258.621,254.935,209.826,253.446,249.967,248.72,253.377,256.217,245.296,248.258,244.089,252.841,251.771,252.424,255.974,250.824,244.461,245.095,249.429,253.025,248.278,252.377
269.067,263.881,257.391,265.22,262.123,262.626,260.737,265.718,264.619,258.508,261.288,264.929,260.572,273.937,259.367,267.17,262.175,270.815,259.768,272.708,266.218,263.784,255.14,258.969,266.208,265.738,267.903,260.7,262.71,262.038,255.484,262.88,266.351,258.245,272.502,259.596,272.33,268.235,256.609,262.578,269.067,261.636,271.944,268.694,271.51,263.507,257.728,267.737,269.638,267.806,265.512,270.092,280.144,269.616,266.484,266.879,272.939,274.128,271.868,264.528,269.544,269.882,270.771,270.669,284.646,281.83,276.947,277.597,282.421,283.825,278.88,280.037,268.673,264.149,277.393,274.127,275.003,269.724,260.611,269.313,271.28,270.779,265.096,272.704,273.385,270.61,262.997,264.958,268.215,267.632,258.882,271.17,265.886,260.9,269.866,258.288,261.473,261.128,254.45,263.61,268.374,264.861,253.824,261.107,261.077,261.948,260.203,258.682,254.499,261.76,257.397,257.458,255.592,260.762,252.116,251.365,264.602,256.676,256.116,252.536,255.369,261.741,259.743,247.493,258.033,254.985,250.401,258.534,254.917,248.402,251.361,257.884,240.298,250.662,263.666,257.755,248.227,260.375,250.517,250.483,253.201,260.251,253.445,252.924,245.075,252.707,253.976,255.635,257.057,252.993,247.481,251.466,256.319,253.534,247.871,253.005,255.468,257.652,253.771,253.699,251.864,216.062,250.945,256.747,252.022,249.495,248.53,251.181,254.057,245.7,250.265,240.946,251.705,254.027,250.47,248.02,247.837,254.211,251.241,250.481,258.784
268.519,263.841,264.352,272.435,259.821,267.049,263.352,261.995,269.642,263.825,268.212,264.294,263.445,274.363,259.349,266.282,257.775,274.949,259.448,259.849,269.623,257.241,265.999,257.421,266.523,265.3,262.378,265.81,261.307,265.995,263.983,263.99,266.819,268.55,266.707,264.819,273.415,267.088,268.376,269.53,268.519,266.548,263.308,264.297,269.253,262.362,270.379,265.166,267.873,274.504,271.191,268.793,270.664,268.557,270.599,271.973,276.223,278.888,269.324,266.295,279.967,275.942,275.279,288.179,295.941,300.621,289.544,283.91,291.559,290.45,289.618,294.658,281.704,275.167,275.056,274.99,274.798,277.75,268.572,282.72,272.259,273.751,267.491,277.023,267.653,265.772,265.064,272.335,261.401,272.809,264.38,270.596,258.868,269.467,259.691,263.39,260.254,264.083,247.613,261.452,267.456,263.487,257.711,266.91,260.622,251.683,259.408,263.31,258.685,269.182,267.018,259.85,257.134,265.282,254.381,257.746,261.509,257.102,265.607,253.602,252.919,255.666,258.935,250.185,256.306,258.175,253.839,254.449,260.281,254.001,254.634,254.17,248.432,243.206,254.357,252.901,251.803,264.012,246.058,253.303,258.093,259.354,254.105,259.982,249.159,257.942,253.475,261.126,256.086,252.549,253.137,256.464,256.327,255.933,256.779,249.054,249.838,251.693,255.214,258.421,256.142,215.342,246.859,258.405,252.601,255.173,244.912,250.32,254.284,248.807,253.415,243.795,254.109,245.871,257.117,253.353,258.927,248.995,255.456,248.455,255.092
262.433,256.766,260.439,258.131,261.926,266.882,254.645,259.47,267.294,266.781,271.31,273.433,265.817,275.32,261.734,259.034,259.445,274.945,261.248,263.005,257.166,261.21,276.608,266.185,261.675,264.981,274.571,257.074,268.025,267.636,266.613,265.883,256.213,272.009,260.403,268.802,273.424,275.125,259.699,265.732,262.433,272.32,271.984,265.663,263.176,260.835,268.849,268.295,270.087,280.243,276.751,270.99,277.66,270.921,269.391,269.761,278.711,275.834,281.7,269.814,273.798,270.159,294.868,310.429,318.323,333.503,315.616,319.865,320.619,323.373,321.391,313.68,292.968,295.395,290.678,289.089,288.105,297.483,284.041,285.155,285.309,283.207,276.65,272.786,271.591,270.551,269.293,274.146,269.456,275.139,270.159,268.135,259.913,270.768,256.6,259.9,260.175,262.467,262.581,262.327,264.549,267.868,264.654,266.141,254.672,260.823,265.193,261.058,255.454,264.289,266.304,260.329,267.857,257.214,256.377,261.078,257.467,257.681,262.842,252.47,252.984,256.833,252.698,258.39,250.117,257.53,263.403,257.348,261.253,256.079,254.822,244.956,253.818,249.886,255.631,249.309,245.094,259.822,260.91,251.845,250.401,253.298,257.595,255.247,249.237,257.443,257.156,245.009,249.803,258.558,252.88,242.716,251.312,256.623,249.67,250.66,247.942,245.01,247.022,257.219,249.083,205.905,247.895,253.834,249.16,259.246,246.177,252.864,249.547,251.895,255.95,259.276,251.835,251.848,260.626,253.096,247.051,252.432,252.583,252.975,253.527
271.404,252.245,260.131,259.258,252.75,265.919,258.718,266.088,263.431,260.135,270.462,262.829,267.436,270.554,260.349,261.965,262.255,275.065,259.445,257.398,265.025,263.892,268.636,265.313,265.429,273.567,271.528,266.132,262.96,262.756,266.237,269.001,267.686,264.963,268.435,270.922,272.783,275.286,268.224,264.866,271.404,279.37,263.183,272.891,269.485,262.383,268.595,276.121,267.75,271.158,277.823,269.95,278.046,269.629,270.497,275.265,281.26,277.205,279.501,276.639,273.363,292.793,324.545,337.907,340.567,367.942,350.058,358.081,342.815,343.331,320.894,325.465,310.1,302.908,304.196,296.578,302.058,299.361,297.283,295.251,302.07,294.775,286.121,285.045,283.297,282.086,283.499,279.18,275.942,276.874,269.819,268.872,265.927,269.585,254.454,261.608,263.536,264.748,258.048,265.856,270.914,263.982,264.027,259.974,261.203,260.812,258.93,259.849,256.049,262.327,261.145,257.057,265.296,250.62,258.359,255.403,261.152,256.18,259.96,262.706,259.764,270.949,257.142,253.059,253.191,253.306,259.117,256.089,249.115,257.543,252.054,248.387,256.737,257.373,260.974,256.475,257.328,262.698,258.868,252.859,244.444,250.041,253.722,253.976,250.313,250.131,255.583,258.896,251.495,259.796,246.568,253.221,248.687,254.936,250.999,260.409,257.695,254.449,249.88,256.582,255.178,210.734,244.363,264.223,250.451,255.819,251.057,251.039,251.52,251.435,250.712,249.017,250.0,250.67,253.07,252.283,254.477,253.265,257.253,258.455,258.89
278.593,258.188,258.221,264.708,260.004,269.085,264.708,262.296,265.053,267.579,268.86,263.842,266.98,270.72,259.61,268.899,263.509,281.418,267.036,267.984,270.922,246.958,273.215,263.383,269.088,268.459,267.172,269.883,266.355,272.718,258.552,263.966,277.991,266.867,275.882,275.179,280.151,275.013,272.311,269.484,278.593,278.873,273.567,270.704,267.361,267.364,264.694,272.831,274.565,272.936,290.742,266.745,280.776,277.016,272.982,276.323,282.994,308.209,297.687,291.315,290.372,314.677,357.972,368.535,367.564,372.049,369.425,363.233,345.075,337.29,310.922,317.603,314.656,308.731,306.111,302.495,300.916,305.721,299.171,302.815,304.239,303.766,292.816,299.447,288.347,292.752,284.747,293.984,285.409,286.395,279.853,266.818,274.264,271.734,263.324,272.174,260.07,261.977,262.362,274.296,264.734,255.47,268.553,263.514,262.256,257.754,259.6,264.316,255.855,259.558,255.091,265.425,257.225,258.257,260.576,252.447,261.047,254.072,254.635,260.997,251.727,260.386,263.291,254.277,264.661,249.493,264.702,255.243,251.253,259.368,252.6,254.495,257.84,260.916,255.352,256.819,260.481,261.575,254.307,263.541,252.179,257.773,253.866,257.625,254.152,251.754,256.685,258.737,254.706,262.652,258.366,254.267,253.645,259.274,256.091,257.76,252.711,258.32,251.747,254.097,250.035,213.19,245.924,261.672,257.551,261.664,258.295,255.08,253.223,251.75,251.197,246.261,256.629,249.668,259.141,250.236,252.038,254.365,250.342,247.103,253.415
285.68,259.083,260.336,271.762,259.036,263.325,260.756,260.991,268.521,269.222,270.553,266.394,262.742,267.202,262.352,261.979,265.224,281.906,263.971,265.69,262.951,258.484,268.505,269.082,272.152,276.872,268.023,258.915,266.693,272.866,271.552,271.733,273.125,273.324,279.095,279.203,280.509,279.553,273.919,271.747,285.68,285.925,279.464,262.509,277.822,265.417,269.912,270.752,274.956,274.762,279.681,268.529,286.377,277.496,266.331,288.619,286.355,329.778,328.153,318.792,310.223,332.896,372.006,373.832,369.397,350.114,360.751,351.738,332.958,340.196,317.197,317.66,315.212,303.345,307.863,315.542,309.185,310.295,304.131,307.835,305.473,300.612,295.613,299.755,286.249,289.686,290.413,285.182,299.871,284.293,278.439,273.719,280.24,271.515,271.809,269.328,267.136,259.764,272.045,270.967,262.435,267.276,270.368,259.835,261.705,262.538,263.317,259.201,249.173,259.028,255.111,263.629,255.891,258.34,260.998,254.274,261.913,259.36,259.279,261.191,262.1,260.686,257.272,263.345,260.548,254.819,254.164,256.947,258.127,249.355,250.614,254.852,251.779,259.815,251.817,252.514,260.895,256.658,258.866,259.225,260.007,264.852,263.141,259.713,251.728,255.6,251.938,257.311,261.398,257.245,255.38,260.474,259.354,259.075,260.928,256.628,248.493,259.024,249.784,255.73,252.682,215.257,249.919,264.134,255.466,251.693,255.345,251.52,259.034,250.09,262.836,252.472,253.839,252.06,256.34,252.336,248.439,255.512,245.254,249.302,255.254
276.049,264.587,265.485,270.858,262.549,259.033,267.494,271.065,270.579,265.453,266.708,268.17,265.135,279.248,257.79,257.876,265.239,280.099,260.879,262.206,264.095,262.64,259.724,264.833,277.499,280.552,277.303,274.2,266.985,268.624,264.099,271.633,271.355,278.204,280.054,280.415,286.977,280.764,274.033,275.317,276.049,279.531,276.878,273.001,276.594,260.06,276.538,278.808,274.521,282.656,287.187,276.153,290.585,286.367,270.981,291.1,289.449,336.171,357.216,358.338,335.398,355.791,368.259,365.625,364.26,354.294,354.054,350.031,340.775,331.787,327.653,328.811,322.066,306.01,306.745,312.852,311.54,305.899,313.099,305.013,317.318,301.954,290.711,296.243,298.003,289.858,293.897,292.286,290.656,281.324,275.215,283.992,270.952,276.833,268.233,266.27,264.878,273.291,270.697,270.476,269.184,264.789,270.357,260.987,268.211,267.917,269.563,264.171,262.795,254.345,263.426,252.798,257.672,258.638,258.944,259.136,263.566,256.458,266.847,257.934,259.078,257.312,263.733,258.263,270.718,262.32,256.561,258.088,264.032,259.747,260.871,251.59,259.033,259.649,260.292,253.101,256.853,255.707,256.149,254.648,262.021,263.762,267.99,258.015,253.391,262.573,259.883,261.507,258.416,256.624,247.667,249.135,251.036,260.322,255.34,255.597,255.729,260.72,258.444,257.473,258.822,211.629,253.6,264.885,253.142,249.917,254.979,248.479,253.698,256.883,255.539,252.069,256.558,259.305,255.569,260.197,251.432,261.27,255.006,253.999,253.413
