0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
128.959,672.068,264.821,271.732,214.184,229.264,261.111,161.427,136.505,136.852,150.658,123.217,75.276,13.468,56.817,80.815,35.553,9.755,0.289,3.169,0.975,12.682,4.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,4.637,5.773,0.0,6.524,44.097,1.267,0.0,13.347,21.848,42.749,127.584,19.115,48.212,92.774,2.602,12.687,1.782,26.132,29.086,21.743,0.889,33.967,0.0,0.815,4.719,0.823,0.0,5.918,0.0,0.0,0.0,0.0,0.0,4.181,0.0,0.272,0.0,0.0,0.0,22.599,23.664,39.82,37.369,36.016,35.117,10.594,7.249,27.032,31.886,19.562,32.939,23.398,6.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871,23.32,0.0,0.0,0.0,0.0,1.766,0.0,5.574,0.0,0.0,2.133,0.0,18.501,0.0,2.154,19.715,16.326,0.0,10.265,4.47,0.0,0.03,0.0,9.003,0.0,6.409,17.959,2.822,1.77,7.883,4.871,18.553,30.857,7.036,27.583,3.911,33.159,40.699,28.079,5.825,35.438,16.297,14.672,8.019,11.432,4.883,3.414,3.059,14.445,10.938,20.247,22.269,31.635,9.43,2.746,28.263,35.265,20.207,38.122,89.293,72.717,93.202,59.776,72.882,48.468,44.282,152.389,143.577,124.32,76.226,132.17,174.971,170.887,108.371,174.083,128.959
67.354,774.881,379.899,349.999,328.35,213.351,313.54,272.918,201.126,198.626,224.469,123.771,90.043,40.366,85.841,138.776,74.328,44.426,5.129,35.692,24.014,27.839,13.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.789,0.184,0.0,0.0,0.667,3.48,20.319,0.522,8.28,22.754,20.403,67.676,3.325,83.319,5.619,0.222,11.769,6.65,7.141,18.825,7.645,8.639,20.749,0.0,0.0,0.0,0.0,0.0,22.092,0.0,0.0,0.0,0.186,0.0,0.0,0.0,1.014,0.949,0.15,0.0,20.895,13.536,15.406,70.14,57.976,71.705,9.919,28.932,4.459,82.908,0.84,44.527,55.176,18.794,2.658,0.0,0.0,0.0,13.434,0.0,0.282,0.159,4.138,26.165,0.0,0.0,80.163,0.186,23.426,0.188,1.425,0.0,0.0,0.974,0.331,0.0,4.462,0.0,7.986,6.24,30.146,15.803,61.253,0.0,0.0,0.012,0.894,0.0,0.0,10.121,0.0,46.848,12.564,1.719,1.714,6.321,0.399,27.534,2.14,10.432,10.075,0.131,11.212,32.195,16.037,1.257,2.935,0.0,19.754,0.0,0.0,11.229,0.0,0.415,0.0,0.0,22.646,2.335,1.739,0.302,4.591,2.471,6.284,0.0,53.626,4.621,26.256,66.073,19.254,64.291,5.71,49.293,52.09,60.156,43.387,8.86,74.428,84.725,32.62,20.686,35.929,67.354
24.643,906.51,435.979,416.038,379.945,375.03,307.078,358.712,272.771,237.606,214.401,198.907,172.043,71.798,17.582,119.735,66.282,113.09,36.598,12.527,32.494,8.553,38.174,7.065,0.0,0.0,1.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422,0.0,0.0,0.0,0.575,0.006,0.0,0.0,0.0,28.346,0.835,38.787,29.577,15.567,63.408,31.234,46.837,6.971,56.512,20.397,9.329,1.512,2.078,8.072,0.606,5.016,20.14,21.392,8.313,0.0,1.346,9.243,1.216,1.531,4.56,1.619,4.59,7.499,0.0,0.0,0.039,0.008,2.145,7.93,0.484,12.764,6.909,3.601,18.869,51.673,61.003,17.627,18.622,0.887,55.5,23.897,97.339,59.588,15.587,3.229,0.675,0.066,0.991,7.598,1.316,15.458,6.374,1.959,21.361,0.0,0.0,159.226,13.648,94.511,12.661,14.418,1.167,0.0,27.408,16.691,0.308,12.339,7.632,0.381,6.709,64.07,19.492,10.111,0.0,0.0,0.03,0.416,0.0,0.0,12.658,1.531,11.598,29.728,35.043,0.07,7.804,11.119,4.701,4.18,4.593,19.763,0.006,50.598,46.623,28.841,3.189,4.603,0.62,2.629,0.0,0.0,7.2,0.0,1.053,0.0,0.0,1.05,0.004,0.0,4.969,6.853,6.96,0.3,0.0,3.065,0.063,1.044,51.721,0.0,45.991,2.41,8.296,61.506,116.593,3.478,25.696,15.904,60.082,24.783,0.591,1.038,24.643
1.32,773.201,552.022,349.869,320.234,414.764,277.428,443.562,362.275,256.35,265.118,192.91,229.71,141.583,62.101,108.534,38.418,113.075,28.319,4.923,56.311,1.59,18.223,10.009,0.897,0.251,9.911,8.842,0.0,3.165,7.335,0.125,0.0,0.0,0.323,0.96,0.139,0.0,2.44,0.196,0.0,0.413,0.0,7.919,6.9,38.033,77.036,37.339,87.663,34.124,87.436,51.805,145.87,18.787,3.226,1.576,17.513,9.683,2.962,51.965,18.382,56.209,96.82,5.275,20.429,71.788,20.027,15.467,38.192,4.803,33.425,32.923,9.043,0.0,0.0,2.942,4.223,0.682,0.0,0.242,7.238,3.546,11.82,37.987,13.299,23.501,4.035,0.477,79.003,30.711,93.342,40.79,3.403,3.814,3.864,0.0,0.0,11.329,0.0,1.278,3.624,0.0,4.601,1.357,0.0,120.386,32.753,63.219,8.329,1.193,9.65,0.0,2.222,27.992,0.0,0.803,20.738,0.0,0.33,47.861,25.175,4.088,0.0,0.0,2.227,0.0,0.0,0.0,0.591,3.984,10.508,25.966,18.501,7.396,0.526,6.617,2.288,13.172,21.234,24.424,0.0,56.276,15.77,33.998,4.46,2.134,29.108,21.811,0.0,0.0,8.434,0.0,0.0,0.0,0.0,0.0,0.0,6.338,14.233,7.53,1.778,0.0,0.0,5.233,0.0,0.0,48.964,2.482,21.269,0.0,7.667,72.607,26.175,16.292,7.606,7.205,17.705,20.232,0.242,0.0,1.32
23.831,611.989,674.63,401.879,229.329,443.066,398.946,506.689,346.747,198.356,216.984,267.218,206.615,138.279,123.467,127.245,48.756,68.412,0.985,7.896,33.975,2.806,14.488,10.082,36.097,4.161,0.399,13.202,0.0,6.463,17.645,10.961,1.22,0.176,2.275,1.827,5.262,0.0,0.272,10.188,3.35,16.168,1.163,18.004,0.0,17.346,47.896,36.894,54.665,131.447,56.389,86.821,116.356,8.923,8.328,5.027,7.392,14.33,30.19,104.398,49.256,50.286,176.953,44.096,43.2,48.495,48.344,50.246,49.367,42.496,65.86,32.514,32.46,0.533,0.0,2.774,15.648,0.533,0.0,15.768,0.1,11.57,23.154,6.954,31.046,6.308,3.996,1.35,44.433,27.198,18.054,45.995,4.581,0.329,7.7,0.791,0.0,18.561,0.0,0.0,14.84,3.235,5.734,2.882,0.0,10.623,9.696,4.171,17.584,0.0,0.178,0.0,0.164,0.377,0.0,0.0,0.2,0.0,4.112,17.359,0.195,0.05,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.14,7.039,0.193,5.09,0.0,3.995,0.026,6.538,33.603,31.425,0.0,35.612,22.803,39.067,14.545,5.776,18.578,4.274,0.0,0.0,9.852,0.0,0.31,0.0,0.0,5.123,17.335,26.795,13.067,0.507,0.0,1.042,0.0,10.19,0.0,0.0,25.149,7.915,54.444,0.0,0.516,108.789,55.65,1.096,22.915,30.244,5.669,61.959,0.515,11.389,23.831
26.368,527.302,639.437,540.349,259.464,520.34,479.746,284.286,223.9,170.516,214.536,203.158,133.468,53.768,89.572,95.647,8.603,65.445,1.071,43.936,34.731,25.822,2.24,0.895,33.346,24.542,4.532,7.494,0.0,11.757,28.272,58.779,37.134,5.459,22.061,22.892,8.923,3.423,0.101,27.156,36.304,11.519,6.961,62.793,2.125,26.315,27.707,60.833,15.159,70.273,47.294,45.994,56.194,35.09,67.128,19.816,44.956,41.492,42.589,57.659,14.522,23.106,199.959,103.782,49.868,39.108,62.193,77.668,91.837,115.458,32.328,29.972,29.982,12.556,7.187,9.632,34.885,11.807,7.469,16.435,3.919,31.511,0.719,19.224,27.617,24.016,45.596,22.669,61.717,9.71,2.445,57.778,1.603,3.756,11.455,5.077,1.566,6.145,5.376,3.843,10.274,10.94,0.0,2.375,2.02,3.153,3.23,4.81,67.891,1.802,0.0,9.639,3.654,0.155,2.609,1.386,0.0,0.0,1.426,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.802,5.946,24.374,10.879,0.0,0.513,0.0,0.0,0.0,3.386,7.904,0.0,2.868,0.0,0.0,0.0,0.0,0.0,10.189,0.0,0.0,1.912,5.916,1.942,8.302,0.0,3.562,0.233,0.0,0.0,0.0,4.2,39.696,7.337,47.507,0.0,0.0,79.895,50.75,1.83,10.917,34.151,0.0,23.052,0.0,20.932,26.368
20.986,507.035,597.484,395.315,361.656,486.47,460.902,333.431,189.7,265.668,202.568,198.312,111.105,89.907,33.17,44.297,10.652,29.077,0.0,5.684,41.429,8.112,0.468,1.246,15.977,18.821,17.904,5.011,0.0,0.415,17.225,36.329,2.773,0.863,0.454,2.122,0.0,6.385,27.841,10.984,22.251,0.644,6.096,27.869,2.342,5.461,15.24,52.541,5.072,35.882,5.482,7.074,40.093,37.668,81.185,91.476,10.969,76.791,70.885,44.604,32.003,48.956,59.355,85.618,34.631,33.926,56.471,78.462,105.537,90.324,123.021,19.704,29.37,27.57,56.111,56.585,48.522,31.739,34.864,45.375,32.578,37.537,36.608,38.234,32.191,21.99,58.587,61.051,35.582,28.68,43.004,75.76,17.375,10.945,12.526,29.384,9.283,0.557,20.772,35.241,52.435,54.522,25.148,26.963,18.773,8.633,8.491,29.228,160.902,7.635,0.72,56.403,41.197,2.54,11.477,11.921,0.511,0.0,1.571,0.312,0.0,0.867,1.465,1.67,0.571,30.674,0.427,0.005,0.0,0.071,26.021,1.921,0.0,1.076,35.087,68.253,124.099,16.442,0.0,0.0,0.0,0.0,0.0,0.0,17.334,11.988,24.74,6.54,0.0,26.285,18.03,0.0,12.16,0.0,0.431,0.182,0.145,5.826,2.188,1.143,8.397,1.935,0.083,0.0,2.31,14.282,21.168,27.032,12.849,0.618,0.0,25.978,5.202,36.975,38.601,19.503,0.0,55.773,0.771,15.618,20.986
46.305,587.873,609.399,361.419,407.031,572.223,492.489,410.04,215.484,310.479,221.422,202.673,210.264,128.702,55.0,17.225,11.721,49.735,3.365,3.701,17.739,2.933,6.858,6.969,6.172,7.278,3.416,10.377,0.0,0.0,23.512,32.093,0.0,1.575,6.832,0.0,3.791,4.967,15.394,0.0,7.593,9.06,5.026,6.088,6.787,5.7,0.0,12.454,14.948,12.138,10.582,4.993,72.469,29.492,28.974,58.687,28.628,83.261,113.632,70.06,45.873,26.727,52.79,46.96,10.35,1.793,8.339,33.772,42.92,20.795,82.502,29.589,3.493,6.83,21.086,33.339,36.939,2.299,16.252,37.411,50.544,63.422,52.05,41.923,62.83,28.931,28.391,53.068,65.291,38.15,57.497,88.765,70.538,39.509,35.039,103.691,27.504,44.334,20.937,45.897,67.389,51.047,84.141,85.265,89.691,43.409,58.99,80.701,145.103,51.45,51.653,88.459,157.668,36.862,57.7,17.697,40.397,16.639,25.668,19.778,10.33,2.622,10.351,12.805,25.4,32.48,23.672,1.182,4.786,3.291,85.183,10.701,1.337,15.029,70.134,158.145,222.933,36.101,6.249,10.455,2.77,3.472,11.046,15.472,57.256,32.277,48.847,26.406,30.271,88.696,104.923,8.652,74.932,1.173,26.635,7.585,16.954,48.575,47.512,41.508,64.411,4.485,14.67,4.585,68.199,10.806,8.94,7.712,31.012,17.692,0.0,20.048,0.1,65.534,40.639,6.419,0.0,10.693,0.685,38.659,46.305
48.225,527.305,472.36,356.433,498.813,490.143,453.468,495.179,438.73,293.427,361.654,314.085,306.013,175.108,50.512,60.294,57.292,90.019,18.635,7.472,6.791,18.62,7.423,0.849,26.296,6.565,0.0,15.693,0.0,0.0,2.292,2.615,8.43,3.965,0.051,0.0,3.288,1.419,0.187,0.0,3.333,2.091,0.0,0.073,21.188,20.393,5.772,0.547,21.985,1.034,10.484,2.265,37.517,1.985,10.897,12.899,13.083,37.353,68.736,83.152,18.657,1.662,40.546,31.619,31.546,5.004,7.451,1.094,37.478,0.739,11.678,5.622,2.871,5.979,2.088,6.949,7.642,1.383,7.852,23.443,25.142,34.116,13.613,30.895,28.516,6.397,1.774,12.41,22.098,51.324,56.206,38.018,89.832,28.942,22.933,36.813,11.348,13.258,23.279,17.776,19.01,45.301,61.152,45.987,90.059,122.945,95.162,137.388,175.475,111.016,86.395,125.476,157.454,41.978,111.579,35.86,51.192,80.477,129.97,43.021,89.093,27.153,13.12,1.426,101.062,35.478,81.625,30.821,44.266,21.36,139.984,112.603,53.538,119.367,75.969,326.209,365.317,77.547,76.386,23.893,38.967,35.063,102.566,88.154,98.879,48.926,64.125,73.15,83.865,106.451,166.765,82.721,126.383,13.871,45.606,42.15,130.663,116.634,130.195,81.51,215.106,49.037,109.758,35.122,195.63,105.394,39.195,73.518,102.927,17.443,1.519,31.886,36.435,83.032,49.127,15.682,0.884,0.483,4.627,60.388,48.225
181.821,377.403,414.345,236.285,407.947,274.973,395.912,453.956,418.823,264.171,341.452,385.767,357.561,126.238,78.565,64.251,54.6,38.941,10.828,43.594,7.526,33.916,9.463,10.133,7.87,0.0,0.0,2.316,1.563,0.0,0.0,0.274,8.846,0.026,0.0,0.0,17.382,18.187,3.57,0.0,2.43,18.868,0.0,4.108,3.102,27.748,20.762,14.428,14.789,23.201,4.56,5.192,9.19,20.855,14.765,9.916,0.0,14.567,36.349,30.039,36.174,6.68,14.397,29.772,12.118,9.231,4.613,0.0,9.509,0.0,0.107,0.0,6.5,2.503,0.0,18.294,0.0,0.004,10.159,5.098,25.961,12.784,14.84,2.046,35.222,0.0,2.845,0.327,50.666,12.695,32.691,10.311,29.889,15.774,12.718,18.493,15.849,6.775,10.892,15.497,10.293,4.005,11.917,2.798,37.776,67.356,75.407,50.958,104.08,68.016,52.468,83.046,112.073,31.418,115.826,13.243,47.254,55.924,142.661,55.849,63.846,69.99,43.565,29.971,80.858,55.906,107.209,36.241,57.842,54.359,102.055,179.905,79.261,77.865,59.471,228.737,364.607,81.204,101.214,55.993,83.151,44.997,143.898,120.671,50.207,61.769,69.763,83.014,43.873,74.229,134.857,134.744,90.664,43.832,69.794,73.198,160.229,206.211,194.613,73.4,185.479,84.601,164.746,132.232,268.686,201.127,126.599,187.616,244.902,120.759,32.918,94.68,94.673,167.266,109.408,86.816,45.329,36.578,27.895,113.181,181.821
