0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
304.757,258.393,262.83,266.236,259.137,265.487,266.404,264.361,263.774,264.954,272.993,283.536,295.997,273.112,274.846,287.495,296.49,300.775,284.218,281.597,304.757,319.168,323.262,275.105,269.84,270.681,271.164,274.782,269.436,275.108,269.049,271.453,266.372,265.938,271.854,277.408,273.398,289.865,281.45,276.108,279.464,281.351,287.16,307.648,275.443,276.297,266.698,263.991,271.714,271.998,270.686,280.655,271.417,265.141,264.606,266.442,267.16,267.915,263.705,266.072,268.887,268.13,266.561,264.133,260.992,265.215,263.773,261.805,259.206,8880.588,282.827,266.044,259.843,258.602,263.443,269.12,262.328,279.965,298.128,337.629,290.341,285.041,337.19,274.835,314.669,272.221,278.061,268.428,361.667,300.711,302.148,486.402,351.735,264.436,285.66,288.299,259.784,279.577,269.24,269.45,273.481,268.132,258.306,253.833,267.235,257.966,258.324,259.481,261.855,268.344,276.563,274.35,258.537,263.714,266.443,277.559,266.499,268.031,267.052,269.674,290.784
307.228,257.392,261.508,266.638,260.687,261.039,263.133,262.925,261.908,266.293,267.543,280.788,294.504,273.728,273.214,287.567,299.739,301.642,284.936,278.126,307.228,330.698,326.084,274.307,267.866,266.968,271.051,267.084,271.888,275.546,264.421,265.944,262.484,266.779,268.275,274.131,269.691,283.121,279.219,273.263,280.318,278.939,285.493,303.307,270.552,275.361,266.642,265.723,269.259,267.915,268.43,280.728,268.073,262.632,263.455,263.93,264.101,263.083,259.421,260.922,265.985,265.378,262.996,263.253,260.031,264.482,260.054,261.515,258.306,8121.744,281.11,260.447,259.0,258.924,261.829,268.434,262.664,281.438,304.047,356.898,292.984,284.037,341.538,271.835,316.197,271.758,274.64,268.442,368.101,304.124,307.043,511.498,357.505,258.648,288.343,290.264,257.503,279.23,265.24,267.753,273.167,266.346,262.669,253.237,265.296,258.583,261.538,258.486,261.357,265.147,278.922,276.665,258.939,263.146,267.742,274.961,266.684,269.635,265.248,273.215,290.97
315.009,255.66,261.658,269.972,259.677,264.913,265.715,262.536,262.441,266.63,269.976,282.46,294.23,272.781,275.088,290.309,307.892,309.016,287.774,278.809,315.009,341.496,333.291,271.94,266.388,267.552,273.131,267.147,271.941,275.454,265.376,267.859,265.053,263.27,267.677,274.238,269.243,284.739,279.36,273.969,277.082,279.343,284.271,301.177,273.331,275.903,271.07,263.389,264.912,267.866,265.569,278.031,267.855,260.816,263.204,260.407,262.736,261.13,258.961,259.573,261.852,261.106,261.035,259.876,258.798,259.979,259.866,259.987,258.397,8419.024,285.17,258.34,256.456,254.232,261.776,265.417,263.18,281.741,314.905,373.449,297.705,280.787,348.324,272.403,321.51,274.022,270.997,270.229,375.61,312.44,310.816,524.308,358.45,256.796,292.857,292.328,261.848,279.198,269.58,268.756,273.853,267.828,262.218,259.478,269.982,260.079,261.627,262.983,261.579,267.233,283.341,277.771,262.256,262.717,266.406,278.751,269.033,270.488,270.177,273.016,294.588
321.337,256.555,257.196,268.02,260.581,268.781,265.71,263.395,265.042,268.459,271.571,286.194,300.358,276.943,279.202,293.004,319.047,314.455,291.96,280.908,321.337,356.234,348.132,273.904,268.836,268.035,273.699,269.773,270.354,274.559,267.082,267.637,265.359,266.907,267.4,273.88,274.119,287.049,279.191,274.731,278.332,283.48,286.43,305.048,274.718,276.067,268.287,263.836,265.717,269.536,267.151,283.929,269.055,259.415,264.811,262.425,261.549,261.897,259.956,259.501,263.054,261.75,260.791,262.917,261.259,260.903,258.403,260.053,259.806,8872.569,288.822,262.639,255.836,255.554,263.039,269.016,260.297,285.239,325.699,397.635,301.976,281.359,345.643,276.432,327.032,275.52,275.61,273.406,384.029,314.866,317.792,536.766,363.982,259.14,296.118,297.569,266.84,281.403,268.554,274.663,275.567,269.114,264.41,262.195,268.751,262.55,265.191,265.485,265.377,270.038,283.587,281.972,262.274,265.648,269.489,280.4,268.541,271.573,275.667,272.548,299.239
331.425,259.935,259.648,263.873,260.196,265.991,263.142,266.899,261.847,266.752,270.459,286.33,303.418,279.816,277.155,296.336,330.034,317.579,294.375,283.561,331.425,369.49,362.956,276.788,270.541,271.091,269.569,269.911,274.565,277.754,268.339,266.469,264.15,265.573,264.916,274.58,269.889,289.545,283.266,275.393,280.49,288.791,288.69,310.025,273.314,280.705,267.35,265.912,270.609,275.355,269.049,288.017,269.959,262.947,264.114,260.838,259.713,262.046,260.167,259.01,264.479,259.576,259.649,262.645,264.15,262.144,260.345,260.591,258.38,9656.524,290.507,263.208,257.427,254.649,260.294,268.082,262.627,290.588,337.636,423.872,307.129,283.617,355.109,278.288,331.752,272.837,276.582,272.854,392.464,320.456,327.866,535.799,365.054,262.239,302.517,297.96,267.097,279.999,272.987,275.338,277.956,270.906,264.63,260.431,267.907,264.153,262.805,263.69,268.3,270.888,285.761,287.978,262.952,266.495,269.697,280.455,271.561,270.542,273.004,271.278,302.361
336.93,259.969,264.049,267.429,263.373,264.39,268.586,266.892,263.625,268.71,271.169,288.387,306.145,281.394,278.751,300.238,336.323,321.751,300.119,283.307,336.93,387.28,372.075,278.007,267.794,269.04,272.66,267.911,271.006,277.576,267.528,266.637,264.223,266.016,264.04,276.377,267.285,296.37,283.184,273.284,285.744,293.93,290.033,309.263,274.326,285.47,271.769,267.68,273.144,279.135,276.992,296.444,268.97,263.448,261.595,262.48,259.169,262.676,257.474,256.607,260.407,262.113,257.942,265.04,260.662,260.282,259.472,260.422,257.741,8327.739,290.41,262.406,254.661,257.438,260.415,270.491,265.876,297.066,345.765,460.743,313.766,291.95,358.789,280.355,337.79,276.321,279.934,275.135,398.878,327.917,330.59,531.105,360.126,266.345,303.961,304.167,271.174,284.317,273.535,274.886,282.68,272.032,260.908,257.647,267.229,260.735,261.11,263.607,265.396,269.889,284.071,284.66,263.414,264.476,267.178,278.782,268.121,270.139,274.111,273.705,300.498
344.411,262.643,263.607,265.319,260.439,263.817,263.205,267.597,263.49,270.713,274.568,294.715,315.051,283.806,282.219,309.482,340.422,333.205,304.044,283.044,344.411,408.742,386.706,276.584,268.188,270.704,269.309,263.892,267.496,275.143,267.537,267.384,265.92,268.014,264.544,275.267,271.51,298.738,283.046,277.969,286.257,292.752,288.996,308.968,280.678,284.96,273.724,269.747,272.359,279.941,274.514,302.336,266.131,266.091,260.672,262.228,262.299,260.944,259.473,258.52,264.709,261.846,256.968,263.014,259.448,260.856,259.272,258.835,255.622,8466.072,292.079,261.732,255.762,255.531,261.832,278.024,268.885,301.482,354.71,487.615,317.6,287.691,363.01,279.281,340.929,277.662,279.483,274.959,398.591,332.012,343.818,512.839,351.743,262.634,308.265,305.062,272.012,284.902,272.194,273.854,279.398,267.336,259.52,255.654,261.284,260.371,258.346,261.847,260.946,268.744,288.159,280.532,259.277,265.215,264.339,279.471,266.767,269.755,273.77,274.606,295.769
356.428,260.936,264.971,263.699,262.346,262.622,261.116,265.008,262.99,264.886,271.412,300.22,319.87,287.328,285.925,316.977,354.216,339.674,309.126,284.472,356.428,436.286,400.777,275.413,267.414,269.692,270.1,263.908,262.827,275.582,267.874,268.499,267.168,265.907,268.193,276.669,269.509,303.448,281.268,275.922,282.42,296.59,291.198,308.95,280.188,284.065,270.491,268.979,275.426,275.251,271.807,299.773,267.65,263.442,259.391,261.656,256.677,258.539,258.328,257.312,264.917,258.977,260.474,260.264,255.021,257.111,257.774,256.641,251.429,9132.468,291.692,259.187,253.936,255.753,264.173,279.249,261.917,301.685,361.459,515.422,329.703,289.461,362.813,281.139,347.497,274.534,275.907,275.67,396.188,332.694,346.356,486.069,340.247,261.334,308.811,305.491,273.481,283.748,271.424,272.595,277.124,266.303,257.169,252.064,260.496,255.618,257.495,260.656,260.469,269.624,293.271,283.766,255.966,264.618,260.19,279.102,264.962,267.714,270.653,271.806,289.716
365.771,260.049,260.124,262.448,257.642,263.982,260.402,261.221,261.388,265.487,272.721,299.672,318.886,290.859,286.398,323.017,369.602,349.57,318.046,285.818,365.771,470.314,419.029,276.685,263.808,267.544,267.346,263.505,263.662,277.266,266.092,268.286,263.365,265.214,271.648,278.133,267.872,303.885,280.553,278.668,284.025,298.621,293.309,309.019,281.945,281.409,270.884,266.251,273.448,274.126,273.235,302.89,269.839,264.556,257.887,260.872,256.586,255.673,253.123,253.55,261.703,256.638,259.667,256.688,256.666,255.774,255.084,257.368,254.606,10801.331,301.478,260.211,257.747,256.193,262.726,273.236,257.9,307.324,375.665,542.304,336.448,293.057,362.52,282.398,355.873,273.906,274.75,275.423,386.302,333.4,358.301,457.536,333.853,261.969,310.697,311.071,271.31,285.658,269.397,276.409,275.686,262.313,255.624,253.32,260.62,259.639,252.347,258.236,260.173,267.595,294.491,284.156,256.308,268.474,260.184,276.199,263.971,267.62,270.338,269.442,287.168
386.643,256.853,258.452,261.191,260.387,263.85,259.223,263.9,259.857,264.79,274.934,304.215,327.848,290.443,284.849,331.667,383.131,355.501,324.616,287.165,386.643,507.834,435.889,281.575,266.901,269.967,269.363,261.122,263.68,280.119,267.359,265.47,263.54,268.096,271.828,277.668,268.333,305.167,276.988,279.169,285.584,303.018,296.451,315.192,281.619,285.526,269.48,268.995,276.911,274.209,269.6,315.716,268.85,263.751,259.417,256.629,251.447,256.297,255.571,255.256,260.041,253.827,255.172,257.691,256.027,255.622,254.766,260.91,257.61,12138.579,309.712,264.468,261.481,258.265,265.306,271.296,262.105,315.217,392.135,570.587,351.008,301.729,369.331,288.638,359.643,275.168,277.189,277.09,381.346,333.888,365.343,436.466,326.455,262.917,318.951,314.161,272.751,289.444,270.428,276.888,280.415,264.004,255.471,256.586,262.059,261.286,256.295,260.174,259.684,267.823,293.601,279.629,255.118,257.508,260.95,274.733,264.481,266.697,268.453,266.444,286.085
400.88,259.67,259.854,265.958,260.442,266.46,264.705,269.472,263.27,272.075,279.53,309.535,337.534,294.686,292.782,339.989,401.046,369.826,334.26,293.126,400.88,562.584,442.993,282.174,269.253,271.586,268.35,263.176,264.455,280.707,266.144,267.767,266.542,267.36,271.806,281.714,265.571,308.074,278.964,277.61,284.731,304.202,298.945,312.802,284.355,291.672,271.182,267.202,278.107,280.555,272.234,322.841,269.797,265.108,260.422,257.301,255.376,259.609,254.858,255.181,261.453,255.206,256.899,260.417,255.892,258.625,258.221,256.96,257.184,11987.085,316.271,261.968,256.59,255.377,265.366,273.338,265.335,327.336,404.35,593.474,359.11,306.864,370.307,288.074,369.205,278.288,274.974,276.677,375.759,338.568,376.843,420.462,318.492,263.29,326.099,320.162,275.957,290.716,271.939,282.231,278.601,266.395,255.83,255.86,263.485,262.195,256.65,260.534,260.903,266.853,299.427,280.318,253.59,256.866,262.09,273.244,264.791,265.123,267.372,266.123,287.422
417.806,262.763,262.947,269.153,266.497,269.48,270.876,271.79,266.525,273.842,282.987,319.225,351.58,296.597,298.424,359.853,427.232,379.12,344.099,295.145,417.806,605.992,450.793,284.324,267.091,270.269,271.677,263.039,264.0,281.732,266.785,264.715,263.68,268.838,271.014,285.54,263.745,310.199,277.097,276.36,284.196,307.602,294.306,310.567,292.483,300.716,273.942,272.761,281.469,282.891,272.021,329.184,269.748,263.559,259.622,259.478,257.092,261.269,257.935,258.404,263.618,257.67,259.559,258.573,254.123,255.869,259.077,260.056,257.18,11455.192,322.406,265.16,254.365,254.838,262.724,276.793,263.382,339.672,422.017,614.764,372.059,309.945,367.2,294.172,380.517,281.087,273.654,278.132,373.922,335.371,391.208,401.611,309.893,267.171,330.579,322.893,281.155,295.469,274.701,282.108,276.26,268.932,258.346,254.757,260.391,260.689,259.27,262.757,261.684,268.069,302.083,283.745,255.812,258.378,263.218,273.695,263.124,263.929,264.503,266.953,282.2
441.985,262.862,260.196,265.472,261.943,267.891,269.19,270.019,262.936,268.384,285.805,324.27,367.997,296.613,300.707,374.754,456.512,394.466,357.909,299.877,441.985,649.031,463.641,289.082,267.799,273.207,272.172,265.026,264.142,281.726,269.459,265.763,263.205,268.736,272.654,291.218,269.212,311.394,272.976,279.659,286.109,311.078,296.201,311.881,304.342,315.513,276.761,274.773,286.306,286.606,273.143,338.854,270.033,266.415,260.133,258.183,257.152,259.093,257.57,257.012,261.999,256.675,258.606,262.297,256.091,255.513,259.523,262.926,252.275,12294.481,330.116,264.116,253.166,253.411,262.241,276.321,261.108,349.828,449.868,637.773,387.632,312.935,363.963,297.838,379.781,284.572,274.084,278.539,361.757,341.189,398.493,387.879,305.319,267.602,338.517,329.444,281.582,299.772,275.678,282.59,283.378,268.421,256.563,250.546,261.117,257.702,258.468,267.881,259.743,266.501,301.591,284.453,258.118,258.588,263.065,271.14,265.845,262.649,263.464,265.417,281.187
469.091,260.309,258.042,260.967,260.983,266.712,264.237,266.919,260.115,267.109,283.298,327.947,381.625,299.747,304.253,396.976,489.428,407.223,377.686,308.427,469.091,666.607,478.052,289.718,269.963,268.911,271.45,263.359,263.927,283.278,268.385,265.123,265.097,269.703,275.774,292.058,269.166,314.028,272.416,280.964,283.993,312.465,298.566,312.272,312.497,326.112,275.998,276.351,288.659,289.449,279.121,353.983,272.154,268.381,258.759,257.475,258.478,257.731,256.247,258.725,262.718,253.575,261.578,258.825,257.848,257.111,258.477,267.398,251.894,13463.478,335.361,270.083,256.109,255.096,265.656,280.106,267.909,369.0,476.686,653.168,398.703,319.192,361.19,301.282,384.838,283.414,272.527,275.697,358.844,339.478,406.497,376.525,301.595,268.132,344.789,331.341,286.84,306.01,274.311,284.366,281.556,268.679,257.759,253.419,259.211,257.816,259.455,268.384,265.526,267.6,302.657,284.079,259.647,258.324,265.395,270.017,266.817,261.879,267.025,268.196,278.352
493.607,265.097,259.902,264.798,263.17,262.908,265.406,264.258,261.878,269.744,284.324,335.602,399.902,306.313,307.913,420.703,520.366,417.482,394.095,317.714,493.607,685.985,483.0,290.326,270.573,273.507,275.1,264.371,265.571,285.708,270.272,266.706,267.19,272.034,279.069,296.872,268.25,315.867,271.346,282.8,284.721,316.9,298.765,316.058,316.582,336.189,280.796,283.297,294.731,294.215,281.877,373.992,271.595,268.283,261.096,261.32,259.804,259.783,259.19,260.37,263.542,255.077,263.582,261.37,261.243,258.645,259.41,264.471,255.511,14584.728,350.321,272.781,257.182,257.136,266.236,278.088,270.477,392.578,509.397,681.994,420.616,330.367,363.643,306.647,390.54,284.331,275.164,279.37,351.664,340.491,405.234,362.27,298.807,269.023,357.871,329.576,294.27,310.374,278.275,290.874,283.828,273.934,258.811,257.848,263.126,261.6,262.224,266.115,264.055,266.993,306.495,283.84,257.569,255.708,263.662,274.429,267.2,262.148,266.924,269.706,277.455
519.014,268.11,262.569,270.895,265.026,270.385,264.867,268.983,260.344,272.047,291.094,349.794,420.499,315.976,319.54,450.737,565.811,435.855,416.548,327.222,519.014,700.562,481.321,295.8,273.907,276.172,274.897,267.001,269.895,290.025,268.877,272.684,270.718,274.587,282.576,299.058,269.346,312.611,273.101,283.666,285.086,315.929,301.375,320.68,329.417,345.174,291.688,291.21,307.577,299.03,291.412,392.253,278.824,269.601,263.48,264.751,260.253,260.344,260.012,260.702,266.062,260.73,263.175,263.978,265.042,261.414,264.337,265.682,261.651,16588.684,368.66,277.788,260.482,258.963,266.643,285.906,270.009,415.091,522.298,700.393,443.49,340.236,363.56,313.731,395.76,287.596,275.04,286.049,342.196,336.595,408.619,350.171,296.206,273.282,361.826,336.239,297.27,318.699,278.666,300.95,287.688,274.699,264.642,257.908,262.982,261.584,266.016,266.955,266.021,268.959,307.996,283.918,257.255,260.644,262.573,274.601,269.453,265.906,268.102,272.594,279.517
