0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
1205.622,319.356,165.557,242.696,162.89,334.396,814.346,558.678,425.616,305.981,575.484,927.36,502.525,522.805,491.046,592.7,800.738,572.601,715.874,695.545,952.576,779.189,1022.983,906.461,823.834,1203.565,886.721,922.277,1188.472,800.699,903.008,892.895,802.938,730.074,1008.275,855.203,771.19,749.09,818.854,923.448,726.081,884.577,1044.585,1071.468,855.233,875.124,825.974,884.299,1120.449,777.01,1193.59,1143.639,1124.98,1071.491,1022.156,1700.966,1599.928,1334.304,1653.671,1427.992,1618.859,1319.981,1213.064,1327.439,1107.727,853.979,1184.26,948.184,933.008,980.372,1068.106,1282.473,1532.204,1377.078,1285.095,1170.317,1347.857,1040.123,1282.615,1427.445,1470.98,1460.939,1656.598,1505.352,1513.915,1524.401,1427.008,1627.741,1971.585,1597.987,1661.143,1781.128,1613.492,1828.552,1953.091,2161.12,1741.405,1839.665,1764.152,1845.488,1771.325,1668.95,1964.88,1831.729,1619.857,1960.994,2374.528,2610.917,2013.512,1858.045,1274.03,1042.497,1524.849,1451.834,1416.003,1540.607,1033.389,1514.605,1395.003,1390.652,1205.622
1249.835,118.099,38.027,45.392,83.92,109.09,557.736,462.396,246.123,93.579,366.688,434.58,142.959,279.547,216.07,326.905,403.403,277.916,380.638,463.011,583.308,573.182,577.073,809.775,477.571,733.094,714.151,641.837,681.165,530.551,617.563,588.825,518.387,469.803,874.901,667.706,579.201,451.846,563.834,722.029,577.66,658.074,943.133,800.777,517.684,698.106,470.996,679.765,865.008,726.764,1370.304,1110.306,988.757,1079.906,1050.692,1506.915,1606.68,1291.339,1662.571,1218.389,1324.095,1336.019,1355.697,1159.637,1023.669,896.255,960.31,984.647,1021.433,1070.939,981.03,1316.651,1419.35,1364.071,1222.753,896.677,1079.196,1009.653,1198.477,1178.769,1145.824,1220.753,1594.333,1408.635,1252.355,1507.062,1398.008,1370.548,1621.351,1351.832,1422.331,1513.384,1478.078,1711.944,1616.009,1652.069,1500.59,1639.955,1493.943,1635.418,1450.324,1511.143,1732.751,1901.978,1284.902,1937.878,1994.992,2238.789,1666.201,1364.872,959.313,759.123,1080.427,1075.594,1127.128,1238.368,959.689,1282.251,1246.31,1138.824,1249.835
1487.464,135.237,70.749,110.318,130.603,169.208,288.129,269.818,227.158,77.966,336.962,429.658,132.905,207.037,191.587,256.605,304.615,336.871,357.876,251.644,493.323,427.541,405.658,769.551,299.095,674.098,704.12,574.078,615.887,473.024,620.347,465.348,622.841,475.206,831.993,695.312,617.978,428.131,657.165,740.233,831.102,696.85,1081.463,638.862,605.522,585.594,556.177,510.387,945.05,1047.489,1950.175,1262.218,1172.937,1129.835,1092.396,1604.185,1460.694,1304.609,1583.361,1047.889,1198.538,1350.62,1380.834,1255.481,1046.433,1074.8,955.68,1001.042,940.982,1113.53,992.756,955.596,1073.783,1221.538,1243.453,864.482,843.333,1061.582,968.582,1009.32,1048.96,1161.591,1255.712,1236.193,1213.832,1230.652,1185.277,1240.433,1435.741,1208.936,1318.391,1398.407,1198.936,1409.682,1403.494,1592.482,1389.508,1299.374,1334.511,1574.419,1340.56,1216.414,1759.066,2162.853,1123.118,1671.872,1613.008,1812.247,1575.814,1347.199,1075.33,979.265,1057.185,1262.296,1472.215,1550.455,1252.342,1485.353,1492.59,1367.87,1487.464
1408.312,295.637,320.026,368.527,376.288,606.231,543.68,546.731,442.728,389.159,505.038,712.842,454.599,428.631,654.608,411.662,583.691,518.049,529.321,368.437,629.06,675.465,704.22,605.163,538.86,1062.653,1315.6,782.363,843.23,937.8,1082.998,752.117,917.036,848.188,920.708,1027.088,921.259,905.591,1137.589,1303.928,1377.082,1227.599,1151.893,910.158,860.624,778.879,898.306,904.868,1098.471,1160.089,2345.935,1878.256,1643.422,1548.79,1409.8,1858.874,1301.947,1454.61,1645.833,1354.392,1339.434,1402.329,1441.371,1398.77,1375.072,1224.927,1278.539,1438.583,1127.373,1304.22,1229.584,1154.522,1255.225,1361.95,1385.391,1215.64,1136.409,1239.146,1141.885,1212.028,1340.118,1250.418,1370.249,1404.147,1449.87,1333.433,1602.977,1487.739,1752.459,1395.06,1340.75,1430.267,1487.487,1712.613,1566.969,1609.29,1562.027,1533.433,1544.107,1687.128,1775.198,1380.726,1723.194,2144.688,1428.595,1681.954,1540.352,1782.638,1586.508,1402.236,1249.924,1309.177,1203.938,1478.677,1467.683,1673.556,1429.558,1607.777,1570.368,1484.674,1408.312
1130.157,642.3,576.377,741.897,697.92,970.392,759.834,857.133,760.897,800.806,848.044,1035.153,823.844,1018.406,889.493,777.68,899.785,773.438,785.931,658.088,1055.816,1361.718,961.048,843.536,875.238,1534.694,1558.333,1062.8,1141.449,1318.523,1461.73,1100.1,1151.458,1030.082,1273.925,1352.793,1252.843,1142.416,1546.807,1637.098,1677.653,1509.556,1483.717,1259.44,1334.75,1061.951,921.822,1115.646,1174.627,1227.402,2084.867,1959.582,1872.955,1791.067,1524.925,1863.442,1227.416,1413.337,1811.391,1256.042,1383.824,1267.654,1419.672,1335.57,1454.873,1255.534,1307.789,1503.836,1297.477,1126.146,1196.421,1156.049,1251.069,1365.55,1442.452,1380.978,1320.137,1462.896,1091.669,1078.743,1295.61,1154.949,1157.971,1417.658,1406.046,1401.715,1617.209,1414.254,1556.071,1293.104,1376.071,1327.664,1341.302,1532.422,1461.716,1448.623,1450.541,1452.765,1360.043,1452.059,1654.214,1204.281,1433.356,1490.872,1390.241,1437.513,1274.354,1486.84,1385.482,1197.224,1120.308,1076.06,1080.384,1062.619,1123.887,1061.891,1272.66,1229.046,1208.786,1178.99,1130.157
1114.648,785.272,869.011,817.175,907.721,1017.342,1035.913,1119.894,966.377,1052.473,1126.857,1173.964,1050.53,1318.459,1117.623,878.824,934.88,899.955,910.385,997.854,1217.03,1651.404,1448.03,1258.224,1243.75,1869.827,1518.266,1335.108,1288.904,1282.128,1534.816,1300.179,1332.944,1334.515,1298.166,1467.171,1420.798,1360.904,1737.555,1837.707,1932.982,1763.399,1872.74,1469.795,1575.99,1361.461,1169.483,1186.722,1354.007,1316.667,1992.456,1921.798,2168.795,2012.707,1650.181,2002.556,1543.236,1555.55,1769.717,1154.707,1107.047,1279.533,1294.421,1128.79,1350.507,1183.191,1192.773,1280.135,1027.68,1027.994,1057.992,1000.321,1161.955,1053.67,1286.65,1224.505,1118.548,1263.319,892.266,817.279,927.331,952.759,1082.004,1192.81,1376.939,1235.022,1458.26,1511.816,1310.851,1166.763,1219.694,1237.283,1310.942,1318.262,1273.702,1215.891,1277.606,1245.077,1389.078,1325.034,1366.58,1127.839,1338.467,1291.362,1180.936,1302.034,1039.197,1235.237,1201.803,1164.142,946.088,1095.157,1084.078,1246.694,1235.192,1205.492,1451.649,1503.133,935.909,1061.847,1114.648
1288.141,483.49,544.915,604.266,561.377,909.337,597.158,943.45,779.431,1087.851,1120.676,1260.149,1101.397,1385.238,955.53,924.388,921.869,853.05,933.404,911.815,1514.964,1764.371,1538.146,1280.087,1521.058,1818.622,1376.74,1313.415,1418.095,1299.651,1446.944,1392.697,1602.826,1414.325,1416.565,1486.802,1406.914,1357.286,1727.647,2125.223,1877.083,1935.121,1640.285,1642.232,1735.978,1775.039,1497.456,1401.625,1632.843,1489.829,1937.315,2056.013,2238.636,1941.383,2065.811,2170.363,1832.682,1549.63,2227.318,1351.956,1317.755,1289.416,1349.574,1378.856,1252.119,1323.904,1293.259,1235.54,1131.906,1081.856,1027.893,1129.083,1238.842,992.082,1226.723,1324.255,1084.273,1367.802,1036.358,1044.476,1025.577,1126.456,1302.146,1147.903,1304.03,1291.736,1467.063,1712.356,1615.786,1319.949,1218.209,1533.29,1265.274,1238.912,1465.604,1409.033,1508.776,1421.387,1634.454,1451.908,1535.474,1405.96,1336.161,1313.49,1391.553,1395.096,1328.048,1418.575,1400.15,1282.935,1166.437,1396.89,1534.351,1666.696,1538.097,1649.204,1697.025,1756.094,1331.02,1546.568,1288.141
1653.833,602.008,535.765,565.102,488.943,792.872,548.301,888.839,763.455,1060.115,1290.784,1458.779,1248.637,1220.914,1023.741,1258.794,1176.082,943.496,1052.624,1093.38,1752.644,1615.314,1698.763,1355.064,1458.66,1636.984,1486.325,1560.443,1535.839,1550.233,1596.363,1463.979,1994.73,1581.135,1460.929,1552.611,1531.939,1529.01,1572.706,2146.792,1889.881,1930.768,1646.92,1758.702,1796.927,1895.738,1649.558,1725.974,1854.122,1726.564,2379.401,2285.155,2088.845,1971.297,2370.676,2251.149,1987.242,1746.253,2253.322,1696.46,1655.557,1594.333,1679.052,1436.262,1579.412,1491.422,1507.302,1559.79,1367.446,1600.946,1513.103,1633.831,1761.397,1336.144,1392.721,1665.447,1350.883,1576.068,1457.992,1450.565,1443.472,1531.993,1602.471,1501.236,1798.24,1417.979,1837.375,2155.704,1930.079,1809.645,1611.38,2019.596,1831.891,1601.026,1758.834,1853.38,1964.76,1969.155,1846.501,1914.64,1936.07,1919.851,1831.204,1746.753,1958.727,1917.778,1730.733,1839.441,1842.111,1695.469,1566.641,1777.111,1943.403,1997.88,2042.702,1925.372,2026.198,2028.093,1742.55,1793.024,1653.833
1664.11,570.34,498.582,477.529,416.644,884.531,528.484,832.679,680.324,1086.308,1529.044,1600.527,1448.284,1302.164,1116.446,1414.399,1353.317,1017.527,1275.51,1477.423,1846.51,1568.769,2023.838,1452.22,1600.9,1508.837,1733.143,1733.217,1596.268,1836.397,1633.941,1585.554,1966.07,1539.949,1591.263,1582.314,1781.474,1916.487,1607.253,1849.395,1732.931,1989.155,1608.812,1842.074,1877.629,2009.104,1979.385,1887.83,1792.163,1902.077,2271.507,2070.047,1977.009,2037.698,2207.792,2220.588,1992.285,1906.136,2125.359,1661.025,1660.922,1722.378,1609.971,1791.293,1523.706,1823.519,1601.487,1587.572,1562.48,1943.313,1650.076,1663.067,1956.597,1385.113,1389.669,1517.909,1663.419,1787.399,1659.008,1580.788,1394.271,1471.451,1488.459,1622.21,1726.185,1588.893,1739.769,1914.649,1952.803,1720.7,1718.957,1942.23,1754.621,1769.395,1954.323,1916.052,1963.308,1851.037,1810.032,1780.209,1974.239,2046.522,2060.836,1901.893,1762.038,1880.846,1889.27,1770.754,1995.445,1881.874,1757.538,1537.561,1576.558,1749.326,1937.335,1808.36,1869.713,1971.462,1508.091,1844.242,1664.11
1405.177,367.02,312.462,366.128,346.298,719.098,437.589,552.182,460.792,1005.275,1242.654,1131.357,1085.71,903.136,674.089,871.418,981.276,741.945,796.214,1002.567,1543.228,1409.361,1795.372,1350.734,1389.776,1176.864,1420.635,1318.415,1175.552,1340.081,1213.987,1217.503,1554.449,1049.696,1047.823,1198.554,1277.073,1597.959,1131.669,1362.469,1377.372,1578.468,1095.013,1288.624,1408.993,1530.33,1500.674,1319.335,1148.751,1543.841,1696.152,1611.838,1506.744,1489.801,1411.87,1730.26,1382.999,1159.95,1652.43,1287.727,991.632,1326.245,1412.368,1381.116,1097.834,1219.287,1265.087,1102.467,1133.905,1565.795,1319.876,1323.402,1258.711,889.968,863.7,962.029,1057.852,979.081,1350.432,1092.459,1232.25,900.409,927.184,957.056,1132.582,931.956,1232.433,1184.899,1585.534,1243.018,1423.969,1262.591,1244.956,1391.118,1415.233,1714.705,1549.132,1350.947,1605.158,1567.268,1550.82,1730.813,1442.843,1533.571,1435.779,1342.374,1351.833,1534.309,1398.496,1476.951,1246.216,1085.226,1348.798,1557.063,1592.763,1420.691,1426.103,1817.991,1265.64,1496.582,1405.177
