0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
175.666,73.346,100.519,82.299,176.756,160.102,291.611,300.487,298.68,215.324,246.169,186.357,108.725,80.172,85.09,129.275,162.202,129.061,129.72,87.314,200.134,153.892,252.424,140.257,145.588,193.602,127.292,134.043,86.288,155.205,108.695,188.631,144.415,196.903,258.886,244.49,362.665,105.304,188.779,201.351,303.04,309.871,232.515,345.272,246.685,219.282,195.658,112.403,131.436,150.239,184.908,240.023,357.829,355.498,254.292,443.371,438.382,293.372,265.155,298.296,303.534,263.577,351.369,297.327,321.788,278.513,482.513,360.182,297.071,216.228,384.764,607.954,373.544,435.515,406.158,405.186,368.946,448.325,306.231,262.121,318.09,330.251,276.262,239.996,181.894,229.947,155.418,168.394,253.211,290.341,297.312,228.561,230.062,339.222,248.448,406.051,277.348,200.426,322.329,195.28,256.255,301.778,133.684,218.834,258.961,283.656,201.575,253.291,171.764,153.445,232.395,255.272,211.561,409.107,225.134,247.17,302.903,227.291,247.36,167.896,175.666
168.28,130.516,76.943,179.494,251.093,238.11,341.859,301.054,306.67,210.816,244.328,200.645,113.577,90.686,80.122,123.492,205.449,84.006,111.195,154.61,225.772,131.018,271.239,145.921,207.94,263.896,243.319,149.506,114.154,306.186,158.929,237.224,257.328,235.818,264.406,325.324,420.553,114.059,194.701,250.9,379.657,325.874,296.838,395.731,338.889,270.844,173.778,195.776,181.233,180.839,246.49,286.902,356.289,401.05,311.654,566.498,513.32,369.387,333.213,340.475,311.009,335.358,374.444,277.643,325.661,369.759,429.316,380.893,327.983,289.143,368.47,714.282,357.118,416.077,400.683,420.976,347.153,560.732,320.045,283.726,270.529,350.301,318.048,226.161,294.64,251.518,205.504,188.242,260.255,286.738,299.293,281.301,253.127,346.343,279.355,364.522,339.556,200.579,292.063,346.793,205.153,333.642,196.747,244.033,247.943,292.243,277.688,339.107,174.751,268.037,225.659,243.29,168.213,360.399,217.059,229.386,250.002,241.597,224.356,184.827,168.28
281.013,158.743,66.889,230.561,273.499,203.754,295.97,296.277,322.192,237.866,346.855,129.796,114.991,147.707,111.783,58.191,160.398,150.58,111.104,157.945,315.189,205.214,284.378,159.892,195.048,200.391,262.05,191.522,136.848,235.43,323.143,287.595,261.776,256.355,313.937,362.058,365.137,163.322,182.895,269.165,415.671,358.928,262.851,376.638,369.968,269.71,172.663,238.796,281.531,280.451,322.746,447.097,521.671,472.94,531.672,682.199,652.667,542.24,392.918,387.905,298.263,409.795,359.559,273.464,362.916,454.093,387.809,439.736,378.679,331.112,380.31,492.756,377.817,384.115,419.367,405.339,350.649,513.049,332.699,296.98,306.685,357.624,317.372,343.583,265.115,279.288,308.905,283.79,183.973,340.826,429.083,341.313,294.203,324.339,266.338,299.37,341.1,223.95,337.442,400.147,294.013,347.359,245.64,324.143,230.398,239.615,306.023,345.976,340.401,263.001,224.026,260.035,217.258,325.016,227.623,246.491,273.235,298.509,312.948,215.46,281.013
346.462,127.533,62.12,175.359,255.431,213.277,323.898,247.791,362.213,326.503,321.838,147.875,266.39,187.189,114.496,131.751,174.332,189.967,159.062,148.694,263.926,199.894,249.32,253.991,194.752,209.024,254.043,262.614,196.061,254.03,334.19,237.282,240.94,335.675,246.362,439.247,276.667,300.145,245.36,318.542,468.194,407.244,243.447,347.767,386.142,388.944,211.309,209.613,301.368,337.063,293.676,546.851,543.529,534.272,566.669,597.055,699.651,579.247,349.238,524.565,415.768,469.506,385.392,397.371,428.072,453.525,411.571,462.919,375.196,302.241,399.885,541.486,478.304,412.612,509.652,336.501,322.547,473.975,367.721,282.066,310.009,385.648,446.887,394.623,326.255,317.746,263.996,330.713,283.62,419.491,463.232,234.795,283.479,366.867,286.819,299.666,300.152,281.653,305.066,307.983,282.589,265.338,257.33,337.09,227.221,304.5,304.16,332.57,305.479,328.02,272.124,227.905,245.301,315.316,304.982,258.833,320.711,408.943,298.463,249.724,346.462
380.273,107.746,66.56,207.646,204.935,252.058,332.846,219.499,284.56,341.086,251.121,157.355,185.69,190.306,125.394,165.646,142.632,205.267,156.935,202.279,215.232,149.334,197.506,262.664,193.72,232.08,227.043,215.533,192.382,200.128,280.127,200.46,204.107,273.301,256.9,452.472,228.375,208.722,200.388,268.146,439.456,506.645,186.739,327.326,286.747,368.666,269.0,191.691,191.999,243.935,370.437,507.139,520.389,517.645,551.569,629.417,727.945,715.445,405.499,600.589,452.608,450.236,612.789,468.077,528.053,372.497,478.871,513.533,355.722,335.427,346.844,481.138,366.266,396.147,495.399,375.732,269.514,416.164,486.551,278.745,372.77,402.507,413.631,514.641,321.285,292.045,313.833,367.601,329.254,369.864,448.954,309.997,205.134,280.378,357.139,298.017,307.801,335.021,326.226,301.962,307.518,353.218,251.168,286.551,236.13,269.814,341.777,358.947,306.969,326.854,183.18,237.763,304.853,322.201,271.416,258.538,336.868,351.957,237.933,272.45,380.273
396.997,67.126,45.201,120.689,166.587,152.394,222.232,162.663,229.094,244.794,185.215,162.155,152.145,94.44,89.319,106.053,84.914,159.749,114.414,192.395,107.032,49.56,238.062,178.835,184.655,207.824,109.819,106.74,164.864,169.326,168.152,188.717,134.66,241.331,207.402,321.108,171.638,174.481,219.743,211.384,396.632,533.474,180.751,299.21,230.991,362.886,194.887,156.982,125.499,248.26,333.104,472.259,547.27,562.85,542.302,541.678,726.05,756.366,500.383,589.498,486.948,536.179,539.686,481.396,490.434,343.035,505.946,495.173,332.815,376.489,308.456,413.998,293.598,406.811,504.453,323.477,335.349,377.793,437.28,281.167,296.124,380.959,403.016,533.609,378.006,248.349,222.187,337.689,291.48,349.636,307.058,288.018,269.35,240.414,303.895,318.293,264.639,380.387,469.215,379.128,403.865,383.035,305.183,268.076,257.57,316.376,292.589,331.813,257.745,241.143,235.258,220.261,258.948,351.814,263.509,232.385,334.094,308.045,301.131,319.77,396.997
386.038,26.194,43.961,75.598,144.45,183.839,271.266,128.813,230.924,220.559,108.62,59.574,102.438,75.987,54.674,26.384,42.581,143.132,32.278,128.218,85.931,94.293,229.967,162.683,141.517,145.18,106.598,78.849,146.656,169.77,120.649,189.636,120.089,260.283,172.595,233.862,127.868,168.736,188.021,125.886,405.467,429.614,170.117,206.18,199.085,278.11,168.554,134.346,168.743,293.312,296.084,389.586,436.676,432.712,505.879,497.639,634.864,625.331,557.029,592.264,537.569,506.786,520.98,411.098,441.732,355.659,482.901,411.982,357.702,377.858,425.707,504.243,285.967,264.888,381.09,312.555,316.31,378.657,361.965,274.9,335.227,373.2,399.309,428.249,403.375,245.675,202.274,330.34,300.71,252.348,269.018,225.868,270.764,232.006,260.637,323.966,231.154,271.869,389.646,253.575,391.514,347.757,265.7,313.884,343.746,254.017,285.925,328.893,286.6,277.374,262.953,281.752,182.3,309.492,286.032,195.41,348.175,253.152,313.956,315.271,386.038
269.069,52.474,25.835,15.816,73.74,128.521,218.295,123.404,207.635,110.492,106.302,42.625,63.17,21.953,33.084,16.051,41.49,103.278,23.593,141.074,143.992,167.363,195.545,178.935,178.845,88.574,130.923,65.318,117.741,106.669,144.653,148.481,137.289,183.344,170.577,161.358,170.665,172.34,165.439,95.701,374.025,385.438,208.62,182.665,120.535,188.078,106.793,178.706,86.59,208.264,200.279,416.132,415.759,466.256,406.324,457.274,536.908,575.85,554.119,560.085,544.262,439.938,425.001,423.892,362.129,351.428,385.816,329.448,358.807,276.626,326.249,406.029,306.899,276.143,408.359,259.847,310.118,346.259,374.494,299.462,382.139,359.383,383.146,403.115,396.84,249.493,231.207,222.737,301.026,259.123,245.392,177.46,275.598,274.285,231.088,247.952,223.057,233.67,361.034,172.604,326.909,309.704,261.6,261.809,262.567,244.3,250.574,310.392,244.578,242.029,349.461,294.656,165.424,285.321,318.047,214.74,304.334,204.198,287.754,289.764,269.069
148.111,58.83,47.951,42.65,60.597,212.617,245.962,268.909,240.929,120.074,234.004,31.588,69.648,37.84,30.345,30.599,40.694,83.156,45.057,110.127,111.043,118.26,210.746,166.407,148.82,146.918,111.744,126.139,126.1,70.67,159.159,251.621,146.162,228.241,168.311,117.573,212.404,216.767,230.258,202.354,427.311,436.636,185.008,164.0,71.717,87.001,122.466,151.661,83.45,76.655,172.838,377.301,386.535,397.59,418.252,404.938,543.673,629.409,570.732,540.603,546.78,400.722,357.614,479.508,416.905,411.376,359.311,390.697,342.575,305.138,335.096,352.982,310.064,304.089,372.387,255.515,349.322,396.265,316.164,317.303,300.103,367.178,271.533,449.791,346.345,257.675,195.504,261.412,270.719,217.983,291.197,271.087,260.585,241.082,315.983,267.452,223.742,316.73,362.506,125.493,316.585,332.184,221.26,236.802,185.304,239.142,176.065,286.764,221.136,211.391,317.01,229.045,150.005,276.249,200.994,214.39,231.838,233.388,222.398,159.245,148.111
158.692,40.344,66.209,43.36,106.444,191.819,299.495,301.939,341.975,207.46,207.933,100.137,84.497,57.2,59.217,35.84,49.151,175.29,72.592,67.213,167.5,113.436,247.512,200.035,101.128,185.517,183.839,151.207,173.228,137.122,236.505,187.205,216.318,279.422,133.581,99.039,206.107,252.275,210.36,256.567,483.709,469.284,207.715,222.239,67.292,144.771,228.787,174.309,121.462,148.565,235.075,427.684,410.967,494.819,451.889,445.07,556.654,626.645,688.221,600.593,543.482,457.942,396.575,510.908,484.646,418.945,438.067,403.34,487.592,357.496,324.242,373.842,434.549,323.397,411.053,331.465,342.058,425.969,343.455,301.144,318.366,407.108,290.599,369.496,291.668,426.105,246.608,324.523,305.108,197.967,295.613,268.063,281.245,321.279,349.569,286.754,191.253,333.276,282.393,182.49,326.735,342.885,260.99,216.818,162.813,210.633,265.063,264.068,215.541,259.813,249.445,229.063,235.569,248.58,253.373,175.285,206.804,254.39,219.865,119.027,158.692
