0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
321.891,1290.246,721.439,703.713,668.93,730.449,574.369,675.078,666.872,686.314,522.424,390.393,354.138,361.996,324.561,264.336,387.481,264.764,418.153,422.382,393.892,312.632,225.116,340.305,398.776,318.217,408.573,440.558,430.787,393.001,380.0,348.345,499.731,283.96,323.55,467.125,372.076,408.427,406.657,425.703,337.825,299.686,283.022,368.912,281.653,240.434,433.235,526.612,454.229,273.939,399.67,374.432,301.003,328.834,267.569,360.098,378.713,388.616,399.197,277.265,328.871,299.457,338.636,320.917,430.841,491.982,503.612,401.595,314.145,316.403,528.211,310.316,356.656,317.219,394.094,243.216,289.518,303.489,306.823,277.369,250.946,233.907,213.372,201.123,197.906,257.576,201.928,174.553,249.042,282.893,313.437,323.485,297.412,229.907,188.935,296.967,209.877,241.637,253.233,291.069,431.988,314.972,362.321,234.998,337.304,267.255,384.701,215.156,342.094,267.96,227.582,339.05,380.837,248.108,334.393,378.2,307.533,398.955,351.218,417.79,321.891
321.521,1124.561,714.823,737.781,608.643,726.289,554.56,584.983,673.874,788.901,525.406,396.162,276.849,285.702,372.705,207.354,459.513,333.161,655.14,405.287,434.811,360.88,249.17,352.637,450.288,383.985,545.5,499.68,455.492,502.77,447.97,480.853,431.018,427.118,341.2,479.142,271.366,412.133,473.08,417.195,306.588,329.452,280.869,283.823,299.25,273.624,372.773,476.689,474.754,300.536,314.961,380.936,230.412,279.967,262.039,250.445,264.755,232.983,334.545,297.192,315.609,340.524,304.256,335.622,369.916,376.979,389.683,348.755,388.571,309.167,536.857,279.711,397.457,345.405,325.527,248.155,275.739,268.278,249.957,293.874,278.249,230.002,193.187,177.411,209.096,228.255,250.58,234.13,269.773,341.59,330.48,301.332,266.254,175.156,171.676,438.535,225.281,283.639,232.02,273.959,440.129,329.816,379.069,255.466,350.571,333.857,350.465,282.476,294.037,295.429,307.51,375.875,315.274,278.347,351.173,325.894,284.724,285.968,304.952,340.95,321.521
360.052,883.192,703.957,793.85,540.467,696.096,483.196,421.526,606.627,605.81,495.514,368.827,235.118,191.454,202.743,148.678,294.841,288.31,455.073,438.072,443.794,480.599,306.211,487.054,464.45,504.689,629.0,498.056,504.92,482.501,469.11,456.93,463.824,440.415,292.51,431.465,306.574,287.221,399.925,407.969,253.534,282.004,243.798,274.221,291.497,256.852,352.187,444.92,299.868,307.418,308.938,260.315,228.615,222.444,277.75,234.48,254.653,283.142,262.514,293.303,325.51,250.761,358.429,392.514,297.496,312.425,366.889,324.614,327.748,276.534,383.119,239.855,364.308,235.204,244.345,194.405,247.441,292.456,274.812,217.726,333.723,234.509,212.766,168.69,165.989,238.426,205.909,231.714,256.909,316.19,269.146,228.687,293.812,195.24,280.128,459.315,288.271,253.68,201.631,323.069,417.685,359.614,279.765,232.149,443.5,282.902,357.488,249.395,340.065,288.361,405.859,326.118,301.3,398.013,406.018,365.065,324.046,391.895,317.532,409.692,360.052
327.355,640.039,660.956,718.191,619.34,765.003,579.649,387.623,409.262,471.511,399.178,307.546,223.101,173.952,166.566,174.277,219.509,335.996,358.422,563.938,407.59,362.31,269.7,490.814,435.588,422.823,497.308,411.316,458.083,546.702,372.914,318.622,474.439,291.284,271.485,409.471,204.842,283.298,242.743,258.978,193.482,302.294,203.703,147.867,220.541,239.819,275.824,500.705,177.925,220.861,302.614,236.876,173.007,264.923,148.536,174.827,194.98,215.325,152.009,190.021,247.731,258.964,266.34,355.113,216.41,181.924,313.187,259.379,244.843,304.895,311.791,330.376,303.402,187.511,133.323,258.472,132.795,159.165,278.054,176.267,262.585,191.96,128.426,149.532,125.9,176.73,182.868,187.274,159.041,263.553,244.322,202.889,228.995,161.801,231.181,243.365,225.587,218.01,217.663,306.514,268.12,212.959,291.711,214.755,373.627,200.662,334.713,241.035,257.517,257.937,399.068,268.253,289.658,388.951,412.407,353.623,298.976,363.317,269.938,307.932,327.355
392.405,568.993,589.957,769.283,705.87,592.039,480.578,433.767,364.208,427.04,375.77,293.584,165.958,162.687,223.203,192.089,295.296,327.406,389.974,569.001,381.654,335.579,250.493,470.694,399.574,312.575,425.174,362.9,444.474,573.087,472.796,395.296,445.685,240.091,316.878,421.656,281.141,356.998,349.588,283.402,222.047,341.376,160.531,232.502,267.034,238.414,349.177,466.626,230.78,247.357,354.668,220.587,196.782,276.523,142.746,227.29,164.764,211.209,202.744,250.467,237.716,293.35,329.097,279.931,257.579,196.968,354.857,289.379,238.099,391.337,276.837,355.543,293.508,295.253,153.666,254.363,193.87,174.215,294.808,178.417,198.492,193.044,222.773,228.853,257.647,242.89,129.2,185.401,196.394,249.026,222.831,192.033,237.304,215.614,222.247,329.961,280.346,186.28,227.4,397.574,233.67,199.479,314.968,175.329,245.541,185.862,216.359,234.039,277.275,232.06,321.479,238.42,207.529,358.708,313.046,254.844,224.573,270.429,199.853,269.588,392.405
344.286,503.614,475.261,593.274,658.25,454.205,314.633,503.142,264.467,271.041,280.528,288.588,123.323,205.336,206.503,231.275,384.167,419.826,289.387,528.806,368.141,289.994,300.427,396.871,298.888,358.44,466.864,304.523,370.765,679.17,499.254,383.911,374.071,327.483,275.714,299.425,252.391,273.717,276.218,308.307,250.317,295.825,150.804,308.042,292.344,331.796,573.064,307.36,199.309,245.882,381.261,234.192,270.685,296.167,179.498,320.156,237.135,240.949,213.564,239.193,350.601,280.282,301.832,212.449,222.224,236.425,319.849,381.529,242.037,382.053,251.273,246.391,258.351,360.249,188.298,228.021,236.992,261.94,270.142,259.63,285.072,209.471,258.569,278.38,278.698,284.356,166.781,237.362,222.794,313.671,238.97,346.258,213.952,212.157,314.103,333.882,318.602,408.012,275.144,369.223,326.365,316.741,313.246,240.593,343.295,223.569,229.366,225.427,395.597,304.687,289.431,232.626,250.288,295.28,357.337,215.837,233.853,330.413,150.017,265.029,344.286
267.662,475.46,460.168,422.09,530.728,401.212,339.783,378.194,179.913,195.782,266.216,195.764,157.877,177.898,237.949,198.591,314.405,327.508,236.653,361.885,322.668,239.295,340.258,341.33,248.543,288.495,525.582,389.72,329.578,563.778,534.774,425.4,265.611,245.975,229.982,268.222,124.902,183.845,203.317,264.331,188.189,193.62,194.631,242.502,214.02,337.3,440.771,256.852,132.262,231.901,218.919,189.086,242.404,363.53,129.578,253.741,212.444,141.043,178.167,191.599,173.915,211.585,252.008,119.486,155.858,147.399,216.963,310.919,190.856,302.528,240.61,167.596,197.918,280.856,202.497,179.725,232.554,137.279,215.327,217.225,266.256,162.067,222.131,236.62,231.593,183.804,223.696,239.983,145.958,245.063,214.741,296.771,245.113,192.331,253.314,251.315,262.371,355.744,217.216,273.552,205.417,288.257,348.829,179.407,340.932,208.279,329.596,205.502,290.946,303.403,195.194,215.79,240.403,238.015,311.245,293.52,276.301,347.213,213.42,259.835,267.662
257.952,478.504,389.673,330.91,427.814,335.423,198.847,244.832,148.222,71.26,127.706,117.272,58.515,157.419,112.502,175.916,201.52,181.436,178.804,317.474,233.21,216.128,243.735,206.504,182.063,276.3,477.665,448.406,422.17,498.985,450.728,459.306,328.719,235.043,163.087,224.57,44.743,123.908,132.665,219.173,202.351,222.818,198.483,119.438,111.816,235.006,279.048,236.994,159.524,189.615,190.493,213.536,154.622,299.486,193.249,107.125,159.432,128.441,215.301,157.858,189.067,164.935,261.369,148.42,155.855,200.382,152.648,237.025,229.053,176.286,193.823,193.445,173.95,192.541,101.752,88.588,104.824,155.926,58.246,153.052,129.617,40.298,105.342,154.868,103.386,121.057,136.604,175.132,129.536,130.519,202.305,202.264,168.777,144.365,173.013,187.529,162.618,208.87,124.058,201.788,51.492,209.666,265.393,120.105,326.342,239.044,224.493,169.786,177.305,215.704,161.736,226.069,179.618,203.524,211.906,198.046,230.113,249.298,238.348,195.018,257.952
216.035,612.76,438.81,302.256,406.583,281.97,188.764,206.648,111.972,63.95,101.351,64.344,8.179,85.309,47.746,47.336,120.009,41.504,91.977,263.208,130.811,156.809,100.148,140.518,194.757,212.355,338.302,498.124,441.878,394.789,350.712,375.524,370.565,268.479,189.033,162.314,92.208,139.058,177.608,184.893,311.152,232.392,192.054,91.573,84.875,160.652,140.887,209.482,169.32,229.0,175.457,140.464,118.569,243.251,177.043,107.593,133.432,94.526,126.315,188.592,163.049,115.802,286.208,106.729,98.32,98.184,211.811,241.442,201.33,233.7,195.541,144.444,82.119,157.07,118.255,113.78,60.802,72.692,47.48,104.559,102.983,45.605,70.181,99.912,84.114,94.922,99.173,163.718,123.078,121.368,173.59,137.012,93.526,81.214,113.406,245.289,120.428,111.864,188.609,242.04,49.14,111.91,175.846,65.509,265.817,136.681,184.969,150.015,171.274,148.342,153.45,73.859,127.056,223.658,137.603,105.599,94.429,227.223,181.243,135.94,216.035
210.214,617.501,527.568,365.718,474.42,324.018,165.512,225.273,135.637,165.54,71.566,86.858,103.936,89.866,75.157,50.964,135.205,91.312,54.853,208.779,51.508,115.457,65.139,138.246,193.82,242.504,173.631,401.816,423.721,310.272,346.892,327.403,328.533,336.087,212.346,233.795,180.869,196.368,177.023,332.318,234.792,214.975,215.914,98.653,179.634,178.587,61.066,201.617,151.208,220.526,206.474,213.038,155.021,289.52,162.975,174.868,134.109,135.805,136.21,222.457,227.705,69.127,358.272,190.138,151.318,223.252,383.903,325.185,215.204,269.638,220.455,161.995,127.031,193.572,189.322,196.167,60.676,86.777,120.904,123.293,123.382,159.732,151.001,206.729,177.09,124.081,131.041,131.825,147.35,123.916,207.445,171.723,118.567,106.348,198.219,237.315,163.883,180.875,240.532,240.032,236.485,191.414,236.995,178.385,328.525,213.941,194.192,211.183,187.907,234.214,156.384,151.365,181.224,273.712,230.804,178.4,154.109,301.511,209.856,179.17,210.214
