 ,Value
1,583.480
2,330.595
3,129.550
4,288.091
5,487.705
6,578.606
7,261.290
8,328.624
9,210.040
10,219.602
11,408.201
12,563.177
13,654.886
14,422.219
15,281.696
16,183.380
17,72.503
18,191.361
19,434.688
20,325.882
21,405.690
22,502.394
23,505.133
24,371.838
25,383.476
26,423.292
27,473.565
28,836.828
29,973.812
30,920.326
31,547.089
32,177.224
33,192.018
34,283.685
35,350.071
