 ,Value
1,312.436
2,315.606
3,317.626
4,319.218
5,323.870
6,331.498
7,342.422
8,352.080
9,365.189
10,381.560
11,391.406
12,405.806
13,433.317
14,481.918
15,575.633
16,737.477
17,947.405
18,1181.552
19,1322.006
20,1253.550
21,1086.333
22,921.149
23,797.523
24,698.107
25,645.321
26,614.061
27,589.356
28,575.285
29,563.519
30,549.402
31,537.613
32,526.819
33,511.228
34,483.325
35,457.354
36,430.387
37,408.106
38,381.669
39,366.913
