 ,Value
1,388.982
2,261.372
3,209.184
4,278.757
5,343.608
6,333.135
7,274.475
8,239.204
9,216.032
10,175.482
11,122.981
12,222.094
13,331.123
14,399.200
15,530.428
16,653.728
17,655.347
18,631.025
19,606.456
20,585.847
21,509.632
22,431.958
23,442.430
24,441.750
25,438.207
26,593.507
27,499.354
28,394.524
29,252.691
30,321.338
31,401.127
32,443.223
33,425.671
