 ,Value
1,617.869
2,596.859
3,928.203
4,1210.995
5,1080.658
6,931.792
7,797.971
8,691.771
9,735.122
10,906.326
11,825.761
12,767.480
13,740.913
14,909.984
15,1235.608
16,1435.398
17,1250.834
18,1382.445
19,1662.796
20,1954.150
21,2303.034
22,2202.502
23,1793.938
24,1104.259
25,734.600
26,943.981
27,1326.137
28,1201.274
29,1054.223
30,929.900
31,1100.148
32,1543.947
33,1715.690
34,1437.636
35,1002.942
36,555.785
37,350.129
38,309.723
39,104.399
40,55.538
41,149.406
42,542.307
