 ,Value
1,325.910
2,458.217
3,769.227
4,988.980
5,1077.462
6,1215.319
7,1136.077
8,793.975
9,399.120
10,195.632
11,156.419
12,476.842
13,646.453
14,547.151
15,529.075
16,776.093
17,860.270
18,784.804
19,426.503
20,359.651
21,549.324
22,1443.161
23,1788.975
24,1145.604
25,447.798
26,345.665
27,243.151
28,152.957
29,213.822
