 ,Value
1,875.089
2,1071.683
3,1143.990
4,1017.931
5,861.662
6,1019.155
7,1285.683
8,1155.408
9,1051.688
10,1036.049
11,883.524
12,901.403
13,867.479
14,1082.817
15,928.933
16,860.946
17,982.777
18,1321.566
19,1562.957
20,1111.380
21,409.067
22,81.999
23,133.996
24,184.758
25,391.829
26,782.102
27,954.460
28,845.746
29,697.262
30,489.445
31,395.484
32,610.813
33,881.211
34,825.364
35,397.094
36,173.255
37,248.990
38,262.784
39,74.752
