 ,Value
1,472.901
2,284.859
3,247.359
4,199.860
5,123.293
6,98.278
7,128.053
8,192.967
9,316.940
10,484.924
11,584.235
12,546.633
13,458.750
14,300.922
15,285.524
16,328.827
17,271.346
18,207.455
19,186.420
20,184.438
21,219.953
22,267.537
23,289.625
24,413.887
25,399.146
26,451.342
27,500.938
