 ,Value
1,594.784
2,884.321
3,1109.503
4,1175.305
5,845.291
6,673.048
7,482.525
8,564.126
9,525.826
10,759.658
11,1002.163
12,919.310
13,661.819
14,489.008
15,298.703
16,376.504
17,646.993
18,990.615
19,1110.660
20,1181.222
21,763.606
