 ,Value
1,258.587
2,258.002
3,261.400
4,271.941
5,274.761
6,282.149
7,284.190
8,294.294
9,297.617
10,303.814
11,307.587
12,313.927
13,318.416
14,320.574
15,324.448
16,341.952
17,391.504
18,520.951
19,743.813
20,944.393
21,964.603
22,813.924
23,618.359
24,477.468
25,389.990
26,342.400
27,316.640
28,301.725
29,295.267
30,284.878
31,281.411
32,277.780
33,274.108
34,269.113
35,269.423
36,269.428
37,266.487
38,264.463
39,263.100
40,261.651
41,260.066
