 ,Value
1,792.301
2,772.637
3,723.290
4,909.509
5,852.436
6,652.213
7,561.159
8,815.224
9,944.565
10,756.536
11,358.536
12,284.885
13,456.606
14,503.036
15,408.149
16,418.633
17,531.552
18,622.743
19,754.281
20,861.531
21,776.847
22,550.041
23,225.705
24,168.557
25,163.247
26,290.563
27,328.558
28,481.276
29,751.895
30,1009.259
31,964.968
32,620.849
33,434.020
34,341.444
35,354.186
