 ,Value
1,172.723
2,289.677
3,363.894
4,713.184
5,1226.868
6,1533.636
7,1251.262
8,840.235
9,574.772
10,696.713
11,779.228
12,592.912
13,464.903
14,361.268
15,267.709
16,258.710
17,226.605
18,210.595
19,368.436
20,538.501
