 ,Value
1,96.078
2,103.717
3,144.980
4,76.867
5,98.427
6,96.494
7,39.362
8,83.439
9,130.067
10,57.235
11,77.242
12,69.178
13,120.702
14,97.226
15,85.970
16,154.031
17,148.025
18,220.360
19,295.394
20,295.818
21,137.262
22,131.726
23,163.607
24,303.987
25,303.979
26,289.709
27,409.769
28,414.870
29,269.414
30,232.575
31,244.152
32,332.841
33,466.603
34,485.336
35,338.057
36,210.136
37,138.934
38,91.639
39,96.936
