 ,Value
1,446.116
2,508.400
3,428.764
4,377.364
5,396.536
6,405.437
7,356.464
8,406.436
9,488.498
10,488.134
11,488.554
12,568.859
13,545.749
14,337.405
15,382.989
16,440.280
17,297.741
18,245.936
19,335.968
20,333.253
21,355.378
22,336.870
23,254.507
24,173.050
25,184.794
26,159.591
27,154.649
28,171.893
29,213.922
30,272.201
31,254.471
32,356.436
33,378.976
34,275.126
