 ,Value
1,247.013
2,368.772
3,447.061
4,552.890
5,486.382
6,305.110
7,193.987
8,107.933
9,77.284
10,73.836
11,85.980
12,76.976
13,82.095
14,95.658
15,134.986
16,193.525
17,247.819
18,213.618
19,204.349
20,212.744
21,260.108
22,221.672
23,281.159
24,344.533
25,486.849
26,517.525
27,498.875
28,403.547
29,361.791
30,411.163
31,483.570
32,495.634
33,393.969
34,442.578
35,477.187
36,363.170
37,372.203
