 ,Value
1,355.682
2,417.121
3,456.888
4,442.837
5,485.640
6,408.959
7,291.519
8,256.569
9,275.299
10,369.883
11,227.327
12,211.770
13,259.720
14,321.836
15,233.882
16,262.732
17,309.849
18,259.854
19,294.245
20,344.045
21,279.400
22,339.775
23,411.499
24,318.892
25,266.799
