 ,Value
1,290.500
2,296.472
3,307.486
4,317.312
5,323.142
6,334.166
7,339.052
8,345.156
9,350.707
10,352.149
11,348.325
12,360.664
13,377.979
14,407.274
15,442.750
16,507.864
17,662.514
18,959.667
19,1319.549
20,1573.447
21,1587.383
22,1419.507
23,1142.878
24,949.001
25,837.830
26,758.817
27,684.106
28,617.833
29,566.614
30,523.578
31,484.585
32,452.362
33,438.514
34,417.548
35,393.106
36,372.208
37,356.227
38,344.280
39,328.649
