 ,Value
1,260.173
2,336.322
3,495.892
4,446.211
5,212.238
6,64.211
7,33.004
8,86.463
9,348.033
10,660.105
11,776.290
12,405.335
13,77.549
14,65.187
15,215.726
16,186.910
17,335.768
18,560.242
19,553.043
20,428.701
21,276.994
22,162.107
23,56.609
24,45.688
25,30.618
26,46.577
27,74.148
28,72.213
29,39.828
30,237.528
31,308.391
32,163.278
33,21.638
34,27.183
35,1.092
36,31.453
37,36.103
38,137.002
39,87.271
40,15.411
41,17.969
42,13.843
43,77.565
44,160.699
45,70.662
46,12.032
47,0.000
