 ,Value
1,289.863
2,291.704
3,394.281
4,411.526
5,352.564
6,239.521
7,152.249
8,271.254
9,338.859
10,336.737
11,248.518
12,166.404
13,80.583
14,118.645
15,230.356
16,491.924
17,507.900
18,357.658
19,227.075
20,257.771
21,300.902
22,181.691
23,294.110
24,247.966
25,206.297
26,310.537
27,246.340
28,237.219
29,252.642
