 ,Value
1,23.015
2,220.773
3,520.369
4,841.990
5,927.158
6,780.793
7,563.371
8,514.557
9,333.823
10,183.546
11,246.598
12,242.297
13,508.075
14,783.185
15,733.558
16,394.450
17,350.774
18,283.938
19,296.583
20,362.937
21,379.121
22,249.075
23,183.171
24,235.407
25,641.073
