 ,Value
1,181.076
2,337.174
3,486.579
4,446.295
5,163.622
6,14.256
7,50.674
8,62.703
9,105.353
10,259.150
11,397.027
12,316.850
13,136.372
14,246.839
15,287.333
16,234.588
17,84.662
18,163.794
19,321.395
20,592.844
21,881.968
22,829.651
23,500.984
24,209.965
25,169.625
26,383.488
27,432.997
28,558.165
