 ,Value
1,0.000
2,0.000
3,0.000
4,0.000
5,6.521
6,156.561
7,686.398
8,1244.439
9,1323.738
10,1272.180
11,1082.993
12,784.499
13,726.983
14,845.858
15,850.707
16,789.556
17,913.348
18,1241.311
19,1315.735
20,1031.213
21,794.809
22,731.353
23,697.506
24,778.474
25,844.374
26,749.124
27,1033.691
28,1612.314
29,1764.369
30,1207.623
31,407.084
32,115.260
33,141.992
34,138.854
35,107.211
36,292.123
37,653.715
38,902.704
39,808.245
