 ,Value
1,509.023
2,506.123
3,516.489
4,437.421
5,365.906
6,371.972
7,412.177
8,426.682
9,331.753
10,333.938
11,289.382
12,379.560
13,556.711
14,579.430
15,528.344
16,614.950
17,768.759
18,743.255
19,749.493
20,710.862
21,671.062
22,557.167
23,625.977
24,592.146
25,537.725
26,328.023
27,253.731
28,252.288
29,243.160
30,242.436
31,367.677
32,546.281
33,533.665
34,378.428
35,427.521
36,387.503
