 ,Value
1,704.005
2,629.044
3,491.293
4,359.702
5,403.310
6,323.174
7,191.607
8,68.522
9,123.078
10,206.477
11,244.920
12,487.585
13,734.288
14,699.276
15,845.149
16,869.228
17,770.295
18,497.440
19,462.965
20,490.382
21,426.960
22,349.574
23,496.608
24,511.401
25,457.868
26,434.677
27,381.967
28,389.156
29,402.985
30,393.942
31,297.559
32,306.303
33,347.033
34,329.536
35,507.099
36,688.905
37,752.572
