 ,Value
1,259.363
2,260.957
3,262.494
4,260.854
5,260.788
6,264.213
7,267.906
8,271.831
9,273.451
10,275.936
11,280.873
12,285.365
13,289.299
14,292.670
15,295.920
16,305.573
17,324.527
18,363.467
19,447.620
20,574.391
21,700.636
22,765.015
23,766.338
24,710.155
25,627.943
26,540.237
27,476.086
28,419.734
29,383.295
30,362.612
31,354.035
32,343.696
33,343.610
34,328.026
35,320.133
36,312.079
37,304.982
38,302.843
39,303.587
40,302.402
41,306.108
42,301.456
43,304.231
44,308.832
