 ,Value
1,59.117
2,179.262
3,373.145
4,430.833
5,300.487
6,351.279
7,442.973
8,514.003
9,353.494
10,196.668
11,78.318
12,99.283
13,179.536
14,210.394
15,274.679
16,398.017
17,364.964
18,332.742
19,219.542
20,74.462
21,79.851
22,132.558
23,106.901
24,88.795
25,63.414
26,40.866
27,62.031
28,163.410
29,394.174
30,610.924
31,665.589
32,556.692
33,319.416
34,372.775
35,95.173
36,23.540
