 ,Value
1,540.504
2,1076.960
3,1385.300
4,1243.019
5,936.946
6,550.223
7,729.499
8,985.831
9,716.094
10,625.297
11,589.662
12,580.572
13,516.695
14,303.630
15,475.662
16,545.837
17,433.120
18,499.088
19,507.125
20,661.782
21,754.304
22,831.802
23,1025.974
24,944.228
25,463.675
26,435.527
27,610.343
28,981.460
29,1626.179
30,1748.851
31,1077.684
32,808.394
33,967.717
34,822.947
35,459.423
