 ,Value
1,792.889
2,587.853
3,390.960
4,424.690
5,461.656
6,467.882
7,486.643
8,380.862
9,360.477
10,250.850
11,205.096
12,96.562
13,124.148
14,184.281
15,326.883
16,415.708
17,333.093
18,269.485
19,228.872
20,238.453
21,285.222
22,316.075
23,268.992
24,369.392
25,545.767
26,561.499
27,472.456
28,451.883
