 ,Value
1,221.856
2,194.677
3,184.555
4,202.082
5,177.027
6,108.854
7,159.202
8,132.523
9,125.547
10,178.485
11,218.414
12,305.726
13,415.158
14,495.124
15,403.054
16,376.595
17,409.567
18,494.430
19,444.385
20,423.138
21,418.338
22,459.750
