 ,Value
1,300.806
2,148.161
3,244.488
4,654.244
5,624.079
6,260.648
7,460.487
8,464.314
9,487.823
10,657.823
11,811.608
12,973.409
13,955.230
14,1466.406
15,1514.076
16,1310.711
17,1093.900
18,1131.448
19,1150.627
20,1175.605
21,1361.917
22,1612.483
23,1692.176
24,1543.736
25,1145.957
26,443.250
27,402.854
28,500.177
29,471.170
30,607.308
31,1242.845
