 ,Value
1,140.696
2,130.079
3,140.317
4,148.483
5,159.929
6,147.362
7,244.974
8,170.451
9,273.233
10,320.920
11,267.947
12,219.881
13,252.852
14,235.998
15,169.593
16,113.529
17,228.068
18,364.925
19,542.505
20,612.616
21,558.963
22,589.603
23,592.284
24,520.553
25,519.789
26,370.572
27,341.960
28,449.500
29,546.723
30,569.158
31,550.878
32,317.052
33,308.554
34,276.694
35,231.208
36,242.090
37,288.995
38,356.057
39,343.377
40,364.430
41,282.017
42,350.314
