 ,Value
1,36.454
2,127.430
3,381.081
4,584.178
5,488.538
6,461.043
7,621.887
8,733.413
9,497.882
10,258.790
11,300.562
12,1005.659
13,1416.441
14,1545.490
15,1864.134
16,1945.415
17,1655.656
18,1417.177
19,1015.777
20,879.184
21,388.869
22,208.988
23,288.719
24,207.168
25,6.603
26,76.634
27,92.605
28,94.236
29,208.523
30,144.465
31,14.085
32,2.364
33,50.318
34,59.999
35,14.820
36,24.950
37,21.956
38,33.468
39,19.810
