 ,Value
1,266.868
2,267.729
3,269.762
4,274.107
5,284.979
6,287.552
7,290.737
8,293.918
9,303.361
10,306.368
11,321.643
12,340.950
13,369.959
14,406.569
15,524.321
16,769.010
17,1076.562
18,1180.665
19,1109.801
20,949.127
21,747.232
22,563.851
23,452.578
24,382.742
25,345.348
26,327.294
27,312.958
28,308.416
29,302.099
30,292.587
31,292.381
32,294.657
33,300.112
34,299.990
35,306.105
36,294.054
37,283.733
38,279.019
