 ,Value
1,299.585
2,303.344
3,306.195
4,315.992
5,328.338
6,344.234
7,362.299
8,391.727
9,450.745
10,549.170
11,645.633
12,715.728
13,768.923
14,767.294
15,718.631
16,669.278
17,598.252
18,516.205
19,452.157
20,401.780
21,367.010
22,344.212
23,330.849
24,322.289
25,316.652
26,310.367
27,306.583
28,298.529
