 ,Value
1,221.230
2,206.795
3,187.382
4,221.650
5,269.671
6,142.787
7,98.241
8,114.662
9,200.718
10,216.089
11,328.309
12,334.430
13,474.893
14,456.631
15,423.892
16,506.219
17,467.151
18,431.390
19,485.929
20,494.391
21,404.133
22,448.218
23,410.101
24,427.115
25,383.815
26,312.097
