 ,Value
1,314.502
2,230.201
3,427.414
4,547.955
5,574.365
6,533.496
7,492.744
8,383.533
9,211.909
10,237.466
11,338.815
12,385.355
13,427.687
14,298.245
15,202.401
16,198.479
17,157.244
18,66.813
19,63.938
20,131.398
21,296.538
22,408.562
23,397.110
24,375.798
25,347.336
26,300.547
27,279.898
28,361.163
29,335.012
30,248.848
31,177.331
32,200.681
33,231.930
34,269.905
35,369.442
36,382.081
37,425.287
38,408.504
39,466.076
40,571.816
41,700.225
42,732.251
43,630.154
44,554.001
