 ,Value
1,25.922
2,83.584
3,83.467
4,27.424
5,10.888
6,63.934
7,250.288
8,568.662
9,815.460
10,710.317
11,515.395
12,483.381
13,552.317
14,832.937
15,986.184
16,1004.559
17,1117.656
18,797.779
19,374.461
20,289.180
21,606.825
22,968.513
23,1314.000
24,1196.009
25,1109.978
26,1277.118
27,1234.746
28,1018.532
29,897.464
30,716.239
31,505.116
32,470.518
33,371.733
34,373.405
35,392.600
36,329.808
37,142.074
38,4.952
39,18.849
40,85.711
41,12.822
42,6.530
43,144.874
44,546.866
