 ,Value
1,257.778
2,258.652
3,260.871
4,261.513
5,263.977
6,267.653
7,269.041
8,270.166
9,269.023
10,271.896
11,274.149
12,286.779
13,311.359
14,391.665
15,542.004
16,713.111
17,848.055
18,896.942
19,917.985
20,1026.940
21,1131.201
22,1114.109
23,926.600
24,717.625
25,540.841
26,427.421
27,361.454
28,330.397
29,310.154
30,298.617
31,293.886
32,289.243
33,290.002
34,298.558
35,301.571
36,298.693
37,288.034
38,281.372
39,279.167
40,275.295
41,271.932
