 ,Value
1,353.357
2,384.376
3,314.848
4,335.292
5,387.189
6,341.783
7,190.200
8,369.542
9,432.215
10,241.865
11,292.072
12,184.689
13,164.939
14,101.593
15,121.384
16,203.690
17,365.897
18,348.542
19,324.496
20,208.635
21,308.789
22,474.474
23,569.107
24,439.891
25,361.668
26,429.522
27,602.418
28,387.179
29,216.810
30,268.949
31,341.946
32,326.539
33,304.254
34,235.067
35,185.673
36,189.155
37,316.563
38,437.329
39,346.627
40,547.424
41,557.898
42,447.534
