 ,Value
1,171.297
2,41.760
3,37.135
4,71.200
5,17.373
6,3.503
7,83.962
8,246.582
9,368.628
10,178.838
11,82.813
12,23.891
13,145.125
14,232.238
15,286.830
16,103.738
17,14.250
18,19.988
19,6.396
20,29.156
21,36.548
22,522.007
23,725.759
24,536.530
25,538.018
26,612.839
27,263.238
28,22.937
29,0.005
30,3.803
31,3.980
32,62.909
33,183.594
34,249.552
35,224.811
36,312.371
37,340.505
38,369.004
39,265.032
40,192.607
41,121.757
42,47.693
43,7.787
