 ,Value
1,263.503
2,264.934
3,273.358
4,292.803
5,340.911
6,459.262
7,719.852
8,1074.191
9,1427.438
10,1585.529
11,1448.326
12,1174.848
13,912.854
14,712.349
15,621.401
16,641.252
17,785.685
18,1075.440
19,1432.630
20,1666.999
