 ,Value
1,291.965
2,296.283
3,298.079
4,300.793
5,303.503
6,309.998
7,319.071
8,328.386
9,351.551
10,365.598
11,371.272
12,378.221
13,403.315
14,469.141
15,574.628
16,733.441
17,924.106
18,1031.220
19,999.103
20,974.095
21,924.788
22,740.783
23,555.369
24,432.531
25,368.151
26,338.324
27,314.954
28,306.956
29,302.109
30,295.199
31,288.747
32,285.737
33,281.031
34,277.134
