 ,Value
1,202.691
2,229.878
3,241.156
4,206.180
5,176.484
6,141.079
7,64.875
8,47.528
9,79.006
10,202.428
11,310.972
12,472.196
13,524.728
14,338.452
15,147.375
16,93.687
17,87.314
18,88.893
19,72.598
20,131.471
21,93.306
22,205.974
23,337.958
24,395.658
25,422.475
26,434.898
27,379.766
28,289.163
29,253.053
30,306.890
31,279.564
32,186.502
33,109.825
34,50.050
35,14.036
