 ,Value
1,120.574
2,84.779
3,101.670
4,151.299
5,205.767
6,218.027
7,306.855
8,495.945
9,561.359
10,512.232
11,488.520
12,353.420
13,305.676
14,327.000
15,313.197
16,316.557
17,366.048
18,340.838
19,363.428
20,440.547
21,406.037
22,300.691
23,286.117
24,333.198
25,361.336
26,381.077
27,285.616
28,190.204
29,173.925
30,305.994
31,352.067
32,257.336
33,271.960
