 ,Value
1,274.786
2,272.011
3,275.921
4,273.572
5,278.288
6,279.312
7,285.417
8,283.623
9,289.813
10,292.503
11,298.570
12,308.415
13,320.719
14,340.718
15,383.033
16,445.309
17,539.849
18,666.821
19,846.602
20,1092.940
21,1382.782
22,1480.776
23,1244.366
24,819.866
25,505.139
26,357.253
27,313.159
28,289.707
29,275.723
30,274.282
31,268.699
32,261.028
33,259.105
34,258.628
35,260.299
36,256.262
37,256.103
38,258.530
39,259.129
40,261.582
41,259.891
42,259.401
