 ,Value
1,1013.878
2,968.843
3,645.834
4,325.400
5,287.541
6,404.074
7,387.589
8,388.950
9,373.561
10,208.049
11,170.387
12,180.084
13,168.921
14,214.317
15,338.741
16,413.237
17,395.881
18,363.456
19,225.520
20,558.859
21,760.165
22,865.274
23,828.690
24,513.881
25,383.279
26,295.185
27,141.093
28,119.401
29,74.804
30,7.133
31,14.883
32,15.965
33,7.980
34,162.747
35,304.737
36,460.179
37,492.598
38,353.738
39,226.832
40,105.004
41,164.244
42,400.886
