 ,Value
1,189.617
2,267.773
3,584.225
4,682.921
5,427.281
6,396.853
7,622.321
8,744.296
9,491.369
10,413.789
11,780.963
12,831.096
13,808.264
14,963.975
15,1217.991
16,1776.865
17,2074.763
18,1688.458
19,787.407
20,363.884
21,319.447
22,292.351
23,391.999
24,310.199
25,368.826
26,414.900
27,272.578
28,294.438
29,572.169
30,802.158
31,658.409
32,335.930
33,67.242
