 ,Value
1,306.509
2,322.999
3,328.960
4,338.921
5,345.203
6,355.304
7,364.229
8,381.153
9,407.146
10,443.850
11,488.880
12,555.108
13,668.947
14,867.260
15,1112.536
16,1388.292
17,1531.566
18,1515.833
19,1372.527
20,1118.737
21,834.205
22,637.484
23,522.960
24,463.249
25,428.611
26,419.199
27,401.931
28,390.376
29,373.223
30,362.248
31,351.922
32,344.596
33,344.483
