 ,Value
1,948.971
2,1188.840
3,1389.437
4,1498.901
5,1378.426
6,1065.353
7,662.037
8,876.761
9,841.637
10,736.995
11,1385.007
12,1217.499
13,1018.227
14,1106.269
15,1206.727
16,1193.017
17,1336.569
18,1273.372
19,1049.192
20,1209.424
21,1394.833
22,1165.277
23,1077.401
24,1047.726
25,863.561
26,880.531
27,545.031
28,248.033
29,164.722
30,328.177
31,669.789
32,697.403
33,831.500
34,1095.785
