 ,Value
1,166.768
2,170.455
3,232.490
4,209.686
5,562.906
6,999.252
7,908.545
8,790.053
9,694.689
10,415.616
11,301.396
12,121.074
13,95.000
14,128.404
15,97.951
16,109.975
17,187.845
18,492.090
19,379.106
20,348.105
21,344.932
22,323.897
23,377.024
24,517.763
25,563.421
26,420.839
27,340.200
28,534.202
29,523.499
30,466.299
31,209.946
32,192.805
33,175.446
34,176.604
35,155.863
