 ,Value
1,260.248
2,263.034
3,266.932
4,267.413
5,265.484
6,268.129
7,273.750
8,282.932
9,298.090
10,318.014
11,357.194
12,434.126
13,558.465
14,716.270
15,887.921
16,1142.659
17,1469.655
18,1621.002
19,1431.684
20,1065.709
21,784.180
22,605.844
23,499.181
24,426.996
25,384.024
26,356.397
27,332.446
28,307.818
29,298.257
30,290.910
31,283.071
32,278.024
33,274.399
34,273.378
35,271.426
36,268.769
37,267.778
